time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,mean_belief_d,mean_belief_e,informed_share,disputed_share,block,arm,seed
43,0,0,0,0,0,0,51,3,0,48,2,1,3,65,90,116,6,1,0.6929531826941844,0.4387774706873736,1.0,0.45,main,immediate,8
44,3,3,3,3,1,1,53,5,0,48,4,1,1,66,91,119,2,1,0.6948111856085151,0.4387774706873736,1.0,0.45,main,immediate,8
45,2,2,2,2,0,0,54,6,0,48,5,1,1,67,92,121,4,1,0.693700024161033,0.43220301828314095,1.0,0.4583333333333333,main,immediate,8
46,2,2,2,2,0,0,56,8,0,48,7,1,0,67,92,123,5,1,0.6941652428709164,0.43220301828314095,1.0,0.4666666666666667,main,immediate,8
47,5,5,5,5,0,0,59,9,0,50,9,0,2,69,93,128,7,1,0.696887253599936,0.43220301828314095,1.0,0.5083333333333333,main,immediate,8
48,0,0,0,0,2,2,57,9,0,48,7,2,2,71,93,128,9,0,0.6868325413769998,0.4414952381260217,1.0,0.49166666666666664,main,immediate,8
49,2,2,2,2,0,0,58,9,0,49,7,2,1,72,93,130,7,2,0.6898995408517716,0.4414952381260217,1.0,0.49166666666666664,main,immediate,8
0,28,28,28,23,8,0,28,28,0,0,23,8,0,0,28,28,0,0,0.4195753325629558,0.4431095480674214,0.0,0.23333333333333334,main,immediate,9
1,0,0,0,0,0,0,28,28,0,0,23,8,0,0,28,28,23,8,0.4195753325629558,0.4431095480674214,0.0,0.23333333333333334,main,immediate,9
2,6,6,6,5,2,0,34,30,0,4,28,4,0,0,34,34,23,8,0.4195753325629558,0.4431095480674214,0.0,0.2833333333333333,main,immediate,9
3,3,3,3,5,3,4,37,25,0,12,22,5,0,0,37,37,28,10,0.4195753325629558,0.43034187408352054,0.0,0.30833333333333335,main,immediate,9
4,3,2,2,3,8,9,35,21,1,13,14,9,5,5,39,40,22,5,0.3988828265652971,0.4273755024498606,0.0,0.3333333333333333,main,immediate,9
5,4,4,4,3,3,2,36,20,1,15,11,10,3,8,43,44,14,13,0.4007265951693718,0.42114209180985446,0.0,0.325,main,immediate,9
6,0,0,0,1,0,1,32,14,1,17,7,7,4,12,43,44,11,14,0.4019531514235401,0.42883783521392144,0.0,0.3,main,immediate,9
7,3,3,3,4,1,2,34,11,1,22,8,3,1,13,45,47,7,11,0.4274931622035004,0.4363856077986466,0.0,0.2916666666666667,main,immediate,9
8,5,5,5,4,3,1,37,12,1,24,9,4,2,15,48,52,8,4,0.4238565259451727,0.4394522229048157,0.0,0.325,main,immediate,9
9,4,4,4,3,2,1,41,16,1,24,11,6,0,15,51,56,9,4,0.4226069589320537,0.44483837894657163,0.0,0.3416666666666667,main,immediate,9
10,2,3,3,4,1,1,39,14,0,25,11,4,4,19,54,58,11,6,0.6780157530563766,0.44068846909928244,1.0,0.35833333333333334,main,immediate,9
11,3,3,3,4,0,1,39,11,0,28,11,1,3,22,56,61,11,6,0.6944042059664742,0.43897987026153024,1.0,0.35,main,immediate,9
12,1,1,1,3,1,3,38,12,0,26,11,1,2,24,57,62,11,3,0.7004910636818559,0.43255889003168235,1.0,0.3333333333333333,main,immediate,9
13,5,5,5,5,2,1,39,14,0,25,12,3,4,28,62,67,11,2,0.7069833189273744,0.43067858870278797,1.0,0.35833333333333334,main,immediate,9
14,8,8,8,8,0,0,45,18,0,27,16,3,2,30,69,75,12,3,0.7050089841120032,0.4355168317759285,1.0,0.39166666666666666,main,immediate,9
15,2,2,2,2,2,1,44,17,0,27,15,4,3,33,71,77,16,3,0.7008293508161781,0.44122924673852704,1.0,0.39166666666666666,main,immediate,9
16,3,3,3,3,0,0,42,14,0,28,13,2,5,38,73,80,15,4,0.6997114858787352,0.4467623800612058,1.0,0.39166666666666666,main,immediate,9
17,0,0,0,0,1,1,37,6,0,31,5,1,5,43,73,80,13,2,0.689956057513104,0.45415153178014417,1.0,0.35,main,immediate,9
18,4,4,4,4,2,2,41,10,0,31,7,3,0,43,74,84,5,3,0.6899300206564387,0.45035043548901804,1.0,0.3416666666666667,main,immediate,9
19,3,3,3,3,2,2,43,11,0,32,7,4,1,44,75,87,7,3,0.6875664144344575,0.4468801578653844,1.0,0.36666666666666664,main,immediate,9
20,3,3,3,3,2,2,46,14,0,32,10,4,0,44,76,90,7,5,0.6816207628747569,0.4393766459471394,1.0,0.38333333333333336,main,immediate,9
21,2,2,2,2,0,0,46,11,0,35,8,3,2,46,76,92,10,6,0.6846343665542618,0.43704310756975373,1.0,0.4,main,immediate,9
22,0,0,0,0,0,0,46,7,0,39,5,2,0,46,76,92,8,4,0.687578477241921,0.4336687350522001,1.0,0.38333333333333336,main,immediate,9
23,2,2,2,2,3,3,45,7,0,38,4,3,3,49,78,94,5,2,0.6848764779987253,0.43299842559181506,1.0,0.4,main,immediate,9
24,3,3,3,3,1,1,48,9,0,39,5,4,0,49,79,97,4,3,0.6843816943595286,0.4441259365432616,1.0,0.4,main,immediate,9
25,4,4,4,4,1,1,52,14,0,38,9,5,0,49,80,101,5,4,0.6803653287042655,0.4475240610766019,1.0,0.43333333333333335,main,immediate,9
26,2,2,2,2,0,0,51,11,0,40,9,2,3,52,82,103,9,5,0.692384472255093,0.4485385566017389,1.0,0.45,main,immediate,9
27,3,3,3,3,0,0,53,9,0,44,9,0,1,53,84,106,9,2,0.6924996482141578,0.44532737490113994,1.0,0.45,main,immediate,9
28,1,1,1,1,1,1,51,7,0,44,6,1,3,56,85,107,9,1,0.6904160127393574,0.4404814456539293,1.0,0.45,main,immediate,9
29,3,3,3,3,0,0,53,8,0,45,7,1,1,57,88,110,6,1,0.691514619798451,0.4404814456539293,1.0,0.45,main,immediate,9
30,3,3,3,3,0,0,56,8,0,48,7,1,0,57,89,113,7,1,0.6893110447215233,0.4381771072348414,1.0,0.4666666666666667,main,immediate,9
31,1,1,1,1,3,3,55,10,0,45,7,3,2,59,89,114,7,1,0.6805050119304247,0.4431095480674214,1.0,0.475,main,immediate,9
32,4,4,4,4,0,0,57,11,0,46,8,3,2,61,91,118,7,3,0.6785521268472315,0.4463236169761242,1.0,0.49166666666666664,main,immediate,9
33,0,0,0,0,2,2,55,8,0,47,5,3,2,63,91,118,8,3,0.680284408096712,0.4463236169761242,1.0,0.475,main,immediate,9
34,4,4,4,3,1,0,59,10,0,49,7,3,0,63,93,122,5,5,0.7009670316163088,0.43857865517691774,1.0,0.49166666666666664,main,immediate,9
35,4,4,4,4,2,1,61,11,0,50,7,5,2,65,96,126,7,3,0.69499454615942,0.4310440483966586,1.0,0.525,main,immediate,9
36,2,2,2,1,3,2,62,13,0,49,8,6,1,66,96,128,7,5,0.6930658240341366,0.4310440483966586,1.0,0.525,main,immediate,9
37,2,2,2,2,0,0,63,10,0,53,7,4,1,67,96,130,8,6,0.6902649725276928,0.44148953713535627,1.0,0.5333333333333333,main,immediate,9
38,2,2,2,3,1,2,62,8,0,54,6,2,3,70,98,132,7,5,0.6860839953302003,0.44081453436636553,1.0,0.5416666666666666,main,immediate,9
39,1,1,1,2,1,2,62,9,0,53,7,2,1,71,98,133,6,4,0.6921120263914384,0.4380665830975457,1.0,0.525,main,immediate,9
40,3,3,3,3,0,0,63,9,0,54,8,1,2,73,98,136,7,2,0.6934406554892089,0.4324197516468102,1.0,0.5416666666666666,main,immediate,9
41,1,1,1,1,1,0,62,7,0,55,6,2,2,75,98,137,8,2,0.7046913562397925,0.4338415780723464,1.0,0.5333333333333333,main,immediate,9
42,3,3,3,3,1,1,63,8,0,55,7,2,2,77,99,140,6,2,0.7019431224696969,0.4370994712403584,1.0,0.5416666666666666,main,immediate,9
43,2,2,2,2,0,0,62,7,0,55,6,2,3,80,99,142,7,2,0.7018792580531564,0.44175173993960865,1.0,0.5416666666666666,main,immediate,9
44,0,0,0,0,0,0,62,6,0,56,5,1,0,80,99,142,6,2,0.7043244992465373,0.4453501324754658,1.0,0.5166666666666667,main,immediate,9
45,0,0,0,0,0,0,60,2,0,58,2,0,2,82,99,142,5,1,0.7012901992970639,0.4421914631479947,1.0,0.5166666666666667,main,immediate,9
46,1,1,1,1,1,1,59,2,0,57,1,1,2,84,99,143,2,0,0.6990371167712031,0.4371518701864961,1.0,0.5083333333333333,main,immediate,9
47,4,4,4,4,0,0,63,6,0,57,5,1,0,84,101,147,1,1,0.6970222927046509,0.4371518701864961,1.0,0.525,main,immediate,9
48,3,3,3,3,0,0,66,8,0,58,8,0,0,84,101,150,5,1,0.7014064430078254,0.4399250936306245,1.0,0.55,main,immediate,9
49,1,1,1,1,0,0,67,8,0,59,8,0,0,84,102,151,8,1,0.7028616076023358,0.439693350612541,1.0,0.5583333333333333,main,immediate,9
0,36,36,36,31,7,0,36,36,0,0,31,7,0,0,36,36,0,0,0.42953137094815663,0.4526326665276768,0.0,0.3,main,immediate,10
1,3,3,3,3,0,0,39,39,0,0,34,7,0,0,39,39,31,7,0.42953137094815663,0.4526326665276768,0.0,0.325,main,immediate,10
2,2,2,2,1,1,0,41,39,0,2,35,4,0,0,41,41,34,7,0.42953137094815663,0.4526326665276768,0.0,0.3416666666666667,main,immediate,10
3,1,1,1,2,1,2,39,28,0,11,26,2,3,3,42,42,35,8,0.42953137094815663,0.4440465185457393,0.0,0.35,main,immediate,10
4,0,0,0,1,1,2,36,16,0,20,14,2,3,6,42,42,26,2,0.4116799544061674,0.44917127578601285,0.0,0.325,main,immediate,10
5,1,1,1,2,7,8,36,14,0,22,5,9,1,7,43,43,14,3,0.4039700112573936,0.4476446985816628,0.0,0.30833333333333335,main,immediate,10
6,6,6,6,6,4,4,42,20,0,22,9,11,0,7,48,49,5,9,0.39516114609998815,0.45581226447481765,0.0,0.35,main,immediate,10
7,0,0,0,0,0,0,42,17,0,25,8,9,0,7,48,49,9,12,0.40539340703249394,0.4451523864486761,0.0,0.35,main,immediate,10
8,4,3,3,2,1,0,44,13,1,30,8,5,2,9,51,53,8,11,0.4105624407422927,0.4434767221883638,0.0,0.38333333333333336,main,immediate,10
9,1,2,2,2,0,0,42,6,0,36,5,1,3,12,53,54,8,6,0.42528427347520403,0.4380186354270196,0.0,0.375,main,immediate,10
10,2,2,2,3,0,1,44,8,0,36,7,1,0,12,55,56,5,1,0.693824056542699,0.44307190997558094,1.0,0.36666666666666664,main,immediate,10
11,4,4,4,4,0,0,46,9,0,37,9,0,2,14,58,60,7,1,0.6925203102168865,0.4463199300451664,1.0,0.4,main,immediate,10
12,4,4,4,3,2,1,48,12,0,36,10,2,2,16,62,64,9,0,0.6920067501879886,0.4545717429365448,1.0,0.4166666666666667,main,immediate,10
13,1,1,1,1,0,0,47,10,0,37,8,2,2,18,63,65,10,2,0.7082451015188371,0.45447066199352987,1.0,0.4083333333333333,main,immediate,10
14,1,1,1,1,0,0,46,6,0,40,5,1,2,20,64,66,8,2,0.7090023702449675,0.45447066199352987,1.0,0.4,main,immediate,10
15,3,3,3,4,0,1,47,6,0,41,6,0,2,22,66,69,5,2,0.7046752475202651,0.4502385074258993,1.0,0.4083333333333333,main,immediate,10
16,3,3,3,3,1,1,50,9,0,41,8,1,0,22,67,72,6,0,0.7017606341578656,0.4489269464031194,1.0,0.4166666666666667,main,immediate,10
17,4,4,4,4,0,0,53,12,0,41,11,1,1,23,71,76,8,1,0.7025472321822018,0.4489269464031194,1.0,0.45,main,immediate,10
18,3,3,3,3,0,0,54,11,0,43,10,1,2,25,73,79,11,1,0.71097649422691,0.45132110550489685,1.0,0.4666666666666667,main,immediate,10
19,1,1,1,1,0,0,54,8,0,46,8,0,1,26,74,80,10,1,0.7064372168585529,0.4526326665276768,1.0,0.4583333333333333,main,immediate,10
20,0,0,0,0,2,2,53,6,0,47,4,2,1,27,74,80,8,0,0.6980470974933771,0.45107081915101016,1.0,0.45,main,immediate,10
21,1,1,1,1,1,1,52,5,0,47,2,3,2,29,74,81,4,2,0.6921262661429235,0.45107081915101016,1.0,0.45,main,immediate,10
22,1,1,1,1,0,0,52,3,0,49,2,1,1,30,75,82,2,3,0.6943953270031483,0.45107081915101016,1.0,0.44166666666666665,main,immediate,10
23,4,4,4,4,0,0,56,6,0,50,6,0,0,30,77,86,2,3,0.7060862851049016,0.44726536464062494,1.0,0.4666666666666667,main,immediate,10
24,1,1,1,1,0,0,56,6,0,50,6,0,1,31,78,87,6,1,0.7111946572483443,0.44402323392951876,1.0,0.475,main,immediate,10
25,2,2,2,2,0,0,58,7,0,51,7,0,0,31,79,89,6,0,0.7129433740398864,0.44402323392951876,1.0,0.48333333333333334,main,immediate,10
26,2,2,2,1,2,1,59,6,0,53,4,2,1,32,80,91,7,0,0.7050180612149133,0.44939053581657057,1.0,0.5,main,immediate,10
27,2,2,2,2,3,3,61,10,0,51,5,5,0,32,81,93,4,2,0.699168538731011,0.4526326665276768,1.0,0.5083333333333333,main,immediate,10
28,0,0,0,0,1,1,61,8,0,53,3,5,0,32,81,93,5,5,0.6964143027206975,0.4526326665276768,1.0,0.5083333333333333,main,immediate,10
29,1,1,1,2,0,1,61,7,0,54,4,3,1,33,81,94,3,6,0.6959426607674719,0.4502385074258993,1.0,0.5166666666666667,main,immediate,10
30,1,1,1,1,1,0,60,3,0,57,3,1,2,35,82,95,4,4,0.7010718717782465,0.44412491143956895,1.0,0.5166666666666667,main,immediate,10
31,0,0,0,0,0,0,60,3,0,57,3,1,0,35,82,95,3,2,0.7007410620728688,0.4451428310139839,1.0,0.5,main,immediate,10
32,3,3,3,3,1,1,63,5,0,58,4,2,0,35,84,98,3,1,0.7072949104923265,0.4475986931670065,1.0,0.525,main,immediate,10
33,1,1,1,1,1,1,63,6,0,57,4,2,1,36,84,99,4,2,0.6995953513043162,0.45349859405428145,1.0,0.5333333333333333,main,immediate,10
34,1,1,1,1,0,0,64,7,0,57,5,2,0,36,84,100,4,2,0.6995857214885388,0.45507624502199584,1.0,0.5333333333333333,main,immediate,10
35,1,1,1,1,0,0,63,3,0,60,3,0,2,38,85,101,5,2,0.6995857214885388,0.45507624502199584,1.0,0.5416666666666666,main,immediate,10
36,0,0,0,0,0,0,62,2,0,60,2,0,1,39,85,101,3,1,0.7072371355781596,0.45132385769411165,1.0,0.525,main,immediate,10
37,2,2,2,2,0,0,64,3,0,61,3,0,0,39,86,103,2,0,0.7109988398960757,0.4488802791997926,1.0,0.5333333333333333,main,immediate,10
38,0,0,0,0,0,0,63,2,0,61,2,0,1,40,86,103,3,0,0.706034131410524,0.4488802791997926,1.0,0.5333333333333333,main,immediate,10
39,0,0,0,0,0,0,63,2,0,61,2,0,0,40,86,103,2,0,0.708131107621707,0.4526326665276768,1.0,0.525,main,immediate,10
40,4,4,4,4,0,0,66,4,0,62,4,0,1,41,88,107,2,0,0.7068019788439575,0.4526326665276768,1.0,0.5583333333333333,main,immediate,10
41,1,1,1,1,1,1,67,6,0,61,5,1,0,41,89,108,4,0,0.7093123123192414,0.4526326665276768,1.0,0.5583333333333333,main,immediate,10
42,3,3,3,3,0,0,70,9,0,61,8,1,0,41,90,111,5,1,0.7066357839787893,0.4526326665276768,1.0,0.5833333333333334,main,immediate,10
43,2,2,2,2,1,1,71,7,0,64,6,1,1,42,91,113,8,1,0.7066357839787893,0.4526326665276768,1.0,0.6,main,immediate,10
44,0,0,0,0,2,2,71,8,0,63,5,3,0,42,91,113,6,2,0.6989134639566125,0.4488848034692191,1.0,0.5916666666666667,main,immediate,10
45,1,1,1,1,0,0,69,6,0,63,3,3,3,45,92,114,5,3,0.6941947781792085,0.4488848034692191,1.0,0.6,main,immediate,10
46,3,3,3,3,0,0,69,4,0,65,4,0,3,48,94,117,3,3,0.6989078670357886,0.4488848034692191,1.0,0.6,main,immediate,10
47,1,1,1,1,0,0,70,5,0,65,5,0,0,48,95,118,4,2,0.7110845931350107,0.4525841266407268,1.0,0.5833333333333334,main,immediate,10
48,0,0,0,0,0,0,70,4,0,66,4,0,0,48,95,118,5,0,0.7160127043214993,0.4525841266407268,1.0,0.5833333333333334,main,immediate,10
49,3,3,3,3,0,0,72,4,0,68,4,0,1,49,97,121,4,0,0.7087398532893022,0.4525841266407268,1.0,0.6083333333333333,main,immediate,10
0,43,42,42,35,9,0,43,42,1,0,35,9,0,0,42,43,0,0,0.41170148681283275,0.44693127599933496,0.0,0.35833333333333334,main,immediate,11
1,2,2,2,2,1,0,45,44,1,0,37,10,0,0,44,45,35,9,0.41170148681283275,0.44693127599933496,0.0,0.375,main,immediate,11
2,4,4,4,3,2,0,49,45,1,3,40,8,0,0,48,49,37,10,0.41170148681283275,0.44693127599933496,0.0,0.4083333333333333,main,immediate,11
3,2,2,2,4,1,3,45,34,1,10,32,4,6,6,50,51,40,12,0.41170148681283275,0.4362066946846062,0.0,0.425,main,immediate,11
4,4,5,5,9,4,8,46,36,0,10,31,6,3,9,55,55,32,5,0.4186904582559478,0.43138403714512985,0.0,0.4083333333333333,main,immediate,11
5,2,2,2,1,3,2,44,25,0,19,19,6,4,13,57,57,31,7,0.4146231188786536,0.4328310735508301,0.0,0.4,main,immediate,11
6,3,3,3,3,2,2,46,20,0,26,13,7,1,14,60,60,19,8,0.40229708058065355,0.4486587774086811,0.0,0.39166666666666666,main,immediate,11
7,2,2,2,1,3,2,46,16,0,30,8,8,2,16,61,62,13,9,0.3896854771912593,0.45472443316975825,0.0,0.4,main,immediate,11
8,1,1,1,1,2,2,46,11,0,35,6,6,1,17,62,63,8,8,0.3859512019954049,0.45004334279772656,0.0,0.39166666666666666,main,immediate,11
9,1,1,1,1,1,0,44,7,0,37,3,5,3,20,62,64,6,7,0.3904797279189522,0.4399901313315276,0.0,0.39166666666666666,main,immediate,11
10,5,5,5,5,1,1,46,8,0,38,7,2,3,23,66,69,3,6,0.6619908513766194,0.44267532549591604,1.0,0.4083333333333333,main,immediate,11
11,3,3,3,3,0,0,49,10,0,39,9,2,0,23,67,72,7,4,0.6782978075990989,0.44595161913333825,1.0,0.4083333333333333,main,immediate,11
12,1,1,1,1,1,1,49,11,0,38,9,2,1,24,68,73,9,2,0.6878457730170308,0.44972590004206714,1.0,0.4166666666666667,main,immediate,11
13,2,2,2,2,0,0,46,7,0,39,6,1,5,29,70,75,9,2,0.6923447387849113,0.44864847018913173,1.0,0.425,main,immediate,11
14,1,1,1,1,1,1,46,5,0,41,4,1,1,30,71,76,6,1,0.6924525539648413,0.45018972137071683,1.0,0.39166666666666666,main,immediate,11
15,0,0,0,0,1,1,45,5,0,40,3,2,1,31,71,76,4,2,0.6894555994046355,0.4491603124184483,1.0,0.38333333333333336,main,immediate,11
16,2,2,2,1,1,0,46,5,0,41,2,3,1,32,73,78,3,2,0.690735001052641,0.4476169874973487,1.0,0.39166666666666666,main,immediate,11
17,2,2,2,2,1,1,47,6,0,41,3,3,1,33,74,80,2,3,0.689170592180887,0.4459018670470664,1.0,0.4,main,immediate,11
18,1,1,1,1,0,0,48,6,0,42,4,2,0,33,75,81,3,3,0.6942270451189057,0.4439159654544959,1.0,0.4,main,immediate,11
19,3,3,3,3,0,0,50,7,0,43,6,1,1,34,77,84,4,2,0.6918663313145567,0.44183910805128696,1.0,0.425,main,immediate,11
20,2,2,2,2,0,0,52,6,0,46,6,0,0,34,77,86,6,1,0.6887256572576936,0.44385624358657083,1.0,0.43333333333333335,main,immediate,11
21,2,2,2,2,1,1,53,8,0,45,7,1,1,35,78,88,6,0,0.6822562375231115,0.4456052692354489,1.0,0.45,main,immediate,11
22,3,3,3,3,0,0,54,8,0,46,7,1,2,37,79,91,7,1,0.6854566900090932,0.44784125913283535,1.0,0.4666666666666667,main,immediate,11
23,2,2,2,2,0,0,54,7,0,47,7,0,2,39,81,93,7,1,0.6873416731223322,0.4459039173089689,1.0,0.4666666666666667,main,immediate,11
24,1,1,1,1,0,0,53,6,0,47,6,0,2,41,81,94,7,1,0.6964299026006291,0.4456174085842019,1.0,0.4583333333333333,main,immediate,11
25,4,4,4,4,0,0,55,7,0,48,7,0,2,43,84,98,6,0,0.6963136674031163,0.4456174085842019,1.0,0.475,main,immediate,11
26,2,2,2,2,1,1,57,8,0,49,7,1,0,43,86,100,7,0,0.6987085149837766,0.4456174085842019,1.0,0.475,main,immediate,11
27,2,2,2,2,2,2,58,11,0,47,8,3,1,44,88,102,7,1,0.688549776526024,0.44693127599933496,1.0,0.49166666666666664,main,immediate,11
28,4,4,4,4,1,0,58,11,0,47,8,4,4,48,91,106,8,3,0.687601739338319,0.44693127599933496,1.0,0.5166666666666667,main,immediate,11
29,2,2,2,2,1,1,59,10,0,49,8,3,1,49,92,108,8,4,0.690940073750909,0.44693127599933496,1.0,0.5,main,immediate,11
30,4,4,4,4,0,0,62,11,0,51,10,1,1,50,94,112,8,4,0.6972690529889313,0.4429671262260576,1.0,0.525,main,immediate,11
31,3,3,3,3,1,1,61,11,0,50,9,2,4,54,96,115,10,2,0.6942841360599855,0.43752170461755574,1.0,0.5416666666666666,main,immediate,11
32,0,0,0,0,0,0,60,8,0,52,7,1,1,55,96,115,9,2,0.6942550170866237,0.43752170461755574,1.0,0.5083333333333333,main,immediate,11
33,0,0,0,0,1,1,57,4,0,53,3,1,3,58,96,115,7,1,0.6958340053182565,0.43990650146243115,1.0,0.5,main,immediate,11
34,0,0,0,0,1,1,54,2,0,52,0,2,3,61,96,115,3,2,0.6995217107498463,0.4432919593151249,1.0,0.475,main,immediate,11
35,1,1,1,1,1,0,55,3,0,52,1,3,0,61,97,116,0,2,0.6967719769470282,0.4432919593151249,1.0,0.4583333333333333,main,immediate,11
36,1,1,1,1,0,0,55,3,0,52,2,2,1,62,97,117,1,3,0.6970126046962952,0.4448713122435268,1.0,0.4666666666666667,main,immediate,11
37,2,2,2,2,0,0,56,4,0,52,4,1,1,63,97,119,2,2,0.693942703424696,0.44810246356008065,1.0,0.475,main,immediate,11
38,2,2,2,2,1,0,57,5,0,52,5,1,1,64,98,121,4,1,0.6917014868128327,0.4503458616934324,1.0,0.48333333333333334,main,immediate,11
39,0,0,0,0,0,0,57,4,0,53,4,1,0,64,98,121,5,1,0.6928153555365294,0.4486326168121572,1.0,0.475,main,immediate,11
40,1,1,1,0,1,0,56,3,0,53,2,1,2,66,98,122,4,1,0.6898869993831329,0.4474614292514115,1.0,0.48333333333333334,main,immediate,11
41,0,0,0,0,0,0,55,1,0,54,0,1,1,67,98,122,2,2,0.6924143098116808,0.4442613560391594,1.0,0.4666666666666667,main,immediate,11
42,0,0,0,0,0,0,55,1,0,54,0,1,0,67,98,122,0,1,0.6910521651344842,0.4459746009204346,1.0,0.4583333333333333,main,immediate,11
43,0,0,0,0,0,0,54,0,0,54,0,0,1,68,98,122,0,1,0.6937205134843951,0.4459746009204346,1.0,0.4583333333333333,main,immediate,11
44,2,2,2,2,0,0,56,2,0,54,2,0,0,68,99,124,0,0,0.6911285944383807,0.44894841153461884,1.0,0.4666666666666667,main,immediate,11
45,3,3,3,3,0,0,59,5,0,54,5,0,0,68,100,127,2,0,0.6917014868128327,0.44894841153461884,1.0,0.49166666666666664,main,immediate,11
46,3,3,3,3,0,0,62,8,0,54,8,0,0,68,101,130,5,0,0.6917014868128327,0.44894841153461884,1.0,0.5166666666666667,main,immediate,11
47,3,3,3,3,0,0,64,9,0,55,9,0,1,69,103,133,8,0,0.6917014868128327,0.44693127599933496,1.0,0.5416666666666666,main,immediate,11
48,2,2,2,2,1,1,64,9,0,55,8,1,2,71,103,135,9,0,0.6920767839423589,0.44693127599933496,1.0,0.55,main,immediate,11
49,0,0,0,0,0,0,62,6,0,56,5,1,2,73,103,135,8,1,0.6937712538209536,0.44693127599933496,1.0,0.5333333333333333,main,immediate,11
0,29,29,29,24,9,0,29,29,0,0,24,9,0,0,29,29,0,0,0.41939489331707464,0.4354181412711649,0.0,0.24166666666666667,main,immediate,12
1,1,1,1,1,0,0,30,30,0,0,25,9,0,0,30,30,24,9,0.41939489331707464,0.4354181412711649,0.0,0.25,main,immediate,12
2,0,0,0,0,0,0,30,28,0,2,25,7,0,0,30,30,25,9,0.41939489331707464,0.4354181412711649,0.0,0.25,main,immediate,12
3,1,1,1,3,0,2,29,18,0,11,16,3,2,2,31,31,25,9,0.41939489331707464,0.43230114421171423,0.0,0.25833333333333336,main,immediate,12
4,1,1,1,2,8,9,27,14,0,13,8,8,3,5,32,32,16,3,0.400267420715041,0.4298354873407621,0.0,0.25,main,immediate,12
5,2,2,2,1,2,1,28,15,0,13,6,9,1,6,34,34,8,8,0.3947983464744163,0.4258917416540939,0.0,0.24166666666666667,main,immediate,12
6,1,0,0,0,1,1,29,11,1,17,3,8,0,6,34,35,6,10,0.3953000882604735,0.4288973406889515,0.0,0.24166666666666667,main,immediate,12
7,4,4,4,3,2,1,31,8,1,22,4,4,2,8,37,39,3,11,0.40601648608218033,0.42575062041082035,0.0,0.275,main,immediate,12
8,1,1,1,2,1,2,32,9,1,22,5,4,0,8,38,40,4,5,0.4097850783631501,0.42663104455006595,0.0,0.26666666666666666,main,immediate,12
9,1,1,1,1,1,1,33,8,1,24,6,2,0,8,39,41,5,4,0.40725449873360475,0.42450965032121907,0.0,0.275,main,immediate,12
10,3,4,4,6,0,2,35,11,0,24,9,2,1,9,42,44,6,4,0.6861773899241628,0.4239355636980999,1.0,0.3,main,immediate,12
11,2,2,2,2,1,1,35,11,0,24,9,2,2,11,44,46,9,2,0.6867265779046898,0.4265457811570989,1.0,0.30833333333333335,main,immediate,12
12,3,3,3,3,0,0,36,12,0,24,11,1,2,13,46,49,9,2,0.6897445237792721,0.43186738657710855,1.0,0.31666666666666665,main,immediate,12
13,3,3,3,3,1,1,35,10,0,25,8,2,4,17,49,52,11,1,0.6914154417790785,0.4416406235387719,1.0,0.325,main,immediate,12
14,1,1,1,1,0,0,35,8,0,27,7,1,1,18,50,53,8,2,0.6952522001432637,0.4416406235387719,1.0,0.3,main,immediate,12
15,4,4,4,4,0,0,37,8,0,29,8,0,2,20,52,57,7,1,0.6923707556644241,0.4433792959549937,1.0,0.325,main,immediate,12
16,1,1,1,1,2,2,36,8,0,28,6,2,2,22,52,58,8,1,0.6905772759708817,0.43830676291547394,1.0,0.31666666666666665,main,immediate,12
17,3,3,3,3,0,0,38,10,0,28,8,2,1,23,54,61,6,2,0.6919898057033982,0.43830676291547394,1.0,0.325,main,immediate,12
18,1,1,1,1,0,0,37,7,0,30,5,2,2,25,55,62,8,2,0.6981977116159996,0.4337785580394526,1.0,0.325,main,immediate,12
19,2,2,2,2,2,2,37,8,0,29,6,2,2,27,57,64,5,2,0.6975674096532736,0.4354181412711649,1.0,0.325,main,immediate,12
20,3,3,3,3,0,0,40,8,0,32,6,2,0,27,59,67,6,2,0.6976128617028977,0.4425796516425478,1.0,0.3333333333333333,main,immediate,12
21,0,0,0,0,1,1,40,7,0,33,5,2,0,27,59,67,6,2,0.6891577204183407,0.4425796516425478,1.0,0.3333333333333333,main,immediate,12
22,4,4,4,4,0,0,41,8,0,33,7,1,3,30,61,71,5,3,0.6854915708003017,0.44095741314326026,1.0,0.36666666666666664,main,immediate,12
23,2,2,2,2,0,0,41,7,0,34,6,1,2,32,63,73,7,1,0.6894778165964036,0.4364900984263177,1.0,0.35833333333333334,main,immediate,12
24,1,1,1,1,1,1,41,8,0,33,7,1,1,33,64,74,6,1,0.6980184037167265,0.4364900984263177,1.0,0.35,main,immediate,12
25,1,1,1,1,0,0,40,5,0,35,4,1,2,35,64,75,7,1,0.7025446747299626,0.4408333934313653,1.0,0.35,main,immediate,12
26,1,1,1,1,1,1,39,4,0,35,3,1,2,37,64,76,4,1,0.6987098796940455,0.438228966253388,1.0,0.3416666666666667,main,immediate,12
27,3,3,3,3,2,1,42,7,0,35,5,3,0,37,67,79,3,2,0.7011174878042841,0.43654067813321107,1.0,0.35,main,immediate,12
