time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,first_submissions,first_d_count,first_e_count,first_both_count,first_d_share,first_e_share,first_both_share,rolling_domestic_users,rolling_customer_users,scenario,seed
40,0,1,1,1,0,0,80,10,3,67,6,3,3,3,0,4,0,48,125,128,8,7,1,1,0,0,1.0,0.0,0.0,17.0,9.0,base,1
41,0,1,1,1,2,2,78,6,2,70,3,2,1,1,2,3,2,50,126,128,6,5,1,0,1,0,0.0,1.0,0.0,15.0,10.0,base,1
42,18,3,3,2,2,1,95,7,17,71,3,3,0,0,0,4,1,51,129,146,4,5,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,12.0,11.0,base,1
43,0,4,4,2,3,1,95,10,13,72,4,4,0,0,0,6,0,51,133,146,4,4,4,2,2,0,0.5,0.5,0.0,11.0,12.0,base,1
44,0,5,5,3,3,1,94,12,8,74,5,5,0,0,0,7,1,52,138,146,5,7,5,3,2,0,0.6,0.4,0.0,11.0,13.0,base,1
45,0,4,4,2,3,1,94,14,4,76,6,5,1,1,0,8,0,52,142,146,7,8,4,2,2,0,0.5,0.5,0.0,11.0,13.0,base,1
46,0,0,0,0,2,2,91,11,4,76,3,2,1,1,1,8,3,55,142,146,7,9,0,0,0,0,,,,10.0,15.0,base,1
47,0,1,1,1,4,4,90,11,3,76,2,1,1,1,1,9,1,56,143,146,5,8,1,1,0,0,1.0,0.0,0.0,10.0,17.0,base,1
48,0,0,0,2,1,3,88,10,3,75,3,3,0,0,1,7,2,58,143,146,3,9,0,0,0,0,,,,10.0,16.0,base,1
49,0,0,0,3,0,3,87,9,3,75,5,5,0,0,0,4,1,59,143,146,3,7,0,0,0,0,,,,11.0,13.0,base,1
50,0,0,0,1,0,1,85,5,3,77,4,4,0,0,0,1,2,61,143,146,6,5,0,0,0,0,,,,9.0,10.0,base,1
51,0,0,0,0,0,0,84,2,3,79,2,1,1,1,0,0,1,62,143,146,6,1,0,0,0,0,,,,7.0,7.0,base,1
52,0,0,0,0,0,0,83,1,3,79,1,0,1,1,1,0,1,63,143,146,4,0,0,0,0,0,,,,7.0,5.0,base,1
53,0,0,0,1,0,1,83,1,3,79,1,1,0,0,0,0,0,63,143,146,1,0,0,0,0,0,,,,7.0,1.0,base,1
54,0,0,0,0,0,0,83,1,3,79,1,1,0,0,0,0,0,63,143,146,1,0,0,0,0,0,,,,5.0,0.0,base,1
55,0,0,0,0,0,0,83,1,3,79,1,0,1,1,0,0,0,63,143,146,1,0,0,0,0,0,,,,2.0,0.0,base,1
56,0,0,0,0,0,0,82,0,3,79,0,0,0,0,1,0,1,64,143,146,1,0,0,0,0,0,,,,1.0,0.0,base,1
57,0,0,0,0,0,0,82,0,3,79,0,0,0,0,0,0,0,64,143,146,0,0,0,0,0,0,,,,1.0,0.0,base,1
58,0,0,0,0,0,0,82,0,3,79,0,0,0,0,0,0,0,64,143,146,0,0,0,0,0,0,,,,1.0,0.0,base,1
59,0,0,0,0,0,0,82,0,3,79,0,0,0,0,0,0,0,64,143,146,0,0,0,0,0,0,,,,0.0,0.0,base,1
60,0,0,0,0,1,1,82,1,3,78,0,0,0,0,0,1,0,64,143,146,0,0,0,0,0,0,,,,0.0,1.0,base,1
61,0,0,0,0,0,0,82,1,3,78,0,0,0,0,0,1,0,64,143,146,0,1,0,0,0,0,,,,0.0,1.0,base,1
62,0,0,0,0,0,0,82,1,3,78,0,0,0,0,0,1,0,64,143,146,0,1,0,0,0,0,,,,0.0,1.0,base,1
63,0,0,0,0,1,1,82,1,3,78,0,0,0,0,0,1,0,64,143,146,0,1,0,0,0,0,,,,0.0,2.0,base,1
64,0,0,0,0,0,0,82,1,3,78,0,0,0,0,0,1,0,64,143,146,0,1,0,0,0,0,,,,0.0,2.0,base,1
65,0,0,0,1,0,1,82,1,3,78,1,1,0,0,0,0,0,64,143,146,0,1,0,0,0,0,,,,1.0,2.0,base,1
0,24,6,6,4,2,0,24,6,18,0,4,4,0,0,0,2,0,0,6,24,0,0,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,4.0,2.0,no_social,1
1,0,7,7,5,2,0,24,13,11,0,9,9,0,0,0,4,0,0,13,24,4,2,7,5,2,0,0.7142857142857143,0.2857142857142857,0.0,9.0,4.0,no_social,1
2,0,6,6,4,2,0,24,14,5,5,9,9,0,0,0,5,0,0,19,24,9,4,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,13.0,6.0,no_social,1
3,0,5,5,5,2,2,23,16,0,7,11,9,2,2,0,5,1,1,24,24,13,6,5,5,0,0,1.0,0.0,0.0,18.0,8.0,no_social,1
4,0,0,0,0,1,1,20,10,0,10,6,5,1,1,2,4,3,4,24,24,14,6,0,0,0,0,,,,18.0,9.0,no_social,1
5,0,0,0,1,1,2,19,8,0,11,4,1,3,3,1,4,1,5,24,24,9,5,0,0,0,0,,,,19.0,10.0,no_social,1
6,18,5,5,2,3,0,34,7,13,14,3,3,0,0,3,4,3,8,29,42,6,4,5,2,3,0,0.4,0.6,0.0,17.0,11.0,no_social,1
7,0,4,4,3,1,0,34,9,9,16,5,5,0,0,0,4,0,8,33,42,3,5,4,3,1,0,0.75,0.25,0.0,15.0,10.0,no_social,1
8,0,5,5,3,2,0,34,9,4,21,6,6,0,0,0,3,0,8,38,42,6,5,5,3,2,0,0.6,0.4,0.0,14.0,10.0,no_social,1
9,0,4,4,5,1,2,34,15,0,19,11,8,3,3,0,4,0,8,42,42,8,6,4,4,0,0,1.0,0.0,0.0,14.0,9.0,no_social,1
10,0,0,0,0,0,0,32,8,0,24,6,5,1,1,2,2,2,10,42,42,11,4,0,0,0,0,,,,14.0,8.0,no_social,1
11,0,0,0,2,1,3,31,5,0,26,3,2,1,1,1,2,1,11,42,42,8,3,0,0,0,0,,,,15.0,8.0,no_social,1
12,20,2,2,2,2,2,50,7,18,25,4,4,0,0,1,3,1,12,44,62,7,2,2,2,0,0,1.0,0.0,0.0,15.0,7.0,no_social,1
13,0,4,4,1,3,0,50,8,14,28,3,3,0,0,0,5,0,12,48,62,4,3,4,1,3,0,0.25,0.75,0.0,13.0,9.0,no_social,1
14,0,6,6,5,1,0,50,12,8,30,8,6,2,2,0,4,0,12,54,62,5,6,6,5,1,0,0.8333333333333334,0.16666666666666666,0.0,15.0,8.0,no_social,1
15,0,5,5,4,1,0,48,13,3,32,10,9,1,1,2,3,2,14,59,62,8,6,5,4,1,0,0.8,0.2,0.0,14.0,8.0,no_social,1
16,0,0,0,2,0,2,47,9,3,35,8,6,2,2,1,1,1,15,59,62,10,5,0,0,0,0,,,,16.0,8.0,no_social,1
17,0,0,0,1,2,3,46,8,3,35,5,3,2,2,1,3,1,16,59,62,11,2,0,0,0,0,,,,15.0,9.0,no_social,1
18,18,4,4,2,4,2,62,10,17,35,4,3,1,1,2,6,2,18,63,80,7,3,4,2,2,0,0.5,0.5,0.0,15.0,11.0,no_social,1
19,0,4,4,0,4,0,61,10,13,38,2,2,0,0,1,8,1,19,67,80,5,6,4,0,4,0,0.0,1.0,0.0,14.0,12.0,no_social,1
20,0,3,3,2,1,0,61,8,10,43,2,2,0,0,0,6,0,19,70,80,3,10,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,11.0,12.0,no_social,1
21,0,6,6,5,4,3,60,15,4,41,7,7,0,0,0,8,1,20,76,80,4,9,6,3,3,0,0.5,0.5,0.0,12.0,15.0,no_social,1
22,0,0,0,0,0,0,58,11,4,43,6,5,1,1,0,5,2,22,76,80,7,9,0,0,0,0,,,,10.0,15.0,no_social,1
23,0,0,0,0,1,1,56,3,4,49,0,0,0,0,1,3,2,24,76,80,7,5,0,0,0,0,,,,9.0,14.0,no_social,1
24,14,1,1,3,0,2,69,4,17,48,3,3,0,0,0,1,1,25,77,94,5,5,1,1,0,0,1.0,0.0,0.0,10.0,10.0,no_social,1
25,0,6,6,4,3,1,69,10,11,48,7,7,0,0,0,3,0,25,83,94,3,1,6,3,3,0,0.5,0.5,0.0,14.0,9.0,no_social,1
26,0,3,3,1,2,0,69,12,8,49,7,5,2,2,0,5,0,25,86,94,7,4,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,13.0,10.0,no_social,1
27,0,3,3,2,1,0,67,12,5,50,7,3,4,4,2,5,2,27,89,94,8,5,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,10.0,7.0,no_social,1
28,0,0,0,1,0,1,63,4,5,54,3,3,0,0,3,1,4,31,89,94,7,6,0,0,0,0,,,,11.0,7.0,no_social,1
29,0,0,0,2,1,3,63,6,5,52,4,3,1,1,0,2,0,31,89,94,4,3,0,0,0,0,,,,13.0,7.0,no_social,1
30,17,3,3,1,3,1,79,8,19,52,4,3,1,1,0,4,1,32,92,111,5,2,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,11.0,10.0,no_social,1
31,0,0,0,0,1,1,78,7,19,52,2,1,1,1,1,5,1,33,92,111,4,4,0,0,0,0,,,,7.0,8.0,no_social,1
32,0,10,10,5,5,0,76,13,9,54,6,5,1,1,1,7,2,35,102,111,3,5,10,5,5,0,0.5,0.5,0.0,11.0,11.0,no_social,1
33,0,1,1,1,1,1,75,12,8,55,6,6,0,0,1,6,1,36,103,111,6,9,1,0,1,0,0.0,1.0,0.0,10.0,11.0,no_social,1
34,0,0,0,1,0,1,75,6,8,61,3,2,1,1,0,3,0,36,103,111,6,7,0,0,0,0,,,,10.0,11.0,no_social,1
35,0,0,0,2,2,4,72,6,8,58,4,3,1,1,1,2,3,39,103,111,7,6,0,0,0,0,,,,10.0,12.0,no_social,1
36,17,4,4,3,2,1,88,10,21,57,6,5,1,1,1,4,1,40,107,128,4,3,4,2,2,0,0.5,0.5,0.0,12.0,11.0,no_social,1
37,0,4,4,2,2,0,87,9,17,61,5,5,0,0,1,4,1,41,111,128,6,4,4,2,2,0,0.5,0.5,0.0,14.0,12.0,no_social,1
38,0,5,5,3,2,0,87,12,12,63,8,5,3,3,0,4,0,41,116,128,7,6,5,3,2,0,0.6,0.4,0.0,12.0,9.0,no_social,1
39,0,3,3,2,3,2,84,11,9,64,6,5,1,1,3,5,3,44,119,128,8,6,3,0,3,0,0.0,1.0,0.0,13.0,11.0,no_social,1
40,0,0,0,1,0,1,84,10,9,65,6,3,3,3,0,4,0,44,119,128,7,7,0,0,0,0,,,,13.0,11.0,no_social,1
41,0,0,0,0,1,1,82,6,9,67,3,1,2,2,2,3,2,46,119,128,6,5,0,0,0,0,,,,11.0,10.0,no_social,1
42,18,3,3,3,2,2,97,6,24,67,3,3,0,0,2,3,3,49,122,146,3,4,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,11.0,10.0,no_social,1
43,0,4,4,3,1,0,97,10,20,67,6,6,0,0,0,4,0,49,126,146,4,3,4,3,1,0,0.75,0.25,0.0,12.0,9.0,no_social,1
44,0,6,6,3,3,0,96,11,14,71,6,6,0,0,0,5,1,50,132,146,6,4,6,3,3,0,0.5,0.5,0.0,12.0,10.0,no_social,1
45,0,4,4,3,3,2,96,14,10,72,8,6,2,2,0,6,0,50,136,146,9,6,4,2,2,0,0.5,0.5,0.0,13.0,10.0,no_social,1
46,0,0,0,2,1,3,94,13,10,71,7,5,2,2,2,6,2,52,136,146,9,7,0,0,0,0,,,,14.0,11.0,no_social,1
47,0,0,0,1,0,1,92,7,10,75,5,3,2,2,2,2,2,54,136,146,8,7,0,0,0,0,,,,15.0,10.0,no_social,1
48,0,0,0,2,1,3,90,7,10,73,5,3,2,2,1,2,2,56,136,146,6,4,0,0,0,0,,,,14.0,9.0,no_social,1
49,0,0,0,0,0,0,88,3,10,75,2,2,0,0,1,1,2,58,136,146,5,2,0,0,0,0,,,,11.0,8.0,no_social,1
50,0,0,0,0,0,0,88,1,10,77,0,0,0,0,0,1,0,58,136,146,3,1,0,0,0,0,,,,8.0,5.0,no_social,1
51,0,0,0,0,0,0,88,0,10,78,0,0,0,0,0,0,0,58,136,146,2,1,0,0,0,0,,,,5.0,2.0,no_social,1
52,0,0,0,0,0,0,88,0,10,78,0,0,0,0,0,0,0,58,136,146,0,0,0,0,0,0,,,,3.0,1.0,no_social,1
53,0,0,0,0,0,0,88,0,10,78,0,0,0,0,0,0,0,58,136,146,0,0,0,0,0,0,,,,2.0,1.0,no_social,1
54,0,0,0,0,0,0,88,0,10,78,0,0,0,0,0,0,0,58,136,146,0,0,0,0,0,0,,,,0.0,0.0,no_social,1
55,0,0,0,0,0,0,88,0,10,78,0,0,0,0,0,0,0,58,136,146,0,0,0,0,0,0,,,,0.0,0.0,no_social,1
56,0,0,0,0,0,0,88,0,10,78,0,0,0,0,0,0,0,58,136,146,0,0,0,0,0,0,,,,0.0,0.0,no_social,1
57,0,0,0,0,0,0,88,0,10,78,0,0,0,0,0,0,0,58,136,146,0,0,0,0,0,0,,,,0.0,0.0,no_social,1
58,0,0,0,0,0,0,88,0,10,78,0,0,0,0,0,0,0,58,136,146,0,0,0,0,0,0,,,,0.0,0.0,no_social,1
59,0,0,0,0,0,0,88,0,10,78,0,0,0,0,0,0,0,58,136,146,0,0,0,0,0,0,,,,0.0,0.0,no_social,1
60,0,0,0,0,0,0,88,0,10,78,0,0,0,0,0,0,0,58,136,146,0,0,0,0,0,0,,,,0.0,0.0,no_social,1
61,0,0,0,0,0,0,88,0,10,78,0,0,0,0,0,0,0,58,136,146,0,0,0,0,0,0,,,,0.0,0.0,no_social,1
62,0,0,0,0,0,0,88,0,10,78,0,0,0,0,0,0,0,58,136,146,0,0,0,0,0,0,,,,0.0,0.0,no_social,1
63,0,0,0,0,0,0,88,0,10,78,0,0,0,0,0,0,0,58,136,146,0,0,0,0,0,0,,,,0.0,0.0,no_social,1
64,0,0,0,0,0,0,88,0,10,78,0,0,0,0,0,0,0,58,136,146,0,0,0,0,0,0,,,,0.0,0.0,no_social,1
65,0,0,0,0,0,0,88,0,10,78,0,0,0,0,0,0,0,58,136,146,0,0,0,0,0,0,,,,0.0,0.0,no_social,1
0,24,6,6,4,2,0,24,6,18,0,4,4,0,0,0,2,0,0,6,24,0,0,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,4.0,2.0,no_outcomes,1
1,0,7,7,5,2,0,24,13,11,0,9,9,0,0,0,4,0,0,13,24,4,2,7,5,2,0,0.7142857142857143,0.2857142857142857,0.0,9.0,4.0,no_outcomes,1
2,0,6,6,4,2,0,24,14,5,5,9,9,0,0,0,5,0,0,19,24,9,4,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,13.0,6.0,no_outcomes,1
3,0,5,5,5,2,2,23,16,0,7,11,9,2,2,0,5,1,1,24,24,13,6,5,5,0,0,1.0,0.0,0.0,18.0,8.0,no_outcomes,1
4,0,0,0,0,1,1,20,10,0,10,6,5,1,1,2,4,3,4,24,24,14,6,0,0,0,0,,,,18.0,9.0,no_outcomes,1
5,0,0,0,1,1,2,19,8,0,11,4,1,3,3,1,4,1,5,24,24,9,5,0,0,0,0,,,,19.0,10.0,no_outcomes,1
6,18,5,5,2,3,0,34,7,13,14,3,3,0,0,3,4,3,8,29,42,6,4,5,2,3,0,0.4,0.6,0.0,17.0,11.0,no_outcomes,1
7,0,4,4,3,1,0,34,9,9,16,5,5,0,0,0,4,0,8,33,42,3,5,4,3,1,0,0.75,0.25,0.0,15.0,10.0,no_outcomes,1
8,0,5,5,3,2,0,34,9,4,21,6,6,0,0,0,3,0,8,38,42,6,5,5,3,2,0,0.6,0.4,0.0,14.0,10.0,no_outcomes,1
9,0,4,4,5,1,2,34,15,0,19,11,8,3,3,0,4,0,8,42,42,8,6,4,4,0,0,1.0,0.0,0.0,14.0,9.0,no_outcomes,1
10,0,0,0,0,0,0,32,8,0,24,6,5,1,1,2,2,2,10,42,42,11,4,0,0,0,0,,,,14.0,8.0,no_outcomes,1
11,0,0,0,2,1,3,31,5,0,26,3,2,1,1,1,2,1,11,42,42,8,3,0,0,0,0,,,,15.0,8.0,no_outcomes,1
12,20,3,3,3,2,2,50,8,17,25,5,5,0,0,1,3,1,12,45,62,7,2,3,3,0,0,1.0,0.0,0.0,16.0,7.0,no_outcomes,1
13,0,4,4,1,3,0,50,9,13,28,4,4,0,0,0,5,0,12,49,62,5,3,4,1,3,0,0.25,0.75,0.0,14.0,9.0,no_outcomes,1
14,0,6,6,5,1,0,50,13,7,30,9,6,3,3,0,4,0,12,55,62,6,6,6,5,1,0,0.8333333333333334,0.16666666666666666,0.0,16.0,8.0,no_outcomes,1
15,0,5,5,4,1,0,48,13,2,33,10,9,1,1,2,3,2,14,60,62,9,6,5,4,1,0,0.8,0.2,0.0,15.0,8.0,no_outcomes,1
16,0,0,0,2,0,2,47,9,2,36,8,6,2,2,1,1,1,15,60,62,10,5,0,0,0,0,,,,17.0,8.0,no_outcomes,1
17,0,0,0,1,2,3,46,8,2,36,5,3,2,2,1,3,1,16,60,62,11,2,0,0,0,0,,,,16.0,9.0,no_outcomes,1
18,18,4,4,2,4,2,62,10,16,36,4,3,1,1,2,6,2,18,64,80,7,3,4,2,2,0,0.5,0.5,0.0,15.0,11.0,no_outcomes,1
19,0,4,4,0,4,0,61,10,12,39,2,2,0,0,1,8,1,19,68,80,5,6,4,0,4,0,0.0,1.0,0.0,14.0,12.0,no_outcomes,1
20,0,3,3,2,1,0,61,8,9,44,2,2,0,0,0,6,0,19,71,80,3,10,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,11.0,12.0,no_outcomes,1
21,0,6,6,5,4,3,60,15,3,42,7,7,0,0,0,8,1,20,77,80,4,9,6,3,3,0,0.5,0.5,0.0,12.0,15.0,no_outcomes,1
22,0,0,0,0,0,0,58,11,3,44,6,5,1,1,0,5,2,22,77,80,7,9,0,0,0,0,,,,10.0,15.0,no_outcomes,1
23,0,0,0,0,1,1,56,3,3,50,0,0,0,0,1,3,2,24,77,80,7,5,0,0,0,0,,,,9.0,14.0,no_outcomes,1
24,14,1,1,3,0,2,69,4,16,49,3,3,0,0,0,1,1,25,78,94,5,5,1,1,0,0,1.0,0.0,0.0,10.0,10.0,no_outcomes,1
25,0,6,6,4,3,1,69,10,10,49,7,7,0,0,0,3,0,25,84,94,3,1,6,3,3,0,0.5,0.5,0.0,14.0,9.0,no_outcomes,1
26,0,3,3,2,2,1,69,13,7,49,8,6,2,2,0,5,0,25,87,94,7,4,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,14.0,10.0,no_outcomes,1
27,0,3,3,2,1,0,67,13,4,50,8,4,4,4,2,5,2,27,90,94,9,5,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,11.0,7.0,no_outcomes,1
28,0,0,0,1,0,1,63,4,4,55,3,3,0,0,3,1,4,31,90,94,8,6,0,0,0,0,,,,12.0,7.0,no_outcomes,1
29,0,0,0,2,1,3,63,6,4,53,4,3,1,1,0,2,0,31,90,94,5,3,0,0,0,0,,,,14.0,7.0,no_outcomes,1
30,17,3,3,1,3,1,79,8,18,53,4,3,1,1,0,4,1,32,93,111,5,2,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,12.0,10.0,no_outcomes,1
31,0,0,0,0,1,1,78,7,18,53,2,1,1,1,1,5,1,33,93,111,4,4,0,0,0,0,,,,8.0,8.0,no_outcomes,1
32,0,10,10,5,5,0,76,13,8,55,6,5,1,1,1,7,2,35,103,111,3,5,10,5,5,0,0.5,0.5,0.0,11.0,11.0,no_outcomes,1
33,0,1,1,1,1,1,75,12,7,56,6,6,0,0,1,6,1,36,104,111,6,9,1,0,1,0,0.0,1.0,0.0,10.0,11.0,no_outcomes,1
34,0,0,0,1,0,1,75,6,7,62,3,2,1,1,0,3,0,36,104,111,6,7,0,0,0,0,,,,10.0,11.0,no_outcomes,1
35,0,0,0,2,2,4,72,6,7,59,4,3,1,1,1,2,3,39,104,111,7,6,0,0,0,0,,,,10.0,12.0,no_outcomes,1
36,17,4,4,3,2,1,88,10,20,58,6,5,1,1,1,4,1,40,108,128,4,3,4,2,2,0,0.5,0.5,0.0,12.0,11.0,no_outcomes,1
37,0,4,4,2,2,0,87,9,16,62,5,5,0,0,1,4,1,41,112,128,6,4,4,2,2,0,0.5,0.5,0.0,14.0,12.0,no_outcomes,1
38,0,5,5,3,2,0,87,12,11,64,8,5,3,3,0,4,0,41,117,128,7,6,5,3,2,0,0.6,0.4,0.0,12.0,9.0,no_outcomes,1
39,0,3,3,2,3,2,84,11,8,65,6,5,1,1,3,5,3,44,120,128,8,6,3,0,3,0,0.0,1.0,0.0,13.0,11.0,no_outcomes,1
40,0,0,0,1,0,1,84,10,8,66,6,3,3,3,0,4,0,44,120,128,7,7,0,0,0,0,,,,13.0,11.0,no_outcomes,1
41,0,0,0,0,1,1,82,6,8,68,3,1,2,2,2,3,2,46,120,128,6,5,0,0,0,0,,,,11.0,10.0,no_outcomes,1
42,18,3,3,3,2,2,97,6,23,68,3,3,0,0,2,3,3,49,123,146,3,4,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,11.0,10.0,no_outcomes,1
43,0,4,4,3,1,0,97,10,19,68,6,6,0,0,0,4,0,49,127,146,4,3,4,3,1,0,0.75,0.25,0.0,12.0,9.0,no_outcomes,1
44,0,6,6,3,3,0,96,11,13,72,6,6,0,0,0,5,1,50,133,146,6,4,6,3,3,0,0.5,0.5,0.0,12.0,10.0,no_outcomes,1
45,0,4,4,4,3,3,96,15,9,72,9,7,2,2,0,6,0,50,137,146,9,6,4,2,2,0,0.5,0.5,0.0,14.0,10.0,no_outcomes,1
46,0,0,0,2,1,3,94,14,9,71,8,6,2,2,2,6,2,52,137,146,10,7,0,0,0,0,,,,15.0,11.0,no_outcomes,1
47,0,0,0,1,0,1,92,8,9,75,6,3,3,3,2,2,2,54,137,146,9,7,0,0,0,0,,,,16.0,10.0,no_outcomes,1
48,0,0,0,2,1,3,89,7,9,73,5,3,2,2,2,2,3,57,137,146,7,4,0,0,0,0,,,,15.0,9.0,no_outcomes,1
49,0,0,0,0,0,0,87,3,9,75,2,2,0,0,1,1,2,59,137,146,5,2,0,0,0,0,,,,12.0,8.0,no_outcomes,1
50,0,0,0,0,0,0,87,1,9,77,0,0,0,0,0,1,0,59,137,146,3,1,0,0,0,0,,,,9.0,5.0,no_outcomes,1
51,0,0,0,0,0,0,87,0,9,78,0,0,0,0,0,0,0,59,137,146,2,1,0,0,0,0,,,,5.0,2.0,no_outcomes,1
52,0,0,0,0,0,0,87,0,9,78,0,0,0,0,0,0,0,59,137,146,0,0,0,0,0,0,,,,3.0,1.0,no_outcomes,1
53,0,0,0,0,0,0,87,0,9,78,0,0,0,0,0,0,0,59,137,146,0,0,0,0,0,0,,,,2.0,1.0,no_outcomes,1
54,0,0,0,0,0,0,87,0,9,78,0,0,0,0,0,0,0,59,137,146,0,0,0,0,0,0,,,,0.0,0.0,no_outcomes,1
55,0,0,0,0,0,0,87,0,9,78,0,0,0,0,0,0,0,59,137,146,0,0,0,0,0,0,,,,0.0,0.0,no_outcomes,1
56,0,0,0,0,0,0,87,0,9,78,0,0,0,0,0,0,0,59,137,146,0,0,0,0,0,0,,,,0.0,0.0,no_outcomes,1
57,0,0,0,0,0,0,87,0,9,78,0,0,0,0,0,0,0,59,137,146,0,0,0,0,0,0,,,,0.0,0.0,no_outcomes,1
58,0,0,0,0,0,0,87,0,9,78,0,0,0,0,0,0,0,59,137,146,0,0,0,0,0,0,,,,0.0,0.0,no_outcomes,1
59,0,0,0,0,0,0,87,0,9,78,0,0,0,0,0,0,0,59,137,146,0,0,0,0,0,0,,,,0.0,0.0,no_outcomes,1
60,0,0,0,0,0,0,87,0,9,78,0,0,0,0,0,0,0,59,137,146,0,0,0,0,0,0,,,,0.0,0.0,no_outcomes,1
61,0,0,0,0,0,0,87,0,9,78,0,0,0,0,0,0,0,59,137,146,0,0,0,0,0,0,,,,0.0,0.0,no_outcomes,1
62,0,0,0,0,0,0,87,0,9,78,0,0,0,0,0,0,0,59,137,146,0,0,0,0,0,0,,,,0.0,0.0,no_outcomes,1
63,0,0,0,0,0,0,87,0,9,78,0,0,0,0,0,0,0,59,137,146,0,0,0,0,0,0,,,,0.0,0.0,no_outcomes,1
64,0,0,0,0,0,0,87,0,9,78,0,0,0,0,0,0,0,59,137,146,0,0,0,0,0,0,,,,0.0,0.0,no_outcomes,1
65,0,0,0,0,0,0,87,0,9,78,0,0,0,0,0,0,0,59,137,146,0,0,0,0,0,0,,,,0.0,0.0,no_outcomes,1
0,24,6,6,4,2,0,24,6,18,0,4,4,0,0,0,2,0,0,6,24,0,0,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,4.0,2.0,no_actions,1
1,0,7,7,5,2,0,24,13,11,0,9,9,0,0,0,4,0,0,13,24,4,2,7,5,2,0,0.7142857142857143,0.2857142857142857,0.0,9.0,4.0,no_actions,1
2,0,6,6,4,2,0,24,14,5,5,9,9,0,0,0,5,0,0,19,24,9,4,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,13.0,6.0,no_actions,1
3,0,5,5,5,2,2,23,16,0,7,11,9,2,2,0,5,1,1,24,24,13,6,5,5,0,0,1.0,0.0,0.0,18.0,8.0,no_actions,1
4,0,0,0,0,1,1,20,10,0,10,6,5,1,1,2,4,3,4,24,24,14,6,0,0,0,0,,,,18.0,9.0,no_actions,1
5,0,0,0,1,2,3,19,9,0,10,4,1,3,3,1,5,1,5,24,24,9,5,0,0,0,0,,,,19.0,11.0,no_actions,1
6,18,5,5,2,3,0,34,8,13,13,3,3,0,0,3,5,3,8,29,42,6,5,5,2,3,0,0.4,0.6,0.0,17.0,12.0,no_actions,1
7,0,4,4,3,2,1,34,11,9,14,5,5,0,0,0,6,0,8,33,42,3,6,4,2,2,0,0.5,0.5,0.0,15.0,12.0,no_actions,1
8,0,5,5,3,2,0,34,10,4,20,6,6,0,0,0,4,0,8,38,42,6,7,5,3,2,0,0.6,0.4,0.0,14.0,12.0,no_actions,1
9,0,4,4,2,2,0,34,13,0,21,7,5,2,2,0,6,0,8,42,42,8,7,4,2,2,0,0.5,0.5,0.0,11.0,12.0,no_actions,1
10,0,0,0,0,0,0,33,6,0,27,3,2,1,1,1,3,1,9,42,42,8,6,0,0,0,0,,,,11.0,11.0,no_actions,1
11,0,0,0,2,0,2,32,5,0,27,3,2,1,1,1,2,1,10,42,42,5,4,0,0,0,0,,,,12.0,9.0,no_actions,1
12,20,1,1,1,1,1,50,4,19,27,3,3,0,0,1,1,2,12,43,62,4,2,1,0,1,0,0.0,1.0,0.0,11.0,7.0,no_actions,1
13,0,4,4,4,2,2,50,9,15,26,6,5,1,1,0,3,0,12,47,62,3,1,4,3,1,0,0.75,0.25,0.0,12.0,7.0,no_actions,1
14,0,6,6,5,1,0,49,13,9,27,9,9,0,0,1,4,1,13,53,62,7,3,6,5,1,0,0.8333333333333334,0.16666666666666666,0.0,14.0,6.0,no_actions,1
15,0,4,4,3,1,0,49,14,5,30,10,8,2,2,0,4,0,13,57,62,10,4,4,3,1,0,0.75,0.25,0.0,15.0,5.0,no_actions,1
16,0,0,0,1,2,3,46,9,5,32,6,4,2,2,2,3,3,16,57,62,12,4,0,0,0,0,,,,16.0,7.0,no_actions,1
17,0,0,0,0,3,3,45,7,5,33,2,1,1,1,1,5,1,17,57,62,9,4,0,0,0,0,,,,14.0,10.0,no_actions,1
18,18,4,4,4,1,1,62,10,19,33,5,4,1,1,1,5,1,18,61,80,4,6,4,3,1,0,0.75,0.25,0.0,17.0,10.0,no_actions,1
