scenario,population,metric,comparison,n,mean,low,high
domestic_tight,both_reachable,customer_minus_domestic,late_level,2,-0.02777777777777778,-0.05555555555555555,-4.11193712824132e-18
domestic_tight,both_reachable,customer_minus_domestic,late_minus_early,2,0.09722222222222218,-0.05555555555555561,0.24999999999999997
network_ba,all,domestic_use,early_level,2,0.8551103368176538,0.8292682926829268,0.8809523809523809
network_ba,all,domestic_use,late_level,2,0.8096345514950166,0.7906976744186046,0.8285714285714286
network_ba,all,domestic_use,late_minus_early,2,-0.04547578532263724,-0.052380952380952306,-0.038570618264322176
network_ba,all,customer_use,early_level,2,0.5429732868757259,0.47619047619047616,0.6097560975609756
network_ba,all,customer_use,late_level,2,0.5960132890365448,0.5348837209302325,0.6571428571428571
network_ba,all,customer_use,late_minus_early,2,0.053040002160818944,-0.07487237663074309,0.18095238095238098
network_ba,all,first_d,early_level,2,0.6138211382113821,0.5609756097560976,0.6666666666666666
network_ba,all,first_d,late_level,2,0.4906976744186047,0.4,0.5813953488372093
network_ba,all,first_d,late_minus_early,2,-0.12312346379277744,-0.2666666666666666,0.02041973908111172
network_ba,all,first_e,early_level,2,0.36207897793263644,0.30952380952380953,0.4146341463414634
network_ba,all,first_e,late_level,2,0.4950166112956811,0.4186046511627907,0.5714285714285714
network_ba,all,first_e,late_minus_early,2,0.1329376333630446,0.003970504821327325,0.26190476190476186
network_ba,all,first_both,early_level,2,0.0,0.0,0.0
network_ba,all,first_both,late_level,2,0.0,0.0,0.0
network_ba,all,first_both,late_minus_early,2,0.0,0.0,0.0
network_ba,all,no_submission,early_level,2,0.024099883855981385,0.023809523809523784,0.024390243902438987
network_ba,all,no_submission,late_level,2,0.014285714285714284,0.0,0.028571428571428567
network_ba,all,no_submission,late_minus_early,2,-0.009814169570267102,-0.024390243902438987,0.004761904761904783
network_ba,all,d_to_e,early_level,2,0.18089430894308936,0.16666666666666657,0.19512195121951215
network_ba,all,d_to_e,late_level,2,0.10099667774086377,0.08571428571428567,0.11627906976744184
network_ba,all,d_to_e,late_minus_early,2,-0.0798976312022256,-0.0809523809523809,-0.0788428814520703
network_ba,all,e_to_d,early_level,2,0.24128919860627174,0.21428571428571427,0.26829268292682923
network_ba,all,e_to_d,late_level,2,0.31893687707641194,0.2093023255813953,0.42857142857142855
network_ba,all,e_to_d,late_minus_early,2,0.07764767847014017,-0.058990357345433925,0.21428571428571427
network_ba,all,resolved,early_level,2,0.3623693379790941,0.2857142857142857,0.43902439024390244
network_ba,all,resolved,late_level,2,0.5245847176079734,0.5142857142857142,0.5348837209302325
network_ba,all,resolved,late_minus_early,2,0.1622153796288793,0.09585933068633007,0.22857142857142854
network_ba,all,customer_minus_domestic,early_level,2,-0.3121370499419279,-0.40476190476190466,-0.21951219512195116
network_ba,all,customer_minus_domestic,late_level,2,-0.21362126245847174,-0.2558139534883721,-0.17142857142857137
network_ba,all,customer_minus_domestic,late_minus_early,2,0.09851578748345617,-0.03630175836642094,0.23333333333333328
network_ba,both_reachable,domestic_use,early_level,2,0.8336397058823529,0.8235294117647058,0.84375
network_ba,both_reachable,domestic_use,late_level,2,0.7638888888888888,0.75,0.7777777777777778
network_ba,both_reachable,domestic_use,late_minus_early,2,-0.06975081699346403,-0.07352941176470584,-0.06597222222222221
network_ba,both_reachable,customer_use,early_level,2,0.6801470588235294,0.625,0.7352941176470589
network_ba,both_reachable,customer_use,late_level,2,0.7453703703703703,0.6388888888888888,0.8518518518518519
network_ba,both_reachable,customer_use,late_minus_early,2,0.06522331154684091,-0.09640522875817004,0.22685185185185186
network_ba,both_reachable,first_d,early_level,2,0.53125,0.5,0.5625
network_ba,both_reachable,first_d,late_level,2,0.36111111111111105,0.22222222222222215,0.5
network_ba,both_reachable,first_d,late_minus_early,2,-0.17013888888888892,-0.34027777777777785,0.0
network_ba,both_reachable,first_e,early_level,2,0.453125,0.40625,0.5
network_ba,both_reachable,first_e,late_level,2,0.6203703703703703,0.5,0.7407407407407407
network_ba,both_reachable,first_e,late_minus_early,2,0.16724537037037035,0.0,0.3344907407407407
network_ba,both_reachable,first_both,early_level,2,0.0,0.0,0.0
network_ba,both_reachable,first_both,late_level,2,0.0,0.0,0.0
network_ba,both_reachable,first_both,late_minus_early,2,0.0,0.0,0.0
network_ba,both_reachable,no_submission,early_level,2,0.015624999999999993,0.0,0.031249999999999986
network_ba,both_reachable,no_submission,late_level,2,0.018518518518518514,0.0,0.03703703703703703
network_ba,both_reachable,no_submission,late_minus_early,2,0.002893518518518521,0.0,0.005787037037037042
network_ba,both_reachable,d_to_e,early_level,2,0.22702205882352938,0.21874999999999994,0.23529411764705882
network_ba,both_reachable,d_to_e,late_level,2,0.12499999999999996,0.11111111111111108,0.13888888888888884
network_ba,both_reachable,d_to_e,late_minus_early,2,-0.10202205882352942,-0.10763888888888887,-0.09640522875816998
network_ba,both_reachable,e_to_d,early_level,2,0.3023897058823529,0.28124999999999994,0.3235294117647059
network_ba,both_reachable,e_to_d,late_level,2,0.40277777777777773,0.2499999999999999,0.5555555555555556
network_ba,both_reachable,e_to_d,late_minus_early,2,0.10038807189542481,-0.07352941176470601,0.27430555555555564
network_ba,both_reachable,resolved,early_level,2,0.36121323529411764,0.28125,0.4411764705882352
network_ba,both_reachable,resolved,late_level,2,0.5185185185185185,0.48148148148148145,0.5555555555555556
network_ba,both_reachable,resolved,late_minus_early,2,0.1573052832244009,0.11437908496732035,0.20023148148148145
network_ba,both_reachable,customer_minus_domestic,early_level,2,-0.15349264705882348,-0.21874999999999997,-0.08823529411764702
network_ba,both_reachable,customer_minus_domestic,late_level,2,-0.018518518518518504,-0.11111111111111106,0.07407407407407406
network_ba,both_reachable,customer_minus_domestic,late_minus_early,2,0.134974128540305,-0.02287581699346404,0.292824074074074
network_ws,all,domestic_use,early_level,2,0.8556910569105691,0.8333333333333334,0.8780487804878049
network_ws,all,domestic_use,late_level,2,0.8382059800664452,0.7906976744186046,0.8857142857142857
network_ws,all,domestic_use,late_minus_early,2,-0.01748507684412398,-0.08735110606920027,0.052380952380952306
network_ws,all,customer_use,early_level,2,0.5301974448315911,0.5238095238095238,0.5365853658536586
network_ws,all,customer_use,late_level,2,0.604983388704319,0.5813953488372093,0.6285714285714286
network_ws,all,customer_use,late_minus_early,2,0.07478594387272774,0.04480998298355077,0.10476190476190472
network_ws,all,first_d,early_level,2,0.662020905923345,0.6097560975609756,0.7142857142857143
network_ws,all,first_d,late_level,2,0.5647840531561461,0.5581395348837209,0.5714285714285714
network_ws,all,first_d,late_minus_early,2,-0.09723685276719879,-0.1428571428571429,-0.051616562677254674
network_ws,all,first_e,early_level,2,0.32578397212543553,0.2857142857142857,0.36585365853658536
network_ws,all,first_e,late_level,2,0.4119601328903654,0.3953488372093023,0.42857142857142855
network_ws,all,first_e,late_minus_early,2,0.0861761607649299,0.02949517867271695,0.14285714285714285
network_ws,all,first_both,early_level,2,0.0,0.0,0.0
network_ws,all,first_both,late_level,2,0.0,0.0,0.0
network_ws,all,first_both,late_minus_early,2,0.0,0.0,0.0
network_ws,all,no_submission,early_level,2,0.012195121951219494,0.0,0.024390243902438987
network_ws,all,no_submission,late_level,2,0.02325581395348837,0.0,0.04651162790697674
network_ws,all,no_submission,late_minus_early,2,0.011060692002268875,0.0,0.02212138400453775
network_ws,all,d_to_e,early_level,2,0.2044134727061556,0.17073170731707313,0.23809523809523805
network_ws,all,d_to_e,late_level,2,0.19302325581395346,0.18604651162790695,0.19999999999999996
network_ws,all,d_to_e,late_minus_early,2,-0.01139021689220214,-0.0380952380952381,0.015314804310833818
network_ws,all,e_to_d,early_level,2,0.19367015098722412,0.119047619047619,0.26829268292682923
network_ws,all,e_to_d,late_level,2,0.273421926910299,0.23255813953488372,0.3142857142857143
network_ws,all,e_to_d,late_minus_early,2,0.07975177592307488,-0.03573454339194551,0.19523809523809527
network_ws,all,resolved,early_level,2,0.37427409988385596,0.30952380952380953,0.43902439024390244
network_ws,all,resolved,late_level,2,0.5219269102990033,0.4857142857142857,0.5581395348837209
network_ws,all,resolved,late_minus_early,2,0.14765281041514733,0.11911514463981848,0.17619047619047618
network_ws,all,customer_minus_domestic,early_level,2,-0.325493612078978,-0.34146341463414637,-0.30952380952380953
network_ws,all,customer_minus_domestic,late_level,2,-0.2332225913621262,-0.2571428571428571,-0.20930232558139528
network_ws,all,customer_minus_domestic,late_minus_early,2,0.09227102071685175,0.05238095238095242,0.1321610890527511
network_ws,both_reachable,domestic_use,early_level,2,0.8318014705882353,0.78125,0.8823529411764706
network_ws,both_reachable,domestic_use,late_level,2,0.8287037037037037,0.8055555555555556,0.8518518518518519
network_ws,both_reachable,domestic_use,late_minus_early,2,-0.003097766884531561,-0.07679738562091498,0.07060185185185186
network_ws,both_reachable,customer_use,early_level,2,0.6672794117647058,0.6470588235294118,0.6875
network_ws,both_reachable,customer_use,late_level,2,0.7546296296296295,0.6944444444444444,0.8148148148148148
network_ws,both_reachable,customer_use,late_minus_early,2,0.0873502178649237,0.04738562091503262,0.12731481481481477
network_ws,both_reachable,first_d,early_level,2,0.5919117647058824,0.5588235294117647,0.625
network_ws,both_reachable,first_d,late_level,2,0.4861111111111111,0.4444444444444444,0.5277777777777778
network_ws,both_reachable,first_d,late_minus_early,2,-0.10580065359477125,-0.18055555555555558,-0.03104575163398693
network_ws,both_reachable,first_e,early_level,2,0.40808823529411764,0.375,0.4411764705882352
network_ws,both_reachable,first_e,late_level,2,0.5138888888888888,0.4722222222222222,0.5555555555555556
network_ws,both_reachable,first_e,late_minus_early,2,0.10580065359477128,0.031045751633986984,0.18055555555555558
network_ws,both_reachable,first_both,early_level,2,0.0,0.0,0.0
network_ws,both_reachable,first_both,late_level,2,0.0,0.0,0.0
network_ws,both_reachable,first_both,late_minus_early,2,0.0,0.0,0.0
network_ws,both_reachable,no_submission,early_level,2,0.0,0.0,0.0
network_ws,both_reachable,no_submission,late_level,2,0.0,0.0,0.0
network_ws,both_reachable,no_submission,late_minus_early,2,0.0,0.0,0.0
network_ws,both_reachable,d_to_e,early_level,2,0.2591911764705882,0.2058823529411764,0.3125
network_ws,both_reachable,d_to_e,late_level,2,0.2407407407407407,0.2222222222222222,0.2592592592592592
network_ws,both_reachable,d_to_e,late_minus_early,2,-0.018450435729847503,-0.05324074074074081,0.016339869281045805
network_ws,both_reachable,e_to_d,early_level,2,0.23988970588235292,0.15624999999999994,0.3235294117647059
network_ws,both_reachable,e_to_d,late_level,2,0.34259259259259256,0.27777777777777773,0.4074074074074074
network_ws,both_reachable,e_to_d,late_minus_early,2,0.10270288671023964,-0.045751633986928164,0.25115740740740744
network_ws,both_reachable,resolved,early_level,2,0.3768382352941176,0.31249999999999994,0.4411764705882352
network_ws,both_reachable,resolved,late_level,2,0.5462962962962963,0.48148148148148145,0.6111111111111112
network_ws,both_reachable,resolved,late_minus_early,2,0.16945806100217872,0.1689814814814815,0.16993464052287593
network_ws,both_reachable,customer_minus_domestic,early_level,2,-0.1645220588235294,-0.2352941176470588,-0.09375000000000001
network_ws,both_reachable,customer_minus_domestic,late_level,2,-0.07407407407407404,-0.11111111111111109,-0.03703703703703698
network_ws,both_reachable,customer_minus_domestic,late_minus_early,2,0.09044798474945537,0.056712962962963034,0.1241830065359477
no_actions,all,domestic_use,early_level,2,0.8551103368176538,0.8292682926829268,0.8809523809523809
no_actions,all,domestic_use,late_level,2,0.8069767441860465,0.8,0.813953488372093
no_actions,all,domestic_use,late_minus_early,2,-0.048133592631607325,-0.08095238095238089,-0.015314804310833763
no_actions,all,customer_use,early_level,2,0.5664924506387921,0.5476190476190477,0.5853658536585366
no_actions,all,customer_use,late_level,2,0.5584717607973422,0.4883720930232558,0.6285714285714286
no_actions,all,customer_use,late_minus_early,2,-0.008020689841449935,-0.09699376063528076,0.08095238095238089
no_actions,all,first_d,early_level,2,0.6141114982578397,0.5853658536585366,0.6428571428571429
no_actions,all,first_d,late_level,2,0.5737541528239203,0.5428571428571428,0.6046511627906976
no_actions,all,first_d,late_minus_early,2,-0.0403573454339195,-0.10000000000000009,0.019285309132161088
no_actions,all,first_e,early_level,2,0.3858885017421603,0.35714285714285715,0.4146341463414634
no_actions,all,first_e,late_level,2,0.38870431893687707,0.34883720930232553,0.42857142857142855
no_actions,all,first_e,late_minus_early,2,0.0028158171947167687,-0.06579693703913786,0.0714285714285714
no_actions,all,first_both,early_level,2,0.0,0.0,0.0
no_actions,all,first_both,late_level,2,0.011627906976744186,0.0,0.023255813953488372
no_actions,all,first_both,late_minus_early,2,0.011627906976744186,0.0,0.023255813953488372
no_actions,all,no_submission,early_level,2,0.0,0.0,0.0
no_actions,all,no_submission,late_level,2,0.025913621262458456,0.023255813953488372,0.02857142857142854
no_actions,all,no_submission,late_minus_early,2,0.025913621262458456,0.023255813953488372,0.02857142857142854
no_actions,all,d_to_e,early_level,2,0.1806039488966318,0.17073170731707316,0.19047619047619047
no_actions,all,d_to_e,late_level,2,0.1581395348837209,0.11627906976744184,0.19999999999999996
no_actions,all,d_to_e,late_minus_early,2,-0.02246441401291091,-0.05445263754963131,0.00952380952380949
no_actions,all,e_to_d,early_level,2,0.24099883855981413,0.23809523809523808,0.24390243902439016
no_actions,all,e_to_d,late_level,2,0.22159468438538205,0.18604651162790695,0.2571428571428571
no_actions,all,e_to_d,late_minus_early,2,-0.019404154174432087,-0.05785592739648321,0.019047619047619035
no_actions,all,resolved,early_level,2,0.38559814169570267,0.38095238095238093,0.3902439024390244
no_actions,all,resolved,late_level,2,0.43255813953488376,0.4,0.46511627906976744
no_actions,all,resolved,late_minus_early,2,0.04695999783918106,0.01904761904761909,0.07487237663074303
no_actions,all,customer_minus_domestic,early_level,2,-0.28861788617886175,-0.3333333333333333,-0.2439024390243902
no_actions,all,customer_minus_domestic,late_level,2,-0.24850498338870428,-0.3255813953488372,-0.17142857142857137
no_actions,all,customer_minus_domestic,late_minus_early,2,0.04011290279015749,-0.08167895632444697,0.16190476190476194
no_actions,both_reachable,domestic_use,early_level,2,0.8189338235294117,0.7941176470588235,0.84375
no_actions,both_reachable,domestic_use,late_level,2,0.7731481481481481,0.7407407407407407,0.8055555555555556
no_actions,both_reachable,domestic_use,late_minus_early,2,-0.0457856753812636,-0.1030092592592593,0.011437908496732097
no_actions,both_reachable,customer_use,early_level,2,0.7123161764705883,0.7058823529411765,0.71875
no_actions,both_reachable,customer_use,late_level,2,0.6990740740740741,0.5833333333333334,0.8148148148148148
no_actions,both_reachable,customer_use,late_minus_early,2,-0.013242102396514188,-0.12254901960784315,0.09606481481481477
no_actions,both_reachable,first_d,early_level,2,0.515625,0.5,0.53125
no_actions,both_reachable,first_d,late_level,2,0.4814814814814815,0.4074074074074074,0.5555555555555556
no_actions,both_reachable,first_d,late_minus_early,2,-0.03414351851851852,-0.12384259259259262,0.05555555555555558
no_actions,both_reachable,first_e,early_level,2,0.484375,0.46875,0.5
no_actions,both_reachable,first_e,late_level,2,0.48611111111111116,0.4166666666666667,0.5555555555555556
no_actions,both_reachable,first_e,late_minus_early,2,0.0017361111111111327,-0.08333333333333331,0.08680555555555558
no_actions,both_reachable,first_both,early_level,2,0.0,0.0,0.0
no_actions,both_reachable,first_both,late_level,2,0.013888888888888883,0.0,0.027777777777777766
no_actions,both_reachable,first_both,late_minus_early,2,0.013888888888888883,0.0,0.027777777777777766
no_actions,both_reachable,no_submission,early_level,2,0.0,0.0,0.0
no_actions,both_reachable,no_submission,late_level,2,0.01851851851851851,0.0,0.03703703703703702
no_actions,both_reachable,no_submission,late_minus_early,2,0.01851851851851851,0.0,0.03703703703703702
no_actions,both_reachable,d_to_e,early_level,2,0.2279411764705882,0.20588235294117646,0.24999999999999997
no_actions,both_reachable,d_to_e,late_level,2,0.19907407407407401,0.13888888888888884,0.2592592592592592
no_actions,both_reachable,d_to_e,late_minus_early,2,-0.028867102396514202,-0.06699346405228762,0.009259259259259217
no_actions,both_reachable,e_to_d,early_level,2,0.3033088235294117,0.2941176470588235,0.31249999999999994
no_actions,both_reachable,e_to_d,late_level,2,0.27777777777777773,0.2222222222222222,0.33333333333333326
no_actions,both_reachable,e_to_d,late_minus_early,2,-0.02553104575163398,-0.07189542483660127,0.020833333333333315
no_actions,both_reachable,resolved,early_level,2,0.3786764705882353,0.375,0.38235294117647056
no_actions,both_reachable,resolved,late_level,2,0.4351851851851852,0.37037037037037035,0.5
no_actions,both_reachable,resolved,late_minus_early,2,0.056508714596949894,-0.00462962962962965,0.11764705882352944
no_actions,both_reachable,customer_minus_domestic,early_level,2,-0.10661764705882353,-0.125,-0.08823529411764705
no_actions,both_reachable,customer_minus_domestic,late_level,2,-0.07407407407407408,-0.2222222222222222,0.07407407407407404
no_actions,both_reachable,customer_minus_domestic,late_minus_early,2,0.03254357298474944,-0.13398692810457516,0.19907407407407404
no_outcomes,all,domestic_use,early_level,2,0.7828106852497096,0.7560975609756098,0.8095238095238095
no_outcomes,all,domestic_use,late_level,2,0.7604651162790698,0.7209302325581395,0.8
no_outcomes,all,domestic_use,late_minus_early,2,-0.022345568970639884,-0.03516732841747028,-0.00952380952380949
no_outcomes,all,customer_use,early_level,2,0.518583042973287,0.47619047619047616,0.5609756097560976
no_outcomes,all,customer_use,late_level,2,0.5674418604651162,0.5348837209302325,0.6
no_outcomes,all,customer_use,late_minus_early,2,0.048858817491829354,-0.026091888825865106,0.12380952380952381
no_outcomes,all,first_d,early_level,2,0.6498257839721254,0.5853658536585366,0.7142857142857143
no_outcomes,all,first_d,late_level,2,0.507641196013289,0.45714285714285713,0.5581395348837209
no_outcomes,all,first_d,late_minus_early,2,-0.1421845879588364,-0.2571428571428572,-0.027226318774815628
no_outcomes,all,first_e,early_level,2,0.33797909407665505,0.2857142857142857,0.3902439024390244
no_outcomes,all,first_e,late_level,2,0.440531561461794,0.3953488372093023,0.4857142857142857
no_outcomes,all,first_e,late_minus_early,2,0.10255246738513896,0.0051049347702779024,0.2
no_outcomes,all,first_both,early_level,2,0.0,0.0,0.0
no_outcomes,all,first_both,late_level,2,0.011627906976744186,0.0,0.023255813953488372
no_outcomes,all,first_both,late_minus_early,2,0.011627906976744186,0.0,0.023255813953488372
no_outcomes,all,no_submission,early_level,2,0.012195121951219511,0.0,0.024390243902439022
no_outcomes,all,no_submission,late_level,2,0.04019933554817274,0.023255813953488372,0.057142857142857106
no_outcomes,all,no_submission,late_minus_early,2,0.02800421359695323,-0.00113442994895065,0.057142857142857106
no_outcomes,all,d_to_e,early_level,2,0.18060394889663178,0.17073170731707313,0.19047619047619044
no_outcomes,all,d_to_e,late_level,2,0.11528239202657806,0.11428571428571425,0.11627906976744186
no_outcomes,all,d_to_e,late_minus_early,2,-0.06532155687005373,-0.07619047619047618,-0.05445263754963127
no_outcomes,all,e_to_d,early_level,2,0.13298490127758417,0.09523809523809518,0.17073170731707318
no_outcomes,all,e_to_d,late_level,2,0.24119601328903653,0.1395348837209302,0.34285714285714286
no_outcomes,all,e_to_d,late_minus_early,2,0.10821111201145235,-0.03119682359614298,0.24761904761904768
no_outcomes,all,resolved,early_level,2,0.3501742160278746,0.2857142857142857,0.4146341463414634
no_outcomes,all,resolved,late_level,2,0.4754152823920266,0.46511627906976744,0.4857142857142857
no_outcomes,all,resolved,late_minus_early,2,0.12524106636415203,0.05048213272830404,0.2
no_outcomes,all,customer_minus_domestic,early_level,2,-0.2642276422764227,-0.33333333333333326,-0.19512195121951215
no_outcomes,all,customer_minus_domestic,late_level,2,-0.19302325581395346,-0.19999999999999996,-0.18604651162790695
no_outcomes,all,customer_minus_domestic,late_minus_early,2,0.07120438646246925,0.0090754395916052,0.1333333333333333
no_outcomes,both_reachable,domestic_use,early_level,2,0.7279411764705883,0.7058823529411765,0.75
no_outcomes,both_reachable,domestic_use,late_level,2,0.7175925925925926,0.6944444444444444,0.7407407407407407
no_outcomes,both_reachable,domestic_use,late_minus_early,2,-0.010348583877995698,-0.011437908496732097,-0.0092592592592593
no_outcomes,both_reachable,customer_use,early_level,2,0.6507352941176471,0.625,0.6764705882352942
no_outcomes,both_reachable,customer_use,late_level,2,0.7083333333333333,0.6388888888888888,0.7777777777777778
no_outcomes,both_reachable,customer_use,late_minus_early,2,0.057598039215686236,-0.03758169934640532,0.1527777777777778
no_outcomes,both_reachable,first_d,early_level,2,0.5625,0.5,0.625
no_outcomes,both_reachable,first_d,late_level,2,0.39814814814814814,0.2962962962962962,0.5
no_outcomes,both_reachable,first_d,late_minus_early,2,-0.1643518518518519,-0.3287037037037038,0.0
no_outcomes,both_reachable,first_e,early_level,2,0.42279411764705876,0.375,0.4705882352941176
no_outcomes,both_reachable,first_e,late_level,2,0.5509259259259259,0.4722222222222222,0.6296296296296297
no_outcomes,both_reachable,first_e,late_minus_early,2,0.12813180827886714,0.0016339869281046249,0.25462962962962965
no_outcomes,both_reachable,first_both,early_level,2,0.0,0.0,0.0
no_outcomes,both_reachable,first_both,late_level,2,0.013888888888888883,0.0,0.027777777777777766
no_outcomes,both_reachable,first_both,late_minus_early,2,0.013888888888888883,0.0,0.027777777777777766
no_outcomes,both_reachable,no_submission,early_level,2,0.01470588235294116,0.0,0.02941176470588232
no_outcomes,both_reachable,no_submission,late_level,2,0.03703703703703702,0.0,0.07407407407407404
no_outcomes,both_reachable,no_submission,late_minus_early,2,0.022331154684095862,-0.02941176470588232,0.07407407407407404
no_outcomes,both_reachable,d_to_e,early_level,2,0.2279411764705882,0.2058823529411764,0.25
no_outcomes,both_reachable,d_to_e,late_level,2,0.14351851851851846,0.13888888888888884,0.14814814814814808
no_outcomes,both_reachable,d_to_e,late_minus_early,2,-0.08442265795206974,-0.10185185185185192,-0.06699346405228757
no_outcomes,both_reachable,e_to_d,early_level,2,0.16544117647058815,0.12499999999999992,0.2058823529411764
no_outcomes,both_reachable,e_to_d,late_level,2,0.3055555555555555,0.16666666666666663,0.4444444444444444
no_outcomes,both_reachable,e_to_d,late_minus_early,2,0.14011437908496738,-0.039215686274509776,0.31944444444444453
no_outcomes,both_reachable,resolved,early_level,2,0.3308823529411764,0.24999999999999997,0.41176470588235287
no_outcomes,both_reachable,resolved,late_level,2,0.4722222222222222,0.4444444444444444,0.5
no_outcomes,both_reachable,resolved,late_minus_early,2,0.1413398692810458,0.08823529411764713,0.19444444444444445
no_outcomes,both_reachable,customer_minus_domestic,early_level,2,-0.07720588235294115,-0.12499999999999994,-0.02941176470588236
no_outcomes,both_reachable,customer_minus_domestic,late_level,2,-0.009259259259259276,-0.05555555555555558,0.03703703703703703
no_outcomes,both_reachable,customer_minus_domestic,late_minus_early,2,0.06794662309368188,-0.02614379084967322,0.16203703703703698
no_social,all,domestic_use,early_level,2,0.7584204413472706,0.7073170731707317,0.8095238095238095
no_social,all,domestic_use,late_level,2,0.7345514950166113,0.6976744186046512,0.7714285714285715
no_social,all,domestic_use,late_minus_early,2,-0.02386894633065928,-0.03809523809523807,-0.009642654566080489
no_social,all,customer_use,early_level,2,0.518583042973287,0.47619047619047616,0.5609756097560976
no_social,all,customer_use,late_level,2,0.5674418604651162,0.5348837209302325,0.6
no_social,all,customer_use,late_minus_early,2,0.048858817491829354,-0.026091888825865106,0.12380952380952381
no_social,all,first_d,early_level,2,0.6254355400696865,0.5365853658536586,0.7142857142857143
no_social,all,first_d,late_level,2,0.507641196013289,0.45714285714285713,0.5581395348837209
no_social,all,first_d,late_minus_early,2,-0.11779434405639741,-0.2571428571428572,0.021554169030062353
no_social,all,first_e,early_level,2,0.33797909407665505,0.2857142857142857,0.3902439024390244
no_social,all,first_e,late_level,2,0.440531561461794,0.3953488372093023,0.4857142857142857
no_social,all,first_e,late_minus_early,2,0.10255246738513896,0.0051049347702779024,0.2
no_social,all,first_both,early_level,2,0.0,0.0,0.0
no_social,all,first_both,late_level,2,0.011627906976744186,0.0,0.023255813953488372
no_social,all,first_both,late_minus_early,2,0.011627906976744186,0.0,0.023255813953488372
no_social,all,no_submission,early_level,2,0.036585365853658514,0.0,0.07317073170731703
no_social,all,no_submission,late_level,2,0.04019933554817274,0.023255813953488372,0.057142857142857106
no_social,all,no_submission,late_minus_early,2,0.0036139696945142255,-0.049914917753828655,0.057142857142857106
no_social,all,d_to_e,early_level,2,0.18060394889663178,0.17073170731707313,0.19047619047619044
no_social,all,d_to_e,late_level,2,0.11528239202657806,0.11428571428571425,0.11627906976744186
no_social,all,d_to_e,late_minus_early,2,-0.06532155687005373,-0.07619047619047618,-0.05445263754963127
no_social,all,e_to_d,early_level,2,0.13298490127758417,0.09523809523809518,0.17073170731707318
no_social,all,e_to_d,late_level,2,0.21528239202657806,0.11627906976744182,0.3142857142857143
no_social,all,e_to_d,late_minus_early,2,0.08229749074899387,-0.054452637549631366,0.2190476190476191
no_social,all,resolved,early_level,2,0.33797909407665505,0.2857142857142857,0.3902439024390244
no_social,all,resolved,late_level,2,0.4611295681063123,0.45714285714285713,0.46511627906976744
no_social,all,resolved,late_minus_early,2,0.12315047402965723,0.07487237663074303,0.17142857142857143
no_social,all,customer_minus_domestic,early_level,2,-0.2398373983739837,-0.33333333333333326,-0.14634146341463414
no_social,all,customer_minus_domestic,late_level,2,-0.16710963455149497,-0.17142857142857143,-0.16279069767441853
no_social,all,customer_minus_domestic,late_minus_early,2,0.07272776382248872,-0.016449234259784395,0.16190476190476183
no_social,both_reachable,domestic_use,early_level,2,0.7132352941176471,0.6764705882352942,0.75
no_social,both_reachable,domestic_use,late_level,2,0.6851851851851851,0.6666666666666666,0.7037037037037037
no_social,both_reachable,domestic_use,late_minus_early,2,-0.028050108932461904,-0.04629629629629628,-0.009803921568627527
no_social,both_reachable,customer_use,early_level,2,0.6507352941176471,0.625,0.6764705882352942
no_social,both_reachable,customer_use,late_level,2,0.7083333333333333,0.6388888888888888,0.7777777777777778
no_social,both_reachable,customer_use,late_minus_early,2,0.057598039215686236,-0.03758169934640532,0.1527777777777778
no_social,both_reachable,first_d,early_level,2,0.5477941176470589,0.47058823529411764,0.625
no_social,both_reachable,first_d,late_level,2,0.39814814814814814,0.2962962962962962,0.5
no_social,both_reachable,first_d,late_minus_early,2,-0.1496459694989107,-0.3287037037037038,0.02941176470588236
no_social,both_reachable,first_e,early_level,2,0.42279411764705876,0.375,0.4705882352941176
no_social,both_reachable,first_e,late_level,2,0.5509259259259259,0.4722222222222222,0.6296296296296297
no_social,both_reachable,first_e,late_minus_early,2,0.12813180827886714,0.0016339869281046249,0.25462962962962965
no_social,both_reachable,first_both,early_level,2,0.0,0.0,0.0
no_social,both_reachable,first_both,late_level,2,0.013888888888888883,0.0,0.027777777777777766
no_social,both_reachable,first_both,late_minus_early,2,0.013888888888888883,0.0,0.027777777777777766
no_social,both_reachable,no_submission,early_level,2,0.029411764705882346,0.0,0.05882352941176469
no_social,both_reachable,no_submission,late_level,2,0.03703703703703702,0.0,0.07407407407407404
no_social,both_reachable,no_submission,late_minus_early,2,0.0076252723311546755,-0.05882352941176469,0.07407407407407404
no_social,both_reachable,d_to_e,early_level,2,0.2279411764705882,0.2058823529411764,0.25
no_social,both_reachable,d_to_e,late_level,2,0.14351851851851846,0.13888888888888884,0.14814814814814808
no_social,both_reachable,d_to_e,late_minus_early,2,-0.08442265795206974,-0.10185185185185192,-0.06699346405228757
no_social,both_reachable,e_to_d,early_level,2,0.16544117647058815,0.12499999999999992,0.2058823529411764
no_social,both_reachable,e_to_d,late_level,2,0.27314814814814814,0.13888888888888884,0.4074074074074074
no_social,both_reachable,e_to_d,late_minus_early,2,0.10770697167755994,-0.06699346405228757,0.28240740740740744
no_social,both_reachable,resolved,early_level,2,0.3161764705882353,0.24999999999999997,0.38235294117647056
no_social,both_reachable,resolved,late_level,2,0.4537037037037037,0.4074074074074074,0.5
no_social,both_reachable,resolved,late_minus_early,2,0.13752723311546844,0.11764705882352944,0.1574074074074074
