variant,grouping,metric,contrast,n,mean,low,high
main,halves,both_use,middle_minus_high,20,-0.027235983326136783,-0.07857517348091031,0.02798260241748383
main,halves,both_use,middle_minus_endpoint_average,20,-0.05679734671241772,-0.09743957121433797,-0.013634770104257314
main,halves,d_to_e,middle_minus_low,20,-0.06429376537037393,-0.13147872229945648,0.004371398035238648
main,halves,d_to_e,middle_minus_high,20,-0.02224443964188545,-0.0830683329664644,0.04199963374417793
main,halves,d_to_e,middle_minus_endpoint_average,20,-0.043269102506129684,-0.09604342584365759,0.007026477258220051
main,halves,firm_equal_resolved,middle_minus_low,20,0.10116402116402115,0.038253802910052905,0.16952529761904758
main,halves,firm_equal_resolved,middle_minus_high,20,0.04833333333333335,-0.013790178571428576,0.10354150132275133
main,halves,firm_equal_resolved,middle_minus_endpoint_average,20,0.07474867724867726,0.029119295634920626,0.11768039021164022
main,tails,domestic_use,middle_minus_low,20,-0.003982426886838641,-0.07479144782913165,0.0649770872509843
main,tails,domestic_use,middle_minus_high,20,-0.06651617989853285,-0.14218327505827505,0.004935176343264503
main,tails,domestic_use,middle_minus_endpoint_average,20,-0.03524930339268575,-0.10232768303999921,0.023205546444976584
main,tails,customer_use,middle_minus_low,20,-0.10645245685686863,-0.1846135218947719,-0.02841520611741199
main,tails,customer_use,middle_minus_high,20,-0.034791695232871664,-0.08928105758620462,0.02245050415271007
main,tails,customer_use,middle_minus_endpoint_average,20,-0.07062207604487014,-0.123577002960275,-0.013485432000597493
main,tails,resolved,middle_minus_low,20,0.14170011769276475,0.07677006806510485,0.21204849582606933
main,tails,resolved,middle_minus_high,20,0.1373235506323742,0.04968303081722201,0.2304929786308462
main,tails,resolved,middle_minus_endpoint_average,20,0.13951183416256946,0.08103506129287383,0.2014810135228333
main,tails,customer_success,middle_minus_low,20,0.16388250638250637,0.07182749542124542,0.25675887307137296
main,tails,customer_success,middle_minus_high,20,0.11979548229548229,0.03331634684759683,0.20374475177600165
main,tails,customer_success,middle_minus_endpoint_average,20,0.14183899433899433,0.0760814914252414,0.21558967421467423
main,tails,first_customer,middle_minus_low,20,-0.043569735003558534,-0.148537089238376,0.0614048497458424
main,tails,first_customer,middle_minus_high,20,0.016192961450314396,-0.07051074415780298,0.09936311758094829
main,tails,first_customer,middle_minus_endpoint_average,20,-0.013688386776622066,-0.09136964603003207,0.06658444466073138
main,tails,both_use,middle_minus_low,20,-0.1057685574229692,-0.17541100596707218,-0.0322094660853852
main,tails,both_use,middle_minus_high,20,-0.11778135263429376,-0.18366436096583155,-0.05248085370511841
main,tails,both_use,middle_minus_endpoint_average,20,-0.11177495502863151,-0.16159904989822266,-0.05788126058990033
main,tails,d_to_e,middle_minus_low,20,-0.05332915042473867,-0.13358632299073475,0.0284231818018582
main,tails,d_to_e,middle_minus_high,20,-0.05554509624362565,-0.11275889061918473,0.0046922299514211094
main,tails,d_to_e,middle_minus_endpoint_average,20,-0.05443712333418216,-0.10556193923519294,0.000875606572757307
main,tails,firm_equal_resolved,middle_minus_low,20,0.13689484126984133,0.07469717261904764,0.20135391865079358
main,tails,firm_equal_resolved,middle_minus_high,20,0.13399801587301588,0.0443576388888889,0.2344675099206349
main,tails,firm_equal_resolved,middle_minus_endpoint_average,20,0.1354464285714286,0.07998908730158731,0.19310441468253972
narrow,halves,domestic_use,middle_minus_low,20,-0.03748999244313217,-0.10117344422947044,0.01853194192176556
narrow,halves,domestic_use,middle_minus_high,20,-0.023210211065911698,-0.08303874560060832,0.033771764423993
narrow,halves,domestic_use,middle_minus_endpoint_average,20,-0.030350101754521935,-0.081234433461383,0.01536770620914786
narrow,halves,customer_use,middle_minus_low,20,-0.038314393453796475,-0.10227646395133191,0.024560095685524745
narrow,halves,customer_use,middle_minus_high,20,-0.03088747987926881,-0.08732486582759794,0.025491167246057288
