variant,dependence_mean,seed,period,grouping,domestic_use,customer_use,resolved,customer_success,first_customer,both_use,d_to_e,firm_equal_resolved
limited_access,0.3,4,late,tails,-0.20329670329670324,-0.12637362637362637,0.1813186813186814,0.36666666666666664,0.18681318681318682,-0.3296703296703297,-0.3131868131868132,0.1607142857142857
limited_access,0.3,5,early,halves,0.059523809523809534,0.02857142857142847,-0.3071428571428572,-0.2638888888888889,0.0357142857142857,0.0357142857142857,-0.05476190476190479,-0.3525132275132276
limited_access,0.3,5,early,tails,0.05494505494505497,0.4065934065934066,-0.1318681318681319,0.1111111111111111,0.24725274725274732,0.3186813186813187,0.0824175824175824,-0.1746031746031746
limited_access,0.3,5,late,halves,0.11250000000000004,-0.16249999999999998,-0.07500000000000001,0.1190476190476191,-0.08750000000000002,-0.08750000000000002,-0.07500000000000001,-0.0796296296296296
limited_access,0.3,5,late,tails,-0.027272727272727337,0.24545454545454548,-0.0636363636363636,0.2857142857142857,0.2272727272727273,0.1363636363636364,0.018181818181818216,-0.09166666666666673
limited_access,0.3,6,early,halves,0.1148325358851674,-0.21531100478468906,0.2392344497607655,0.375,-0.3492822966507177,0.0574162679425837,0.1339712918660287,0.19523809523809518
limited_access,0.3,6,early,tails,0.25,0.11111111111111105,0.3888888888888889,0.375,-0.2777777777777778,0.4444444444444444,0.3888888888888889,0.4
limited_access,0.3,6,late,halves,-0.11616161616161613,-0.045454545454545525,-0.20202020202020204,-0.1333333333333333,0.04040404040404039,-0.11616161616161619,-0.08585858585858591,-0.23055555555555574
limited_access,0.3,6,late,tails,-0.15865384615384615,0.009615384615384581,-0.10096153846153844,-0.04999999999999999,0.05288461538461542,-0.08653846153846151,-0.0432692307692307,-0.11250000000000004
limited_access,0.3,7,early,halves,0.05476190476190479,-0.2595238095238096,0.02857142857142847,0.1388888888888889,-0.3047619047619048,-0.1571428571428572,0.0452380952380952,0.01428571428571418
limited_access,0.3,7,early,tails,0.033333333333333326,-0.15000000000000008,0.06666666666666671,0.25,-0.2,-0.04999999999999999,0.05,0.021428571428571408
limited_access,0.3,7,late,halves,0.16304347826086962,-0.5195652173913045,0.2282608695652174,-0.1538461538461538,-0.21304347826086958,-0.26956521739130446,-0.3065217391304348,0.2275132275132275
limited_access,0.3,7,late,tails,0.15934065934065933,-0.40109890109890123,0.2692307692307693,-0.125,-0.16483516483516492,-0.1703296703296704,-0.2362637362637363,0.261904761904762
limited_access,0.3,8,early,halves,0.14473684210526316,-0.08157894736842108,-0.13684210526315793,-0.047619047619047616,-0.23947368421052642,0.01315789473684209,0.1578947368421052,-0.13611111111111113
