comparison,policy,domestic_capacity,active_customers,metric,n,difference,low,high
degree_minus_equal,degree,6,1,e_to_d_all,20,-0.011777620837306014,-0.017888096963044105,-0.005280153029932379
degree_minus_equal,degree,6,1,d_eligible_rounds,20,-10.55,-20.60125,0.5
degree_minus_equal,degree,6,1,e_eligible_rounds,20,-309.15,-353.95375,-263.8975
degree_minus_equal,degree,6,3,domestic_use,20,-0.0053792351348601,-0.011752213187508338,0.0005372748718147826
degree_minus_equal,degree,6,3,customer_use,20,-0.0025208812420901283,-0.013025372983341898,0.006799707665082111
degree_minus_equal,degree,6,3,resolved_share,20,-0.014111502832807727,-0.029153874342943437,0.0009161132776311552
degree_minus_equal,degree,6,3,d_to_e_all,20,-0.0025208812420901257,-0.013107290405448065,0.007667560219892041
degree_minus_equal,degree,6,3,e_to_d_all,20,-0.005379235134860116,-0.011795559777493537,0.0009087537961839956
degree_minus_equal,degree,6,3,d_eligible_rounds,20,0.1,-7.05125,7.002499999999986
degree_minus_equal,degree,6,3,e_eligible_rounds,20,-21.15,-25.8,-17.148750000000007
degree_minus_equal,degree,6,6,domestic_use,20,0.0,0.0,0.0
degree_minus_equal,degree,6,6,customer_use,20,0.0,0.0,0.0
degree_minus_equal,degree,6,6,resolved_share,20,0.0,0.0,0.0
degree_minus_equal,degree,6,6,d_to_e_all,20,0.0,0.0,0.0
degree_minus_equal,degree,6,6,e_to_d_all,20,0.0,0.0,0.0
degree_minus_equal,degree,6,6,d_eligible_rounds,20,0.0,0.0,0.0
degree_minus_equal,degree,6,6,e_eligible_rounds,20,0.0,0.0,0.0
degree_minus_equal,degree,12,1,domestic_use,20,-0.01383098435512382,-0.020127951275802004,-0.007417664144616865
degree_minus_equal,degree,12,1,customer_use,20,-0.014718550240841543,-0.03105299138165067,0.0004985279635242789
degree_minus_equal,degree,12,1,resolved_share,20,0.011284864992641955,-0.009802242755647094,0.03323472753582175
degree_minus_equal,degree,12,1,d_to_e_all,20,-0.014718550240841562,-0.029784184285225196,0.0008402313145047026
degree_minus_equal,degree,12,1,e_to_d_all,20,-0.01383098435512382,-0.020005254643240638,-0.0074442577190745795
degree_minus_equal,degree,12,1,d_eligible_rounds,20,0.25,-3.35125,3.8
degree_minus_equal,degree,12,1,e_eligible_rounds,20,-324.1,-373.25,-279.6
degree_minus_equal,degree,12,3,domestic_use,20,-0.0055627472748939755,-0.012429433648453512,0.0011435360254180736
degree_minus_equal,degree,12,3,customer_use,20,-0.005788476717613738,-0.01526967814859721,0.0027021331086448043
degree_minus_equal,degree,12,3,resolved_share,20,-0.0012196094415481446,-0.018121725103987383,0.0168147257198532
degree_minus_equal,degree,12,3,d_to_e_all,20,-0.005788476717613742,-0.015559162370452208,0.0033987110473105596
degree_minus_equal,degree,12,3,e_to_d_all,20,-0.0055627472748939946,-0.012249455474424173,0.0012179522916860265
degree_minus_equal,degree,12,3,d_eligible_rounds,20,-0.4,-2.85,2.0
degree_minus_equal,degree,12,3,e_eligible_rounds,20,-32.2,-39.801249999999996,-25.9
degree_minus_equal,degree,12,6,domestic_use,20,0.0,0.0,0.0
degree_minus_equal,degree,12,6,customer_use,20,0.0,0.0,0.0
degree_minus_equal,degree,12,6,resolved_share,20,0.0,0.0,0.0
degree_minus_equal,degree,12,6,d_to_e_all,20,0.0,0.0,0.0
degree_minus_equal,degree,12,6,e_to_d_all,20,0.0,0.0,0.0
degree_minus_equal,degree,12,6,d_eligible_rounds,20,0.0,0.0,0.0
degree_minus_equal,degree,12,6,e_eligible_rounds,20,0.0,0.0,0.0
topology_effect_degree_minus_equal,degree,2,1,domestic_use,20,-0.01113659519628039,-0.01725062757957775,-0.004938847111953648
topology_effect_degree_minus_equal,degree,2,1,customer_use,20,-0.025178884325296913,-0.0366586292122325,-0.013731703970350518
topology_effect_degree_minus_equal,degree,2,1,resolved_share,20,0.004849007199838426,-0.023950554302329726,0.035082744176904615
topology_effect_degree_minus_equal,degree,2,1,d_to_e_all,20,-0.025178884325296913,-0.03641056938599708,-0.013790375599864091
topology_effect_degree_minus_equal,degree,2,1,e_to_d_all,20,-0.011136595196280375,-0.016906176713679853,-0.005320320091849893
topology_effect_degree_minus_equal,degree,2,1,d_eligible_rounds,20,-104.1,-141.40125,-61.69750000000002
topology_effect_degree_minus_equal,degree,2,1,e_eligible_rounds,20,-376.55,-438.46125,-319.945
topology_effect_degree_minus_equal,degree,6,1,domestic_use,20,-0.011777620837306029,-0.01801881212061521,-0.0056099273756355685
topology_effect_degree_minus_equal,degree,6,1,customer_use,20,-0.024255692874668854,-0.03815317146880814,-0.011278512238851849
topology_effect_degree_minus_equal,degree,6,1,resolved_share,20,0.003731676684578783,-0.01798458944470662,0.02339358575558773
topology_effect_degree_minus_equal,degree,6,1,d_to_e_all,20,-0.02425569287466889,-0.037748418886147904,-0.01062858126017003
topology_effect_degree_minus_equal,degree,6,1,e_to_d_all,20,-0.011777620837306014,-0.01810039311392828,-0.005786292235954243
topology_effect_degree_minus_equal,degree,6,1,d_eligible_rounds,20,-10.55,-20.05,-0.14750000000001365
topology_effect_degree_minus_equal,degree,6,1,e_eligible_rounds,20,-309.15,-353.10625000000005,-265.9475
topology_effect_degree_minus_equal,degree,12,1,domestic_use,20,-0.01383098435512382,-0.02035805265180257,-0.007386304380840325
topology_effect_degree_minus_equal,degree,12,1,customer_use,20,-0.014718550240841543,-0.030706734402099815,0.0006750039387893805
topology_effect_degree_minus_equal,degree,12,1,resolved_share,20,0.011284864992641955,-0.009285684252597843,0.033053985071898516
topology_effect_degree_minus_equal,degree,12,1,d_to_e_all,20,-0.014718550240841562,-0.031241524782574873,0.0005117555409057871
topology_effect_degree_minus_equal,degree,12,1,e_to_d_all,20,-0.01383098435512382,-0.02032547369693791,-0.007097286471368718
topology_effect_degree_minus_equal,degree,12,1,d_eligible_rounds,20,0.25,-3.25,3.65
topology_effect_degree_minus_equal,degree,12,1,e_eligible_rounds,20,-324.1,-371.00375,-276.29875000000004
