variant,grouping,metric,contrast,n,mean,low,high
main,halves,d_to_e,middle_minus_endpoint_average,2,-0.0952010514350668,-0.10543478260869561,-0.08496732026143797
main,halves,firm_equal_resolved,middle_minus_low,2,0.31593915343915346,0.20687830687830683,0.42500000000000004
main,halves,firm_equal_resolved,middle_minus_high,2,-0.022685185185185197,-0.060052910052910136,0.014682539682539741
main,halves,firm_equal_resolved,middle_minus_endpoint_average,2,0.1466269841269841,0.07341269841269835,0.2198412698412699
main,tails,domestic_use,middle_minus_low,2,5.551115123125783e-17,0.0,1.1102230246251565e-16
main,tails,domestic_use,middle_minus_high,2,-0.08333333333333337,-0.16666666666666674,0.0
main,tails,domestic_use,middle_minus_endpoint_average,2,-0.04166666666666666,-0.08333333333333337,5.551115123125783e-17
main,tails,customer_use,middle_minus_low,2,-0.15833333333333333,-0.25,-0.06666666666666665
main,tails,customer_use,middle_minus_high,2,-0.14444444444444443,-0.2222222222222222,-0.06666666666666665
main,tails,customer_use,middle_minus_endpoint_average,2,-0.15138888888888888,-0.2361111111111111,-0.06666666666666665
main,tails,resolved,middle_minus_low,2,0.25277777777777777,0.19999999999999996,0.3055555555555555
main,tails,resolved,middle_minus_high,2,-0.005555555555555564,-0.06666666666666665,0.055555555555555525
main,tails,resolved,middle_minus_endpoint_average,2,0.12361111111111109,0.06666666666666665,0.18055555555555552
main,tails,customer_success,middle_minus_low,2,0.3739538239538239,0.23881673881673884,0.509090909090909
main,tails,customer_success,middle_minus_high,2,0.05702075702075704,-0.09634809634809627,0.21038961038961035
main,tails,customer_success,middle_minus_endpoint_average,2,0.21548729048729048,0.07123432123432127,0.3597402597402597
main,tails,first_customer,middle_minus_low,2,-0.14722222222222225,-0.36111111111111116,0.06666666666666665
main,tails,first_customer,middle_minus_high,2,0.04999999999999996,-0.06666666666666665,0.16666666666666657
main,tails,first_customer,middle_minus_endpoint_average,2,-0.04861111111111113,-0.09722222222222227,0.0
main,tails,both_use,middle_minus_low,2,-0.050000000000000044,-0.16666666666666674,0.06666666666666665
