cohort,onset,followup,population,cases,domestic_users,customer_users,first_d,first_e,first_both,no_submission,domestic_use,customer_use,both_use,d_to_e,e_to_d,resolved,unresolved,customer_minus_domestic,scenario,seed
4,24,24,all,19,15,10,0.5789473684210527,0.3684210526315789,0.05263157894736842,0.0,0.7894736842105263,0.5263157894736842,0.3157894736842105,0.10526315789473684,0.15789473684210525,0.3684210526315789,0.631578947368421,-0.26315789473684215,customer_tight,0
4,24,24,both_reachable,16,12,10,0.5,0.4375,0.0625,0.0,0.75,0.625,0.375,0.125,0.1875,0.375,0.625,-0.125,customer_tight,0
5,30,24,all,14,11,8,0.5714285714285714,0.35714285714285715,0.0,0.07142857142857142,0.7857142857142857,0.5714285714285714,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.6428571428571429,-0.2142857142857143,customer_tight,0
5,30,24,both_reachable,12,9,8,0.5,0.4166666666666667,0.0,0.08333333333333333,0.75,0.6666666666666666,0.5,0.25,0.25,0.3333333333333333,0.6666666666666666,-0.08333333333333337,customer_tight,0
6,36,24,all,20,14,14,0.4,0.5,0.05,0.05,0.7,0.7,0.45,0.15,0.25,0.45,0.55,0.0,customer_tight,0
6,36,24,both_reachable,19,14,14,0.42105263157894735,0.5263157894736842,0.05263157894736842,0.0,0.7368421052631579,0.7368421052631579,0.47368421052631576,0.15789473684210525,0.2631578947368421,0.47368421052631576,0.5263157894736842,0.0,customer_tight,0
7,42,24,all,23,18,11,0.6521739130434783,0.34782608695652173,0.0,0.0,0.782608695652174,0.4782608695652174,0.2608695652173913,0.13043478260869565,0.13043478260869565,0.5652173913043478,0.43478260869565216,-0.30434782608695654,customer_tight,0
7,42,24,both_reachable,17,12,11,0.5294117647058824,0.47058823529411764,0.0,0.0,0.7058823529411765,0.6470588235294118,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.6470588235294118,0.35294117647058826,-0.05882352941176472,customer_tight,0
0,0,24,all,24,21,13,0.625,0.375,0.0,0.0,0.875,0.5416666666666666,0.4166666666666667,0.16666666666666666,0.25,0.4583333333333333,0.5416666666666666,-0.33333333333333337,cost_low,0
0,0,24,both_reachable,19,16,13,0.5263157894736842,0.47368421052631576,0.0,0.0,0.8421052631578947,0.6842105263157895,0.5263157894736842,0.21052631578947367,0.3157894736842105,0.47368421052631576,0.5263157894736842,-0.1578947368421052,cost_low,0
1,6,24,all,17,15,13,0.4117647058823529,0.5882352941176471,0.0,0.0,0.8823529411764706,0.7647058823529411,0.6470588235294118,0.17647058823529413,0.47058823529411764,0.47058823529411764,0.5294117647058824,-0.11764705882352944,cost_low,0
1,6,24,both_reachable,15,13,13,0.3333333333333333,0.6666666666666666,0.0,0.0,0.8666666666666667,0.8666666666666667,0.7333333333333333,0.2,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.0,cost_low,0
2,12,24,all,19,18,7,0.7368421052631579,0.2631578947368421,0.0,0.0,0.9473684210526315,0.3684210526315789,0.3157894736842105,0.10526315789473684,0.21052631578947367,0.631578947368421,0.3684210526315789,-0.5789473684210527,cost_low,0
2,12,24,both_reachable,18,17,7,0.7222222222222222,0.2777777777777778,0.0,0.0,0.9444444444444444,0.3888888888888889,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.3333333333333333,-0.5555555555555556,cost_low,0
3,18,24,all,18,15,6,0.7777777777777778,0.16666666666666666,0.05555555555555555,0.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.0,0.6666666666666666,0.3333333333333333,-0.5,cost_low,0
3,18,24,both_reachable,11,8,6,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0,0.7272727272727273,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.0,0.7272727272727273,0.2727272727272727,-0.18181818181818188,cost_low,0
4,24,24,all,19,15,12,0.5789473684210527,0.3157894736842105,0.10526315789473684,0.0,0.7894736842105263,0.631578947368421,0.42105263157894735,0.21052631578947367,0.10526315789473684,0.42105263157894735,0.5789473684210527,-0.1578947368421053,cost_low,0
4,24,24,both_reachable,16,12,12,0.5,0.375,0.125,0.0,0.75,0.75,0.5,0.25,0.125,0.375,0.625,0.0,cost_low,0
5,30,24,all,14,13,8,0.6428571428571429,0.21428571428571427,0.14285714285714285,0.0,0.9285714285714286,0.5714285714285714,0.5,0.21428571428571427,0.14285714285714285,0.5,0.5,-0.3571428571428572,cost_low,0
5,30,24,both_reachable,12,11,8,0.5833333333333334,0.25,0.16666666666666666,0.0,0.9166666666666666,0.6666666666666666,0.5833333333333334,0.25,0.16666666666666666,0.5,0.5,-0.25,cost_low,0
6,36,24,all,20,18,15,0.5,0.4,0.1,0.0,0.9,0.75,0.65,0.25,0.3,0.55,0.45,-0.15000000000000002,cost_low,0
6,36,24,both_reachable,19,17,15,0.47368421052631576,0.42105263157894735,0.10526315789473684,0.0,0.8947368421052632,0.7894736842105263,0.6842105263157895,0.2631578947368421,0.3157894736842105,0.5263157894736842,0.47368421052631576,-0.10526315789473684,cost_low,0
7,42,24,all,23,18,12,0.6086956521739131,0.391304347826087,0.0,0.0,0.782608695652174,0.5217391304347826,0.30434782608695654,0.13043478260869565,0.17391304347826086,0.5217391304347826,0.4782608695652174,-0.26086956521739135,cost_low,0
7,42,24,both_reachable,17,12,12,0.47058823529411764,0.5294117647058824,0.0,0.0,0.7058823529411765,0.7058823529411765,0.4117647058823529,0.17647058823529413,0.23529411764705882,0.5882352941176471,0.4117647058823529,0.0,cost_low,0
0,0,24,all,24,20,10,0.7083333333333334,0.2916666666666667,0.0,0.0,0.8333333333333334,0.4166666666666667,0.25,0.125,0.125,0.4166666666666667,0.5833333333333334,-0.4166666666666667,cost_high,0
0,0,24,both_reachable,19,15,10,0.631578947368421,0.3684210526315789,0.0,0.0,0.7894736842105263,0.5263157894736842,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.42105263157894735,0.5789473684210527,-0.26315789473684215,cost_high,0
1,6,24,all,17,11,9,0.47058823529411764,0.4117647058823529,0.0,0.11764705882352941,0.6470588235294118,0.5294117647058824,0.29411764705882354,0.11764705882352941,0.17647058823529413,0.47058823529411764,0.5294117647058824,-0.11764705882352944,cost_high,0
1,6,24,both_reachable,15,9,9,0.4,0.4666666666666667,0.0,0.13333333333333333,0.6,0.6,0.3333333333333333,0.13333333333333333,0.2,0.4666666666666667,0.5333333333333333,0.0,cost_high,0
2,12,24,all,19,17,6,0.7368421052631579,0.21052631578947367,0.0,0.05263157894736842,0.8947368421052632,0.3157894736842105,0.2631578947368421,0.10526315789473684,0.15789473684210525,0.6842105263157895,0.3157894736842105,-0.5789473684210527,cost_high,0
2,12,24,both_reachable,18,16,6,0.7222222222222222,0.2222222222222222,0.0,0.05555555555555555,0.8888888888888888,0.3333333333333333,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.7222222222222222,0.2777777777777778,-0.5555555555555556,cost_high,0
3,18,24,all,18,14,4,0.7777777777777778,0.16666666666666666,0.0,0.05555555555555555,0.7777777777777778,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.0,0.6111111111111112,0.3888888888888889,-0.5555555555555556,cost_high,0
3,18,24,both_reachable,11,8,4,0.7272727272727273,0.2727272727272727,0.0,0.0,0.7272727272727273,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.6363636363636364,0.36363636363636365,-0.36363636363636365,cost_high,0
4,24,24,all,19,13,9,0.631578947368421,0.3157894736842105,0.0,0.05263157894736842,0.6842105263157895,0.47368421052631576,0.21052631578947367,0.15789473684210525,0.05263157894736842,0.3684210526315789,0.631578947368421,-0.21052631578947373,cost_high,0
4,24,24,both_reachable,16,10,9,0.5625,0.375,0.0,0.0625,0.625,0.5625,0.25,0.1875,0.0625,0.375,0.625,-0.0625,cost_high,0
5,30,24,all,14,11,7,0.5714285714285714,0.35714285714285715,0.0,0.07142857142857142,0.7857142857142857,0.5,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.7142857142857143,-0.2857142857142857,cost_high,0
5,30,24,both_reachable,12,9,7,0.5,0.4166666666666667,0.0,0.08333333333333333,0.75,0.5833333333333334,0.4166666666666667,0.16666666666666666,0.25,0.25,0.75,-0.16666666666666663,cost_high,0
6,36,24,all,20,14,14,0.45,0.5,0.0,0.05,0.7,0.7,0.45,0.2,0.25,0.4,0.6,0.0,cost_high,0
6,36,24,both_reachable,19,14,14,0.47368421052631576,0.5263157894736842,0.0,0.0,0.7368421052631579,0.7368421052631579,0.47368421052631576,0.21052631578947367,0.2631578947368421,0.42105263157894735,0.5789473684210527,0.0,cost_high,0
7,42,24,all,23,14,10,0.5217391304347826,0.391304347826087,0.0,0.08695652173913043,0.6086956521739131,0.43478260869565216,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.5652173913043478,0.43478260869565216,-0.17391304347826092,cost_high,0
7,42,24,both_reachable,17,9,10,0.4117647058823529,0.5294117647058824,0.0,0.058823529411764705,0.5294117647058824,0.5882352941176471,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.5882352941176471,0.4117647058823529,0.05882352941176472,cost_high,0
0,0,24,all,24,21,12,0.75,0.25,0.0,0.0,0.875,0.5,0.375,0.25,0.125,0.375,0.625,-0.375,base,1
0,0,24,both_reachable,18,15,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8333333333333334,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3888888888888889,0.6111111111111112,-0.16666666666666674,base,1
1,6,24,all,18,16,11,0.5,0.5,0.0,0.0,0.8888888888888888,0.6111111111111112,0.5,0.1111111111111111,0.3888888888888889,0.4444444444444444,0.5555555555555556,-0.2777777777777777,base,1
1,6,24,both_reachable,14,12,11,0.35714285714285715,0.6428571428571429,0.0,0.0,0.8571428571428571,0.7857142857142857,0.6428571428571429,0.14285714285714285,0.5,0.42857142857142855,0.5714285714285714,-0.0714285714285714,base,1
2,12,24,all,20,18,10,0.7,0.25,0.0,0.05,0.9,0.5,0.45,0.25,0.2,0.3,0.7,-0.4,base,1
2,12,24,both_reachable,13,11,10,0.5384615384615384,0.38461538461538464,0.0,0.07692307692307693,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.7692307692307693,-0.07692307692307687,base,1
3,18,24,all,18,13,10,0.6111111111111112,0.3888888888888889,0.0,0.0,0.7222222222222222,0.5555555555555556,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.5555555555555556,0.4444444444444444,-0.16666666666666663,base,1
3,18,24,both_reachable,14,9,10,0.5,0.5,0.0,0.0,0.6428571428571429,0.7142857142857143,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.6428571428571429,0.35714285714285715,0.0714285714285714,base,1
4,24,24,all,14,13,10,0.5714285714285714,0.42857142857142855,0.0,0.0,0.9285714285714286,0.7142857142857143,0.6428571428571429,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.6428571428571429,-0.2142857142857143,base,1
4,24,24,both_reachable,11,10,10,0.45454545454545453,0.5454545454545454,0.0,0.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.36363636363636365,0.45454545454545453,0.36363636363636365,0.6363636363636364,0.0,base,1
5,30,24,all,17,13,10,0.5294117647058824,0.29411764705882354,0.058823529411764705,0.11764705882352941,0.7647058823529411,0.5882352941176471,0.47058823529411764,0.23529411764705882,0.17647058823529413,0.47058823529411764,0.5294117647058824,-0.17647058823529405,base,1
5,30,24,both_reachable,14,12,10,0.5714285714285714,0.35714285714285715,0.07142857142857142,0.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.21428571428571427,0.5,0.5,-0.1428571428571428,base,1
6,36,24,all,17,14,10,0.6470588235294118,0.35294117647058826,0.0,0.0,0.8235294117647058,0.5882352941176471,0.4117647058823529,0.23529411764705882,0.17647058823529413,0.35294117647058826,0.6470588235294118,-0.23529411764705876,base,1
6,36,24,both_reachable,13,10,10,0.5384615384615384,0.46153846153846156,0.0,0.0,0.7692307692307693,0.7692307692307693,0.5384615384615384,0.3076923076923077,0.23076923076923078,0.38461538461538464,0.6153846153846154,0.0,base,1
7,42,24,all,18,14,12,0.5,0.4444444444444444,0.0,0.05555555555555555,0.7777777777777778,0.6666666666666666,0.5,0.2222222222222222,0.2777777777777778,0.5,0.5,-0.11111111111111116,base,1
7,42,24,both_reachable,14,10,12,0.35714285714285715,0.5714285714285714,0.0,0.07142857142857142,0.7142857142857143,0.8571428571428571,0.6428571428571429,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.5714285714285714,0.1428571428571428,base,1
0,0,24,all,24,19,10,0.75,0.25,0.0,0.0,0.7916666666666666,0.4166666666666667,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.3333333333333333,0.6666666666666666,-0.37499999999999994,no_social,1
0,0,24,both_reachable,18,13,10,0.6666666666666666,0.3333333333333333,0.0,0.0,0.7222222222222222,0.5555555555555556,0.2777777777777778,0.2222222222222222,0.05555555555555555,0.3333333333333333,0.6666666666666666,-0.16666666666666663,no_social,1
1,6,24,all,18,15,10,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8333333333333334,0.5555555555555556,0.3888888888888889,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.7777777777777778,-0.2777777777777778,no_social,1
1,6,24,both_reachable,14,11,10,0.5714285714285714,0.42857142857142855,0.0,0.0,0.7857142857142857,0.7142857142857143,0.5,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.8571428571428571,-0.0714285714285714,no_social,1
2,12,24,all,20,15,9,0.6,0.25,0.0,0.15,0.75,0.45,0.35,0.2,0.15,0.4,0.6,-0.3,no_social,1
2,12,24,both_reachable,13,10,9,0.5384615384615384,0.38461538461538464,0.0,0.07692307692307693,0.7692307692307693,0.6923076923076923,0.5384615384615384,0.3076923076923077,0.23076923076923078,0.38461538461538464,0.6153846153846154,-0.07692307692307698,no_social,1
3,18,24,all,18,12,12,0.3888888888888889,0.5555555555555556,0.0,0.05555555555555555,0.6666666666666666,0.6666666666666666,0.3888888888888889,0.1111111111111111,0.2777777777777778,0.3888888888888889,0.6111111111111112,0.0,no_social,1
3,18,24,both_reachable,14,8,12,0.21428571428571427,0.7142857142857143,0.0,0.07142857142857142,0.5714285714285714,0.8571428571428571,0.5,0.14285714285714285,0.35714285714285715,0.42857142857142855,0.5714285714285714,0.2857142857142857,no_social,1
4,24,24,all,14,10,9,0.5,0.42857142857142855,0.0,0.07142857142857142,0.7142857142857143,0.6428571428571429,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.5714285714285714,0.42857142857142855,-0.0714285714285714,no_social,1
4,24,24,both_reachable,11,7,9,0.36363636363636365,0.5454545454545454,0.0,0.09090909090909091,0.6363636363636364,0.8181818181818182,0.5454545454545454,0.2727272727272727,0.2727272727272727,0.5454545454545454,0.45454545454545453,0.18181818181818188,no_social,1
5,30,24,all,17,11,10,0.35294117647058826,0.47058823529411764,0.0,0.17647058823529413,0.6470588235294118,0.5882352941176471,0.4117647058823529,0.11764705882352941,0.29411764705882354,0.4117647058823529,0.5882352941176471,-0.05882352941176472,no_social,1
5,30,24,both_reachable,14,10,10,0.35714285714285715,0.5714285714285714,0.0,0.07142857142857142,0.7142857142857143,0.7142857142857143,0.5,0.14285714285714285,0.35714285714285715,0.5,0.5,0.0,no_social,1
6,36,24,all,17,12,10,0.4117647058823529,0.5294117647058824,0.0,0.058823529411764705,0.7058823529411765,0.5882352941176471,0.35294117647058826,0.058823529411764705,0.29411764705882354,0.47058823529411764,0.5294117647058824,-0.11764705882352944,no_social,1
6,36,24,both_reachable,13,8,10,0.23076923076923078,0.6923076923076923,0.0,0.07692307692307693,0.6153846153846154,0.7692307692307693,0.46153846153846156,0.07692307692307693,0.38461538461538464,0.46153846153846156,0.5384615384615384,0.15384615384615385,no_social,1
7,42,24,all,18,15,11,0.5,0.4444444444444444,0.0,0.05555555555555555,0.8333333333333334,0.6111111111111112,0.5,0.16666666666666666,0.3333333333333333,0.4444444444444444,0.5555555555555556,-0.2222222222222222,no_social,1
7,42,24,both_reachable,14,11,11,0.35714285714285715,0.5714285714285714,0.0,0.07142857142857142,0.7857142857142857,0.7857142857142857,0.6428571428571429,0.21428571428571427,0.42857142857142855,0.35714285714285715,0.6428571428571429,0.0,no_social,1
0,0,24,all,24,19,10,0.75,0.25,0.0,0.0,0.7916666666666666,0.4166666666666667,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.3333333333333333,0.6666666666666666,-0.37499999999999994,no_outcomes,1
0,0,24,both_reachable,18,13,10,0.6666666666666666,0.3333333333333333,0.0,0.0,0.7222222222222222,0.5555555555555556,0.2777777777777778,0.2222222222222222,0.05555555555555555,0.3333333333333333,0.6666666666666666,-0.16666666666666663,no_outcomes,1
1,6,24,all,18,15,10,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8333333333333334,0.5555555555555556,0.3888888888888889,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.7777777777777778,-0.2777777777777778,no_outcomes,1
1,6,24,both_reachable,14,11,10,0.5714285714285714,0.42857142857142855,0.0,0.0,0.7857142857142857,0.7142857142857143,0.5,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.8571428571428571,-0.0714285714285714,no_outcomes,1
2,12,24,all,20,17,9,0.65,0.25,0.0,0.1,0.85,0.45,0.4,0.2,0.2,0.4,0.6,-0.39999999999999997,no_outcomes,1
2,12,24,both_reachable,13,11,9,0.5384615384615384,0.38461538461538464,0.0,0.07692307692307693,0.8461538461538461,0.6923076923076923,0.6153846153846154,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.6153846153846154,-0.15384615384615385,no_outcomes,1
3,18,24,all,18,12,12,0.3888888888888889,0.5555555555555556,0.0,0.05555555555555555,0.6666666666666666,0.6666666666666666,0.3888888888888889,0.1111111111111111,0.2777777777777778,0.3888888888888889,0.6111111111111112,0.0,no_outcomes,1
3,18,24,both_reachable,14,8,12,0.21428571428571427,0.7142857142857143,0.0,0.07142857142857142,0.5714285714285714,0.8571428571428571,0.5,0.14285714285714285,0.35714285714285715,0.42857142857142855,0.5714285714285714,0.2857142857142857,no_outcomes,1
4,24,24,all,14,10,9,0.5,0.42857142857142855,0.0,0.07142857142857142,0.7142857142857143,0.6428571428571429,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.5714285714285714,0.42857142857142855,-0.0714285714285714,no_outcomes,1
4,24,24,both_reachable,11,7,9,0.36363636363636365,0.5454545454545454,0.0,0.09090909090909091,0.6363636363636364,0.8181818181818182,0.5454545454545454,0.2727272727272727,0.2727272727272727,0.5454545454545454,0.45454545454545453,0.18181818181818188,no_outcomes,1
5,30,24,all,17,11,10,0.35294117647058826,0.47058823529411764,0.0,0.17647058823529413,0.6470588235294118,0.5882352941176471,0.4117647058823529,0.11764705882352941,0.29411764705882354,0.4117647058823529,0.5882352941176471,-0.05882352941176472,no_outcomes,1
5,30,24,both_reachable,14,10,10,0.35714285714285715,0.5714285714285714,0.0,0.07142857142857142,0.7142857142857143,0.7142857142857143,0.5,0.14285714285714285,0.35714285714285715,0.5,0.5,0.0,no_outcomes,1
6,36,24,all,17,13,10,0.4117647058823529,0.5294117647058824,0.0,0.058823529411764705,0.7647058823529411,0.5882352941176471,0.4117647058823529,0.058823529411764705,0.35294117647058826,0.5294117647058824,0.47058823529411764,-0.17647058823529405,no_outcomes,1
