time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,first_submissions,first_d_count,first_e_count,first_both_count,first_d_share,first_e_share,first_both_share,rolling_domestic_users,rolling_customer_users,scenario,seed
23,0,2,2,2,1,1,45,5,11,29,3,2,1,1,0,2,1,24,58,69,2,2,2,2,0,0,1.0,0.0,0.0,16.0,7.0,cost_high,16
24,23,3,3,3,0,0,67,7,31,29,5,5,0,0,1,2,1,25,61,92,4,2,3,3,0,0,1.0,0.0,0.0,11.0,5.0,cost_high,16
25,0,8,8,6,2,0,67,12,23,32,10,9,1,1,0,2,0,25,69,92,5,2,8,6,2,0,0.75,0.25,0.0,13.0,5.0,cost_high,16
26,0,4,4,3,1,0,67,13,19,35,10,9,1,1,0,3,0,25,73,92,11,3,4,3,1,0,0.75,0.25,0.0,16.0,5.0,cost_high,16
27,0,5,5,4,1,0,66,12,14,40,10,7,3,3,1,2,1,26,78,92,12,3,5,4,1,0,0.8,0.2,0.0,18.0,6.0,cost_high,16
28,0,0,0,1,0,1,63,9,14,40,8,5,3,3,3,1,3,29,78,92,13,4,0,0,0,0,,,,19.0,5.0,cost_high,16
29,0,0,0,0,0,0,60,3,14,43,3,1,2,2,3,0,3,32,78,92,8,2,0,0,0,0,,,,17.0,4.0,cost_high,16
30,19,2,2,5,0,3,77,6,31,40,6,5,1,1,2,0,2,34,80,111,5,1,2,2,0,0,1.0,0.0,0.0,19.0,4.0,cost_high,16
31,0,5,5,5,0,0,76,10,26,40,10,10,0,0,1,0,1,35,85,111,6,0,5,5,0,0,1.0,0.0,0.0,18.0,2.0,cost_high,16
32,0,4,4,2,2,0,76,10,22,44,8,7,1,1,0,2,0,35,89,111,10,0,4,2,2,0,0.5,0.5,0.0,17.0,3.0,cost_high,16
33,0,3,3,3,1,1,75,12,19,44,9,5,4,4,1,3,1,36,92,111,12,2,3,3,0,0,1.0,0.0,0.0,16.0,3.0,cost_high,16
34,0,2,2,1,1,0,71,7,17,47,4,4,0,0,4,3,4,40,94,111,10,3,2,1,1,0,0.5,0.5,0.0,16.0,4.0,cost_high,16
35,0,4,4,2,4,2,71,9,13,49,4,3,1,1,0,5,0,40,98,111,6,4,4,2,2,0,0.5,0.5,0.0,18.0,8.0,cost_high,16
36,19,4,4,2,3,1,89,13,28,48,5,4,1,1,1,8,1,41,102,130,6,6,4,2,2,0,0.5,0.5,0.0,15.0,11.0,cost_high,16
37,0,5,5,4,1,0,88,12,23,53,7,6,1,1,1,5,1,42,107,130,5,8,5,4,1,0,0.8,0.2,0.0,14.0,12.0,cost_high,16
38,0,4,4,5,1,2,86,13,19,54,10,9,1,1,1,3,2,44,111,130,8,8,4,3,1,0,0.75,0.25,0.0,17.0,11.0,cost_high,16
39,0,6,6,5,3,2,85,16,13,56,12,10,2,2,1,4,1,45,117,130,11,5,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,19.0,13.0,cost_high,16
40,0,2,2,2,1,1,83,13,11,59,8,7,1,1,2,5,2,47,119,130,14,5,2,1,1,0,0.5,0.5,0.0,20.0,13.0,cost_high,16
41,0,0,0,0,0,0,83,9,11,63,5,2,3,3,0,4,0,47,119,130,12,5,0,0,0,0,,,,18.0,9.0,cost_high,16
42,23,8,8,9,1,2,101,12,26,63,11,9,2,2,3,1,5,52,127,153,7,4,8,7,1,0,0.875,0.125,0.0,25.0,7.0,cost_high,16
43,0,4,4,2,2,0,100,14,22,64,11,11,0,0,1,3,1,53,131,153,11,2,4,2,2,0,0.5,0.5,0.0,23.0,8.0,cost_high,16
44,0,4,4,3,1,0,100,14,18,68,11,8,3,3,0,3,0,53,135,153,11,3,4,3,1,0,0.75,0.25,0.0,21.0,8.0,cost_high,16
45,0,1,1,3,2,4,97,10,17,70,7,6,1,1,3,3,3,56,136,153,14,4,1,1,0,0,1.0,0.0,0.0,19.0,7.0,cost_high,16
46,0,1,1,0,1,0,96,7,16,73,3,3,0,0,1,4,1,57,137,153,9,5,1,0,1,0,0.0,1.0,0.0,17.0,7.0,cost_high,16
47,0,0,0,0,0,0,96,3,16,77,1,0,1,1,0,2,0,57,137,153,6,4,0,0,0,0,,,,17.0,7.0,cost_high,16
48,0,0,0,1,0,1,94,1,16,77,1,1,0,0,1,0,2,59,137,153,3,3,0,0,0,0,,,,9.0,6.0,cost_high,16
49,0,0,0,0,0,0,94,1,16,77,1,1,0,0,0,0,0,59,137,153,1,1,0,0,0,0,,,,7.0,4.0,cost_high,16
50,0,0,0,0,0,0,94,0,16,78,0,0,0,0,0,0,0,59,137,153,1,0,0,0,0,0,,,,4.0,3.0,cost_high,16
51,0,1,1,2,0,1,94,2,15,77,2,2,0,0,0,0,0,59,138,153,1,0,1,1,0,0,1.0,0.0,0.0,3.0,1.0,cost_high,16
52,0,0,0,1,0,1,94,3,15,76,3,3,0,0,0,0,0,59,138,153,2,0,0,0,0,0,,,,4.0,0.0,cost_high,16
53,0,0,0,0,0,0,94,2,15,77,2,1,1,1,0,0,0,59,138,153,3,0,0,0,0,0,,,,4.0,0.0,cost_high,16
54,0,0,0,0,0,0,93,1,15,77,1,0,1,1,1,0,1,60,138,153,3,0,0,0,0,0,,,,3.0,0.0,cost_high,16
55,0,0,0,0,0,0,92,0,15,77,0,0,0,0,1,0,1,61,138,153,1,0,0,0,0,0,,,,3.0,0.0,cost_high,16
56,0,1,1,0,1,0,92,1,14,77,0,0,0,0,0,1,0,61,139,153,0,0,1,0,1,0,0.0,1.0,0.0,3.0,1.0,cost_high,16
57,0,1,1,0,2,1,92,3,13,76,0,0,0,0,0,3,0,61,140,153,0,1,1,0,1,0,0.0,1.0,0.0,1.0,3.0,cost_high,16
58,0,0,0,0,0,0,92,3,13,76,0,0,0,0,0,3,0,61,140,153,0,3,0,0,0,0,,,,0.0,3.0,cost_high,16
59,0,0,0,0,0,0,91,2,13,76,0,0,0,0,0,2,1,62,140,153,0,3,0,0,0,0,,,,0.0,3.0,cost_high,16
60,0,0,0,1,0,1,91,1,13,77,1,1,0,0,0,0,0,62,140,153,0,2,0,0,0,0,,,,1.0,3.0,cost_high,16
61,0,1,1,0,1,0,91,2,12,77,1,1,0,0,0,1,0,62,141,153,1,0,1,0,1,0,0.0,1.0,0.0,1.0,4.0,cost_high,16
62,0,0,0,0,0,0,91,1,12,78,0,0,0,0,0,1,0,62,141,153,1,1,0,0,0,0,,,,1.0,3.0,cost_high,16
63,0,0,0,0,0,0,91,0,12,79,0,0,0,0,0,0,0,62,141,153,1,1,0,0,0,0,,,,1.0,1.0,cost_high,16
64,0,1,1,2,0,1,91,2,11,78,2,2,0,0,0,0,0,62,142,153,0,1,1,1,0,0,1.0,0.0,0.0,3.0,1.0,cost_high,16
65,0,1,1,1,0,0,91,3,10,78,3,3,0,0,0,0,0,62,143,153,2,0,1,1,0,0,1.0,0.0,0.0,4.0,1.0,cost_high,16
0,22,4,4,3,1,0,22,4,18,0,3,3,0,0,0,1,0,0,4,22,0,0,4,3,1,0,0.75,0.25,0.0,3.0,1.0,base,17
1,0,5,5,4,1,0,22,9,13,0,7,7,0,0,0,2,0,0,9,22,3,1,5,4,1,0,0.8,0.2,0.0,7.0,2.0,base,17
2,0,3,3,3,0,0,22,10,10,2,8,7,1,1,0,2,0,0,12,22,7,2,3,3,0,0,1.0,0.0,0.0,10.0,2.0,base,17
3,0,5,5,4,3,2,20,12,5,3,10,7,3,3,1,2,2,2,17,22,10,2,5,4,1,0,0.8,0.2,0.0,14.0,5.0,base,17
4,0,0,0,0,1,1,17,7,5,5,4,4,0,0,3,3,3,5,17,22,11,4,0,0,0,0,,,,14.0,6.0,base,17
5,0,0,0,0,3,3,17,8,5,4,2,0,2,2,0,6,0,5,17,22,7,4,0,0,0,0,,,,14.0,9.0,base,17
6,19,0,0,0,0,0,33,4,24,5,0,0,0,0,2,4,3,8,17,41,4,7,0,0,0,0,,,,11.0,8.0,base,17
7,0,5,5,5,2,2,33,8,19,6,5,5,0,0,0,3,0,8,22,41,0,4,5,3,2,0,0.6,0.4,0.0,12.0,9.0,base,17
8,0,9,9,6,3,0,33,16,10,7,11,11,0,0,0,5,0,8,31,41,5,5,9,6,3,0,0.6666666666666666,0.3333333333333333,0.0,15.0,12.0,base,17
9,0,4,4,4,0,0,33,14,6,13,11,10,1,1,0,3,0,8,35,41,11,5,4,4,0,0,1.0,0.0,0.0,15.0,9.0,base,17
10,0,0,0,2,2,4,32,12,6,14,9,6,3,3,1,3,1,9,35,41,15,5,0,0,0,0,,,,17.0,10.0,base,17
11,0,0,0,0,0,0,29,6,6,17,4,2,2,2,3,2,3,12,35,41,12,5,0,0,0,0,,,,17.0,7.0,base,17
12,23,5,5,4,2,1,50,7,24,19,4,4,0,0,2,3,2,14,40,64,6,2,5,3,2,0,0.6,0.4,0.0,21.0,9.0,base,17
13,0,7,7,5,2,0,50,13,17,20,9,9,0,0,0,4,0,14,47,64,6,4,7,5,2,0,0.7142857142857143,0.2857142857142857,0.0,21.0,9.0,base,17
14,0,4,4,2,3,1,50,13,13,24,8,7,1,1,0,5,0,14,51,64,9,4,4,1,3,0,0.25,0.75,0.0,17.0,9.0,base,17
15,0,5,5,4,2,1,50,13,8,29,6,6,0,0,0,7,0,14,56,64,11,7,5,4,1,0,0.8,0.2,0.0,17.0,11.0,base,17
16,0,0,0,0,0,0,49,7,8,34,5,4,1,1,0,2,1,15,56,64,11,7,0,0,0,0,,,,15.0,9.0,base,17
17,0,0,0,2,1,3,48,6,8,34,5,2,3,3,1,1,1,16,56,64,6,5,0,0,0,0,,,,17.0,10.0,base,17
18,19,9,9,5,5,1,64,13,18,33,7,7,0,0,3,6,3,19,65,83,6,3,9,5,4,0,0.5555555555555556,0.4444444444444444,0.0,18.0,13.0,base,17
19,0,3,3,3,1,1,64,15,15,34,8,8,0,0,0,7,0,19,68,83,7,6,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,16.0,12.0,base,17
20,0,3,3,2,1,0,63,11,12,40,7,5,2,2,0,4,1,20,71,83,10,7,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,16.0,10.0,base,17
21,0,0,0,1,2,3,61,6,12,43,3,3,0,0,1,3,2,22,71,83,10,7,0,0,0,0,,,,13.0,10.0,base,17
22,0,2,2,3,0,1,61,6,10,45,4,4,0,0,0,2,0,22,73,83,6,4,2,2,0,0,1.0,0.0,0.0,16.0,10.0,base,17
23,0,0,0,1,1,2,61,7,10,44,4,4,0,0,0,3,0,22,73,83,6,3,0,0,0,0,,,,15.0,10.0,base,17
24,19,3,3,3,0,0,78,6,26,46,5,4,1,1,0,1,2,24,76,102,5,3,3,3,0,0,1.0,0.0,0.0,13.0,5.0,base,17
25,0,2,2,1,1,0,77,6,24,47,4,4,0,0,1,2,1,25,78,102,7,1,2,1,1,0,0.5,0.5,0.0,11.0,5.0,base,17
26,0,3,3,3,0,0,76,6,21,49,5,4,1,1,0,1,1,26,81,102,5,2,3,3,0,0,1.0,0.0,0.0,12.0,4.0,base,17
27,0,6,6,4,4,2,75,12,15,48,7,7,0,0,1,5,1,27,87,102,7,1,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,15.0,6.0,base,17
28,0,1,1,1,1,1,75,12,14,49,7,5,2,2,0,5,0,27,88,102,8,5,1,1,0,0,1.0,0.0,0.0,13.0,7.0,base,17
29,0,0,0,1,2,3,73,10,14,49,4,2,2,2,2,6,2,29,88,102,8,5,0,0,0,0,,,,13.0,8.0,base,17
30,18,5,5,5,2,2,89,12,27,50,7,6,1,1,2,5,2,31,93,120,6,7,5,4,1,0,0.8,0.2,0.0,15.0,10.0,base,17
31,0,3,3,2,2,1,87,11,24,52,7,7,0,0,1,4,2,33,96,120,7,5,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,16.0,11.0,base,17
32,0,5,5,4,1,0,87,13,19,55,9,6,3,3,0,4,0,33,101,120,8,6,5,4,1,0,0.8,0.2,0.0,17.0,12.0,base,17
33,0,4,4,5,1,2,84,14,15,55,11,9,2,2,3,3,3,36,105,120,11,5,4,3,1,0,0.75,0.25,0.0,18.0,9.0,base,17
34,0,2,2,2,0,0,82,12,13,57,10,7,3,3,2,2,2,38,107,120,11,4,2,2,0,0,1.0,0.0,0.0,19.0,8.0,base,17
35,0,3,3,4,2,3,79,9,10,60,6,6,0,0,3,3,3,41,110,120,11,2,3,3,0,0,1.0,0.0,0.0,22.0,8.0,base,17
36,17,5,5,3,2,0,96,12,22,62,8,7,1,1,0,4,0,41,115,137,11,3,5,3,2,0,0.6,0.4,0.0,20.0,8.0,base,17
37,0,1,1,2,0,1,95,9,21,65,6,5,1,1,1,3,1,42,116,137,9,4,1,1,0,0,1.0,0.0,0.0,20.0,6.0,base,17
38,0,2,2,2,1,1,93,6,19,68,4,4,0,0,1,2,2,44,118,137,9,4,2,1,1,0,0.5,0.5,0.0,18.0,6.0,base,17
39,0,6,6,6,2,2,93,11,13,69,8,8,0,0,0,3,0,44,124,137,7,3,6,5,1,0,0.8333333333333334,0.16666666666666666,0.0,19.0,7.0,base,17
40,0,1,1,1,1,1,93,12,12,69,8,7,1,1,0,4,0,44,125,137,10,3,1,1,0,0,1.0,0.0,0.0,18.0,8.0,base,17
41,0,0,0,0,1,1,92,5,12,75,2,1,1,1,0,3,1,45,125,137,9,4,0,0,0,0,,,,14.0,7.0,base,17
42,16,4,4,4,3,2,106,8,24,74,5,4,1,1,1,4,2,47,129,153,7,4,4,3,0,1,0.75,0.0,0.25,15.0,8.0,base,17
43,0,4,4,4,1,0,105,11,20,74,8,8,0,0,1,5,1,48,133,153,5,5,4,3,0,1,0.75,0.0,0.25,17.0,9.0,base,17
44,0,4,4,4,0,0,104,12,16,76,10,8,2,2,0,3,1,49,137,153,8,5,4,4,0,0,1.0,0.0,0.0,19.0,8.0,base,17
45,0,2,2,2,0,0,102,8,14,80,8,6,2,2,2,0,2,51,139,153,12,4,2,2,0,0,1.0,0.0,0.0,15.0,6.0,base,17
46,0,1,1,2,1,2,101,7,13,81,6,4,2,2,1,1,1,52,140,153,10,1,1,1,0,0,1.0,0.0,0.0,16.0,6.0,base,17
47,0,1,1,1,0,0,99,5,12,82,4,3,1,1,2,1,2,54,141,153,8,1,1,1,0,0,1.0,0.0,0.0,17.0,5.0,base,17
48,0,0,0,0,0,0,98,2,12,84,2,1,1,1,1,0,1,55,141,153,5,1,0,0,0,0,,,,13.0,2.0,base,17
49,0,0,0,0,0,0,97,0,12,85,0,0,0,0,1,0,1,56,141,153,3,1,0,0,0,0,,,,9.0,1.0,base,17
50,0,0,0,0,0,0,97,0,12,85,0,0,0,0,0,0,0,56,141,153,1,0,0,0,0,0,,,,5.0,1.0,base,17
51,0,0,0,0,0,0,97,0,12,85,0,0,0,0,0,0,0,56,141,153,0,0,0,0,0,0,,,,3.0,1.0,base,17
52,0,0,0,0,0,0,97,0,12,85,0,0,0,0,0,0,0,56,141,153,0,0,0,0,0,0,,,,1.0,0.0,base,17
53,0,1,1,0,1,0,97,1,11,85,0,0,0,0,0,1,0,56,142,153,0,0,1,0,1,0,0.0,1.0,0.0,0.0,1.0,base,17
54,0,1,1,0,2,1,97,3,10,84,0,0,0,0,0,3,0,56,143,153,0,1,1,0,1,0,0.0,1.0,0.0,0.0,3.0,base,17
55,0,0,0,0,0,0,97,2,10,85,0,0,0,0,0,2,0,56,143,153,0,3,0,0,0,0,,,,0.0,3.0,base,17
56,0,0,0,0,0,0,97,1,10,86,0,0,0,0,0,1,0,56,143,153,0,3,0,0,0,0,,,,0.0,3.0,base,17
57,0,0,0,1,0,1,97,1,10,86,1,1,0,0,0,0,0,56,143,153,0,2,0,0,0,0,,,,1.0,3.0,base,17
58,0,0,0,1,0,1,97,2,10,85,2,2,0,0,0,0,0,56,143,153,1,0,0,0,0,0,,,,2.0,3.0,base,17
59,0,0,0,0,0,0,97,1,10,86,1,1,0,0,0,0,0,56,143,153,2,0,0,0,0,0,,,,2.0,2.0,base,17
60,0,0,0,1,0,1,97,2,10,85,2,1,1,1,0,0,0,56,143,153,2,0,0,0,0,0,,,,3.0,0.0,base,17
61,0,1,1,0,2,1,97,3,9,85,1,1,0,0,0,2,0,56,144,153,2,0,1,0,1,0,0.0,1.0,0.0,3.0,2.0,base,17
62,0,0,0,0,0,0,97,2,9,86,0,0,0,0,0,2,0,56,144,153,1,2,0,0,0,0,,,,3.0,2.0,base,17
63,0,0,0,0,0,0,97,1,9,87,0,0,0,0,0,1,0,56,144,153,1,2,0,0,0,0,,,,2.0,2.0,base,17
64,0,0,0,1,0,1,97,1,9,87,1,1,0,0,0,0,0,56,144,153,0,2,0,0,0,0,,,,2.0,2.0,base,17
65,0,0,0,0,0,0,97,1,9,87,1,1,0,0,0,0,0,56,144,153,1,0,0,0,0,0,,,,2.0,2.0,base,17
0,22,4,4,3,1,0,22,4,18,0,3,3,0,0,0,1,0,0,4,22,0,0,4,3,1,0,0.75,0.25,0.0,3.0,1.0,no_social,17
1,0,5,5,4,1,0,22,9,13,0,7,7,0,0,0,2,0,0,9,22,3,1,5,4,1,0,0.8,0.2,0.0,7.0,2.0,no_social,17
2,0,3,3,3,0,0,22,10,10,2,8,7,1,1,0,2,0,0,12,22,7,2,3,3,0,0,1.0,0.0,0.0,10.0,2.0,no_social,17
3,0,5,5,4,2,1,20,12,5,3,10,7,3,3,1,2,2,2,17,22,10,2,5,4,1,0,0.8,0.2,0.0,14.0,4.0,no_social,17
4,0,0,0,0,0,0,17,6,5,6,4,4,0,0,3,2,3,5,17,22,11,3,0,0,0,0,,,,14.0,4.0,no_social,17
5,0,0,0,0,3,3,17,7,5,5,2,0,2,2,0,5,0,5,17,22,7,2,0,0,0,0,,,,14.0,7.0,no_social,17
6,19,0,0,0,0,0,33,3,24,6,0,0,0,0,2,3,3,8,17,41,4,5,0,0,0,0,,,,11.0,6.0,no_social,17
7,0,5,5,3,3,1,33,7,19,7,3,3,0,0,0,4,0,8,22,41,0,3,5,2,3,0,0.4,0.6,0.0,10.0,8.0,no_social,17
8,0,9,9,5,4,0,33,15,10,8,8,8,0,0,0,7,0,8,31,41,3,6,9,5,4,0,0.5555555555555556,0.4444444444444444,0.0,12.0,12.0,no_social,17
9,0,4,4,4,0,0,33,14,6,13,10,9,1,1,0,4,0,8,35,41,8,7,4,4,0,0,1.0,0.0,0.0,12.0,10.0,no_social,17
10,0,0,0,3,1,4,32,12,6,14,9,7,2,2,1,3,1,9,35,41,12,7,0,0,0,0,,,,15.0,11.0,no_social,17
11,0,0,0,0,0,0,29,6,6,17,5,3,2,2,2,1,3,12,35,41,12,5,0,0,0,0,,,,15.0,8.0,no_social,17
12,23,5,5,4,4,3,50,9,24,17,4,4,0,0,2,5,2,14,40,64,7,1,5,3,2,0,0.6,0.4,0.0,19.0,12.0,no_social,17
13,0,8,8,6,2,0,50,16,16,18,10,10,0,0,0,6,0,14,48,64,7,5,8,6,2,0,0.75,0.25,0.0,22.0,11.0,no_social,17
14,0,4,4,1,3,0,50,14,12,24,8,7,1,1,0,6,0,14,52,64,10,6,4,1,3,0,0.25,0.75,0.0,18.0,10.0,no_social,17
15,0,5,5,3,4,2,49,13,7,29,4,4,0,0,0,9,1,15,57,64,11,9,5,3,2,0,0.6,0.4,0.0,17.0,14.0,no_social,17
16,0,0,0,0,1,1,48,8,7,33,3,3,0,0,0,5,1,16,57,64,10,9,0,0,0,0,,,,14.0,14.0,no_social,17
17,0,0,0,3,1,4,48,7,7,34,5,3,2,2,0,2,0,16,57,64,4,8,0,0,0,0,,,,17.0,15.0,no_social,17
18,19,10,10,7,5,2,65,17,16,32,10,10,0,0,2,7,2,18,67,83,6,6,10,6,4,0,0.6,0.4,0.0,20.0,16.0,no_social,17
19,0,4,4,3,1,0,64,17,12,35,10,10,0,0,0,7,1,19,71,83,10,7,4,3,1,0,0.75,0.25,0.0,17.0,15.0,no_social,17
20,0,3,3,3,0,0,63,13,9,41,10,7,3,3,0,3,1,20,74,83,13,7,3,3,0,0,1.0,0.0,0.0,19.0,12.0,no_social,17
21,0,0,0,2,0,2,61,6,9,46,6,5,1,1,2,0,2,22,74,83,13,6,0,0,0,0,,,,18.0,8.0,no_social,17
22,0,0,0,2,1,3,60,6,9,45,5,4,1,1,1,1,1,23,74,83,8,1,0,0,0,0,,,,20.0,8.0,no_social,17
23,0,0,0,0,1,1,59,5,9,45,3,2,1,1,1,2,1,24,74,83,7,1,0,0,0,0,,,,17.0,8.0,no_social,17
24,19,4,4,3,1,0,77,8,24,45,5,3,2,2,1,3,1,25,78,102,4,2,4,3,1,0,0.75,0.25,0.0,13.0,4.0,no_social,17
25,0,3,3,2,1,0,74,8,21,45,5,5,0,0,2,3,3,28,81,102,5,3,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,12.0,4.0,no_social,17
26,0,4,4,3,1,0,73,8,17,48,6,5,1,1,0,2,1,29,85,102,5,3,4,3,1,0,0.75,0.25,0.0,12.0,5.0,no_social,17
27,0,8,8,6,2,0,72,14,9,49,10,9,1,1,1,4,1,30,93,102,8,3,8,6,2,0,0.75,0.25,0.0,16.0,7.0,no_social,17
28,0,0,0,0,1,1,71,11,9,51,8,6,2,2,1,3,1,31,93,102,11,4,0,0,0,0,,,,14.0,7.0,no_social,17
29,0,0,0,2,0,2,69,6,9,54,3,2,1,1,2,3,2,33,93,102,9,4,0,0,0,0,,,,16.0,6.0,no_social,17
30,18,3,3,2,4,3,84,8,24,52,4,4,0,0,1,4,3,36,96,120,8,3,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,15.0,9.0,no_social,17
31,0,3,3,2,1,0,84,10,21,53,5,4,1,1,0,5,0,36,99,120,4,5,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,15.0,9.0,no_social,17
32,0,4,4,4,0,0,83,11,17,55,8,6,2,2,1,3,1,37,103,120,6,5,4,4,0,0,1.0,0.0,0.0,16.0,8.0,no_social,17
33,0,5,5,4,1,0,79,11,12,56,9,8,1,1,2,2,4,41,108,120,8,5,5,4,1,0,0.8,0.2,0.0,14.0,7.0,no_social,17
34,0,0,0,0,1,1,78,9,12,57,7,4,3,3,1,2,1,42,108,120,10,2,0,0,0,0,,,,14.0,7.0,no_social,17
35,0,0,0,1,1,2,75,6,12,57,3,1,2,2,3,3,3,45,108,120,8,2,0,0,0,0,,,,13.0,8.0,no_social,17
36,17,4,4,2,2,0,91,7,25,59,3,3,0,0,1,4,1,46,112,137,5,3,4,2,2,0,0.5,0.5,0.0,13.0,6.0,no_social,17
37,0,2,2,2,1,1,90,7,23,60,4,4,0,0,0,3,1,47,114,137,3,4,2,1,1,0,0.5,0.5,0.0,13.0,6.0,no_social,17
38,0,2,2,2,0,0,90,5,21,64,4,4,0,0,0,1,0,47,116,137,5,4,2,2,0,0,1.0,0.0,0.0,11.0,6.0,no_social,17
39,0,7,7,6,1,0,90,10,14,66,9,8,1,1,0,1,0,47,123,137,6,3,7,6,1,0,0.8571428571428571,0.14285714285714285,0.0,13.0,6.0,no_social,17
40,0,0,0,1,0,1,90,9,14,67,8,7,1,1,0,1,0,47,123,137,10,2,0,0,0,0,,,,14.0,5.0,no_social,17
41,0,0,0,0,2,2,89,5,14,70,2,1,1,1,1,3,1,48,123,137,9,1,0,0,0,0,,,,13.0,6.0,no_social,17
42,16,4,4,3,2,1,103,8,26,69,4,3,1,1,1,4,2,50,127,153,7,3,4,3,1,0,0.75,0.25,0.0,14.0,6.0,no_social,17
43,0,4,4,3,1,0,102,11,22,69,6,6,0,0,1,5,1,51,131,153,4,4,4,3,1,0,0.75,0.25,0.0,15.0,6.0,no_social,17
44,0,4,4,3,1,0,100,10,18,72,7,6,1,1,0,3,2,53,135,153,6,5,4,3,1,0,0.75,0.25,0.0,16.0,7.0,no_social,17
45,0,2,2,2,2,2,99,9,16,74,6,5,1,1,1,3,1,54,137,153,9,4,2,1,1,0,0.5,0.5,0.0,12.0,8.0,no_social,17
46,0,0,0,1,1,2,98,7,16,75,4,3,1,1,1,3,1,55,137,153,8,4,0,0,0,0,,,,12.0,9.0,no_social,17
47,0,0,0,1,0,1,97,4,16,77,2,2,0,0,1,2,1,56,137,153,6,4,0,0,0,0,,,,13.0,7.0,no_social,17
48,0,0,0,0,0,0,97,2,16,79,2,1,1,1,0,0,0,56,137,153,4,3,0,0,0,0,,,,10.0,5.0,no_social,17
49,0,0,0,1,0,1,96,2,16,78,2,1,1,1,1,0,1,57,137,153,2,1,0,0,0,0,,,,8.0,4.0,no_social,17
50,0,0,0,0,0,0,95,1,16,78,1,1,0,0,1,0,1,58,137,153,2,0,0,0,0,0,,,,5.0,3.0,no_social,17
51,0,0,0,0,0,0,95,0,16,79,0,0,0,0,0,0,0,58,137,153,1,0,0,0,0,0,,,,3.0,1.0,no_social,17
52,0,0,0,0,0,0,95,0,16,79,0,0,0,0,0,0,0,58,137,153,1,0,0,0,0,0,,,,2.0,0.0,no_social,17
53,0,0,0,0,0,0,95,0,16,79,0,0,0,0,0,0,0,58,137,153,0,0,0,0,0,0,,,,1.0,0.0,no_social,17
54,0,0,0,0,0,0,95,0,16,79,0,0,0,0,0,0,0,58,137,153,0,0,0,0,0,0,,,,1.0,0.0,no_social,17
55,0,0,0,0,0,0,95,0,16,79,0,0,0,0,0,0,0,58,137,153,0,0,0,0,0,0,,,,0.0,0.0,no_social,17
56,0,0,0,0,0,0,95,0,16,79,0,0,0,0,0,0,0,58,137,153,0,0,0,0,0,0,,,,0.0,0.0,no_social,17
57,0,0,0,0,0,0,95,0,16,79,0,0,0,0,0,0,0,58,137,153,0,0,0,0,0,0,,,,0.0,0.0,no_social,17
58,0,0,0,0,0,0,95,0,16,79,0,0,0,0,0,0,0,58,137,153,0,0,0,0,0,0,,,,0.0,0.0,no_social,17
59,0,0,0,0,0,0,95,0,16,79,0,0,0,0,0,0,0,58,137,153,0,0,0,0,0,0,,,,0.0,0.0,no_social,17
60,0,0,0,0,0,0,95,0,16,79,0,0,0,0,0,0,0,58,137,153,0,0,0,0,0,0,,,,0.0,0.0,no_social,17
61,0,0,0,0,0,0,95,0,16,79,0,0,0,0,0,0,0,58,137,153,0,0,0,0,0,0,,,,0.0,0.0,no_social,17
62,0,0,0,0,0,0,95,0,16,79,0,0,0,0,0,0,0,58,137,153,0,0,0,0,0,0,,,,0.0,0.0,no_social,17
63,0,0,0,0,0,0,95,0,16,79,0,0,0,0,0,0,0,58,137,153,0,0,0,0,0,0,,,,0.0,0.0,no_social,17
64,0,0,0,0,0,0,95,0,16,79,0,0,0,0,0,0,0,58,137,153,0,0,0,0,0,0,,,,0.0,0.0,no_social,17
65,0,0,0,0,0,0,95,0,16,79,0,0,0,0,0,0,0,58,137,153,0,0,0,0,0,0,,,,0.0,0.0,no_social,17
0,22,4,4,3,1,0,22,4,18,0,3,3,0,0,0,1,0,0,4,22,0,0,4,3,1,0,0.75,0.25,0.0,3.0,1.0,no_outcomes,17
1,0,5,5,4,1,0,22,9,13,0,7,7,0,0,0,2,0,0,9,22,3,1,5,4,1,0,0.8,0.2,0.0,7.0,2.0,no_outcomes,17
2,0,3,3,3,0,0,22,10,10,2,8,7,1,1,0,2,0,0,12,22,7,2,3,3,0,0,1.0,0.0,0.0,10.0,2.0,no_outcomes,17
3,0,5,5,4,2,1,20,12,5,3,10,7,3,3,1,2,2,2,17,22,10,2,5,4,1,0,0.8,0.2,0.0,14.0,4.0,no_outcomes,17
4,0,0,0,0,0,0,17,6,5,6,4,4,0,0,3,2,3,5,17,22,11,3,0,0,0,0,,,,14.0,4.0,no_outcomes,17
