time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,cumulative_domestic_share,cumulative_customer_share,new_d_to_e,new_e_to_d,block,arm,seed
8,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
9,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
10,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
11,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
12,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
13,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
14,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
15,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
16,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
17,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
18,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
19,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
20,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
21,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
22,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
23,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
24,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
25,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
26,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
27,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
28,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
29,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
30,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
31,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
32,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
33,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
34,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
35,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
36,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
37,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
38,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
39,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
40,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
41,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
42,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
43,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
44,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,0.0,0.7283950617283951,0.0,0.0,base,customer_only,1
0,81,81,81,78,17,0,81,81,0,0,78,78,0,0,0,17,0,0,81,81,0,0,0.9629629629629629,0.20987654320987653,0.0,0.0,base,both,1
1,0,0,0,0,0,0,81,81,0,0,78,78,0,0,0,17,0,0,81,81,78,17,0.9629629629629629,0.20987654320987653,0.0,0.0,base,both,1
2,0,0,0,0,0,0,81,75,0,6,72,66,6,6,0,9,0,0,81,81,78,17,0.9629629629629629,0.20987654320987653,0.0,0.0,base,both,1
3,0,0,0,1,3,4,74,61,0,13,58,55,3,3,5,4,7,7,81,81,78,17,0.9753086419753086,0.24691358024691357,3.0,1.0,base,both,1
4,0,0,0,1,7,8,71,59,0,12,50,43,7,7,2,10,3,10,81,81,58,4,0.9876543209876543,0.3333333333333333,7.0,1.0,base,both,1
5,0,0,0,0,5,5,64,46,0,18,34,31,3,3,7,13,7,17,81,81,50,10,0.9876543209876543,0.3950617283950617,5.0,0.0,base,both,1
6,0,0,0,0,3,3,60,35,0,25,24,19,5,5,3,11,4,21,81,81,34,15,0.9876543209876543,0.43209876543209874,3.0,0.0,base,both,1
7,0,0,0,0,5,5,52,21,0,31,12,7,5,5,5,9,8,29,81,81,24,15,0.9876543209876543,0.49382716049382713,5.0,0.0,base,both,1
8,0,0,0,0,2,2,49,11,0,38,4,0,4,4,3,7,3,32,81,81,12,13,0.9876543209876543,0.5185185185185185,2.0,0.0,base,both,1
9,0,0,0,0,3,3,46,7,0,39,0,0,0,0,3,7,3,35,81,81,4,10,0.9876543209876543,0.5555555555555556,3.0,0.0,base,both,1
10,0,0,0,0,1,1,44,4,0,40,0,0,0,0,0,4,2,37,81,81,0,10,0.9876543209876543,0.5679012345679012,1.0,0.0,base,both,1
11,0,0,0,0,0,0,44,1,0,43,0,0,0,0,0,1,0,37,81,81,0,6,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
12,0,0,0,0,0,0,44,1,0,43,0,0,0,0,0,1,0,37,81,81,0,4,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
13,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,1,38,81,81,0,1,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
14,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
15,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
16,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
17,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
18,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
19,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
20,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
21,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
22,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
23,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
24,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
25,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
26,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
27,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
28,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
29,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
30,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
31,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
32,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
33,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
34,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
35,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
36,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
37,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
38,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
39,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
40,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
41,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
42,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
43,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
44,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,0.9876543209876543,0.5679012345679012,0.0,0.0,base,both,1
0,75,75,75,75,0,0,75,75,0,0,75,75,0,0,0,0,0,0,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
1,0,0,0,0,0,0,75,75,0,0,75,75,0,0,0,0,0,0,75,75,75,0,1.0,0.0,0.0,0.0,base,domestic_only,2
2,0,0,0,0,0,0,75,71,0,4,71,63,8,8,0,0,0,0,75,75,75,0,1.0,0.0,0.0,0.0,base,domestic_only,2
3,0,0,0,0,0,0,69,58,0,11,58,51,7,7,6,0,6,6,75,75,75,0,1.0,0.0,0.0,0.0,base,domestic_only,2
4,0,0,0,0,0,0,63,45,0,18,45,39,6,6,6,0,6,12,75,75,58,0,1.0,0.0,0.0,0.0,base,domestic_only,2
5,0,0,0,0,0,0,58,33,0,25,33,27,6,6,5,0,5,17,75,75,45,0,1.0,0.0,0.0,0.0,base,domestic_only,2
6,0,0,0,0,0,0,53,21,0,32,21,15,6,6,5,0,5,22,75,75,33,0,1.0,0.0,0.0,0.0,base,domestic_only,2
7,0,0,0,0,0,0,48,8,0,40,8,3,5,5,5,0,5,27,75,75,21,0,1.0,0.0,0.0,0.0,base,domestic_only,2
8,0,0,0,0,0,0,45,2,0,43,2,0,2,2,3,0,3,30,75,75,8,0,1.0,0.0,0.0,0.0,base,domestic_only,2
9,0,0,0,0,0,0,43,0,0,43,0,0,0,0,2,0,2,32,75,75,2,0,1.0,0.0,0.0,0.0,base,domestic_only,2
10,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
11,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
12,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
13,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
14,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
15,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
16,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
17,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
18,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
19,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
20,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
21,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
22,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
23,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
24,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
25,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
26,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
27,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
28,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
29,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
30,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
31,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
32,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
33,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
34,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
35,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
36,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
37,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
38,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
39,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
40,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
41,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
42,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
43,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
44,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,1.0,0.0,0.0,0.0,base,domestic_only,2
0,75,46,46,0,46,0,75,46,29,0,0,0,0,0,0,46,0,0,46,75,0,0,0.0,0.6133333333333333,0.0,0.0,base,customer_only,2
1,0,1,1,0,1,0,75,47,28,0,0,0,0,0,0,47,0,0,47,75,0,46,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
2,0,0,0,0,0,0,75,42,28,5,0,0,0,0,0,42,0,0,47,75,0,47,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
3,0,0,0,0,0,0,73,28,28,17,0,0,0,0,0,28,2,2,47,75,0,47,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
4,0,0,0,0,0,0,72,16,28,28,0,0,0,0,0,16,1,3,47,75,0,28,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
5,0,0,0,0,0,0,70,5,28,37,0,0,0,0,0,5,2,5,47,75,0,16,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
6,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,4,9,47,75,0,5,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
7,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
8,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
9,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
10,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
11,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
12,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
13,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
14,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
15,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
16,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
17,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
18,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
19,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
20,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
21,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
22,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
23,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
24,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
25,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
26,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
27,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
28,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
29,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
30,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
31,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
32,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
33,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
34,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
35,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
36,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
37,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
38,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
39,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
40,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
41,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
42,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
43,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
44,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,0.0,0.6266666666666667,0.0,0.0,base,customer_only,2
0,75,75,75,71,14,0,75,75,0,0,71,71,0,0,0,14,0,0,75,75,0,0,0.9466666666666667,0.18666666666666668,0.0,0.0,base,both,2
1,0,0,0,0,0,0,75,75,0,0,71,71,0,0,0,14,0,0,75,75,71,14,0.9466666666666667,0.18666666666666668,0.0,0.0,base,both,2
2,0,0,0,0,0,0,75,68,0,7,67,59,8,8,0,5,0,0,75,75,71,14,0.9466666666666667,0.18666666666666668,0.0,0.0,base,both,2
3,0,0,0,3,2,5,69,60,0,9,58,50,8,8,6,3,6,6,75,75,71,14,0.9866666666666667,0.21333333333333335,2.0,3.0,base,both,2
4,0,0,0,1,2,3,61,46,0,15,43,38,5,5,7,4,8,14,75,75,58,3,1.0,0.24,2.0,1.0,base,both,2
5,0,0,0,0,3,3,57,40,0,17,34,26,8,8,4,7,4,18,75,75,43,4,1.0,0.28,3.0,0.0,base,both,2
6,0,0,0,0,6,6,49,30,0,19,21,14,7,7,7,9,8,26,75,75,34,7,1.0,0.36,6.0,0.0,base,both,2
7,0,0,0,0,3,3,43,18,0,25,7,2,5,5,6,11,6,32,75,75,21,11,1.0,0.4,3.0,0.0,base,both,2
8,0,0,0,0,2,2,39,8,0,31,1,0,1,1,3,7,4,36,75,75,7,12,1.0,0.4266666666666667,2.0,0.0,base,both,2
9,0,0,0,0,0,0,36,3,0,33,0,0,0,0,1,3,3,39,75,75,1,11,1.0,0.4266666666666667,0.0,0.0,base,both,2
10,0,0,0,0,0,0,35,1,0,34,0,0,0,0,0,1,1,40,75,75,0,5,1.0,0.4266666666666667,0.0,0.0,base,both,2
