time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,potential,blocked,prevented,knowledge_share,mean_prevention,occupied,archived_this_round,scenario,seed
42,2,2,2,1,2,1,42,7,0,35,3,3,0,0,0,4,0,29,62,71,2,2,3,1,0,1.0,0.0,40,0,objective_r0.6_f0_h96,0
43,3,3,3,2,1,0,44,9,0,35,5,3,2,2,0,4,1,30,64,74,3,4,4,1,0,1.0,0.0,42,0,objective_r0.6_f0_h96,0
44,1,1,1,0,2,1,42,7,0,35,3,2,1,1,2,4,3,33,64,75,5,4,1,0,0,1.0,0.0,44,0,objective_r0.6_f0_h96,0
45,2,2,2,1,2,1,42,7,0,35,2,0,2,2,1,5,2,35,65,77,3,5,4,2,0,1.0,0.0,42,0,objective_r0.6_f0_h96,0
46,2,2,2,3,0,1,42,4,0,38,2,2,0,0,1,2,2,37,67,79,3,5,4,2,0,1.0,0.0,42,0,objective_r0.6_f0_h96,0
47,1,1,1,2,2,3,43,7,0,36,4,4,0,0,0,3,0,37,68,80,4,4,2,1,0,1.0,0.0,42,0,objective_r0.6_f0_h96,0
48,4,4,4,3,3,2,47,11,0,36,6,5,1,1,0,5,0,37,70,84,6,4,4,0,0,1.0,0.0,43,0,objective_r0.6_f0_h96,0
49,0,0,0,0,1,1,46,8,0,38,3,3,0,0,1,5,1,38,70,84,8,5,1,1,0,1.0,0.0,47,0,objective_r0.6_f0_h96,0
50,0,0,0,2,0,2,46,6,0,40,3,2,1,1,0,3,0,38,70,84,5,6,1,1,0,1.0,0.0,46,0,objective_r0.6_f0_h96,0
51,5,4,4,3,2,1,51,8,1,42,5,5,0,0,0,3,0,38,73,89,5,4,5,0,0,1.0,0.0,46,0,objective_r0.6_f0_h96,0
52,1,1,1,2,0,1,52,9,1,42,7,5,2,2,0,2,0,38,74,90,5,3,3,2,0,1.0,0.0,51,0,objective_r0.6_f0_h96,0
53,2,2,2,1,1,0,52,8,1,43,5,3,2,2,2,3,2,40,76,92,7,2,3,1,0,1.0,0.0,52,0,objective_r0.6_f0_h96,0
54,1,1,1,0,1,0,50,5,1,44,3,1,2,2,1,2,3,43,77,93,6,3,2,1,0,1.0,0.0,52,0,objective_r0.6_f0_h96,0
55,0,0,0,0,0,0,48,3,1,44,1,0,1,1,2,2,2,45,77,93,3,2,0,0,0,1.0,0.0,50,0,objective_r0.6_f0_h96,0
56,3,3,3,2,1,0,50,4,1,45,2,2,0,0,1,2,1,46,79,96,1,2,4,1,0,1.0,0.0,48,0,objective_r0.6_f0_h96,0
57,2,2,2,4,0,2,52,7,1,44,6,6,0,0,0,1,0,46,81,98,2,2,2,0,0,1.0,0.0,50,0,objective_r0.6_f0_h96,0
58,1,1,1,2,0,1,53,9,1,43,8,6,2,2,0,1,0,46,81,99,6,1,1,0,0,1.0,0.0,52,0,objective_r0.6_f0_h96,0
59,4,4,4,2,2,0,54,9,1,44,7,5,2,2,2,2,3,49,83,103,8,1,4,0,0,1.0,0.0,53,0,objective_r0.6_f0_h96,0
60,1,1,1,0,3,2,53,8,1,44,3,2,1,1,2,5,2,51,84,104,8,2,2,1,0,1.0,0.0,54,0,objective_r0.6_f0_h96,0
61,1,1,1,1,0,0,53,5,1,47,1,1,0,0,1,4,1,52,85,105,5,5,2,1,0,1.0,0.0,53,0,objective_r0.6_f0_h96,0
62,2,1,1,0,2,1,54,5,2,47,1,1,0,0,0,4,1,53,86,107,3,5,3,1,0,1.0,0.0,53,0,objective_r0.6_f0_h96,0
63,0,0,0,0,1,1,52,3,2,47,0,0,0,0,0,3,2,55,86,107,1,5,1,1,0,1.0,0.0,54,0,objective_r0.6_f0_h96,0
64,1,0,0,0,1,1,53,3,3,47,0,0,0,0,0,3,0,55,86,108,1,3,4,3,0,1.0,0.0,52,0,objective_r0.6_f0_h96,0
65,0,1,1,0,1,0,52,2,2,48,0,0,0,0,0,2,1,56,87,108,0,4,2,2,0,1.0,0.0,53,0,objective_r0.6_f0_h96,0
66,2,3,3,1,2,0,54,4,1,49,1,1,0,0,0,3,0,56,88,110,0,3,6,4,0,1.0,0.0,52,0,objective_r0.6_f0_h96,0
67,4,4,4,1,3,0,58,8,1,49,2,2,0,0,0,6,0,56,90,114,1,4,5,1,0,1.0,0.0,54,0,objective_r0.6_f0_h96,0
68,2,2,2,1,2,1,60,7,1,52,2,2,0,0,0,5,0,56,91,116,2,6,2,0,0,1.0,0.0,58,0,objective_r0.6_f0_h96,0
69,1,2,2,4,0,2,61,10,0,51,5,5,0,0,0,5,0,56,91,117,3,7,2,1,0,1.0,0.0,60,0,objective_r0.6_f0_h96,0
70,2,2,2,2,0,0,63,8,0,55,7,6,1,1,0,1,0,56,93,119,6,5,3,1,0,1.0,0.0,61,0,objective_r0.6_f0_h96,0
71,0,0,0,3,0,3,61,7,0,54,7,6,1,1,1,0,2,58,93,119,7,2,1,1,0,1.0,0.0,63,0,objective_r0.6_f0_h96,0
72,2,2,2,1,2,1,62,8,0,54,6,4,2,2,1,2,1,59,94,121,9,0,4,2,0,1.0,0.0,61,0,objective_r0.6_f0_h96,0
73,0,0,0,1,0,1,60,4,0,56,2,2,0,0,2,2,2,61,94,121,6,2,2,2,0,1.0,0.0,62,0,objective_r0.6_f0_h96,0
74,2,2,2,1,1,0,62,4,0,58,2,2,0,0,0,2,0,61,94,123,5,2,2,0,0,1.0,0.0,60,0,objective_r0.6_f0_h96,0
75,1,1,1,0,1,0,62,3,0,59,1,1,0,0,0,2,1,62,94,124,3,3,1,0,0,1.0,0.0,62,0,objective_r0.6_f0_h96,0
76,0,0,0,0,0,0,62,1,0,61,0,0,0,0,0,1,0,62,94,124,2,2,1,1,0,1.0,0.0,62,0,objective_r0.6_f0_h96,0
77,0,0,0,0,0,0,62,1,0,61,0,0,0,0,0,1,0,62,94,124,1,2,1,1,0,1.0,0.0,62,0,objective_r0.6_f0_h96,0
78,2,2,2,0,2,0,63,2,0,61,0,0,0,0,0,2,1,63,95,126,0,1,4,2,0,1.0,0.0,62,0,objective_r0.6_f0_h96,0
79,0,0,0,0,0,0,63,2,0,61,0,0,0,0,0,2,0,63,95,126,0,2,2,2,0,1.0,0.0,63,0,objective_r0.6_f0_h96,0
80,3,3,3,1,2,0,66,5,0,61,1,1,0,0,0,4,0,63,96,129,0,2,7,4,0,1.0,0.0,63,0,objective_r0.6_f0_h96,0
81,1,1,1,1,0,0,66,4,0,62,2,2,0,0,0,2,1,64,97,130,1,4,2,1,0,1.0,0.0,66,0,objective_r0.6_f0_h96,0
82,2,1,1,2,0,1,68,4,1,63,3,3,0,0,0,1,0,64,97,132,2,2,4,2,0,1.0,0.0,66,0,objective_r0.6_f0_h96,0
83,0,0,0,1,0,1,68,3,1,64,3,3,0,0,0,0,0,64,97,132,4,2,0,0,0,1.0,0.0,68,0,objective_r0.6_f0_h96,0
84,3,3,3,0,3,0,71,6,1,64,3,1,2,2,0,3,0,64,97,135,4,0,6,3,0,1.0,0.0,68,0,objective_r0.6_f0_h96,0
85,0,0,0,0,0,0,69,3,1,65,0,0,0,0,2,3,2,66,97,135,3,3,3,3,0,1.0,0.0,71,0,objective_r0.6_f0_h96,0
86,0,0,0,0,0,0,69,2,1,66,0,0,0,0,0,2,0,66,97,135,1,3,1,1,0,1.0,0.0,69,0,objective_r0.6_f0_h96,0
87,1,1,1,1,1,1,68,2,1,65,1,1,0,0,0,1,2,68,98,136,0,3,2,1,0,1.0,0.0,69,0,objective_r0.6_f0_h96,0
88,2,2,2,1,2,1,70,5,1,64,2,2,0,0,0,3,0,68,98,138,1,1,2,0,0,1.0,0.0,68,0,objective_r0.6_f0_h96,0
89,1,2,2,1,1,0,71,5,0,66,2,2,0,0,0,3,0,68,99,139,2,3,1,0,0,1.0,0.0,70,0,objective_r0.6_f0_h96,0
90,2,2,2,4,1,3,73,9,0,64,6,5,1,1,0,3,0,68,99,141,3,4,2,0,0,1.0,0.0,71,0,objective_r0.6_f0_h96,0
91,0,0,0,0,0,0,71,5,0,66,4,4,0,0,1,1,2,70,99,141,6,4,0,0,0,1.0,0.0,73,0,objective_r0.6_f0_h96,0
92,1,1,1,1,1,1,72,4,0,68,2,2,0,0,0,2,0,70,100,142,5,2,3,2,0,1.0,0.0,71,0,objective_r0.6_f0_h96,0
93,2,2,2,1,2,1,73,5,0,68,2,2,0,0,0,3,1,71,101,144,5,2,3,1,0,1.0,0.0,72,0,objective_r0.6_f0_h96,0
94,2,2,2,1,2,1,75,7,0,68,3,2,1,1,0,4,0,71,102,146,2,3,4,2,0,1.0,0.0,73,0,objective_r0.6_f0_h96,0
95,0,0,0,0,0,0,74,6,0,68,2,1,1,1,1,4,1,72,102,146,3,5,1,1,0,1.0,0.0,75,0,objective_r0.6_f0_h96,0
96,0,0,0,1,0,1,71,3,0,65,1,1,0,0,1,2,3,75,102,146,2,4,0,0,0,1.0,0.0,71,3,objective_r0.6_f0_h96,0
97,1,1,1,1,1,1,70,3,0,62,2,2,0,0,0,1,2,77,103,147,2,2,2,1,0,1.0,0.0,66,2,objective_r0.6_f0_h96,0
98,2,2,2,1,1,0,72,4,0,62,2,2,0,0,0,2,0,77,103,149,2,1,3,1,0,1.0,0.0,64,1,objective_r0.6_f0_h96,0
99,3,2,2,1,1,0,75,6,1,62,3,2,1,1,0,3,0,77,103,152,3,2,5,2,0,1.0,0.0,66,0,objective_r0.6_f0_h96,0
100,2,2,2,2,0,0,76,5,1,63,3,3,0,0,1,2,1,78,104,154,3,3,3,1,0,1.0,0.0,68,1,objective_r0.6_f0_h96,0
101,2,2,2,2,0,0,77,6,1,62,5,4,1,1,0,1,1,79,106,156,4,2,3,1,0,1.0,0.0,68,1,objective_r0.6_f0_h96,0
102,0,0,0,1,1,2,76,5,1,60,4,3,1,1,1,1,1,80,106,156,5,1,2,2,0,1.0,0.0,67,2,objective_r0.6_f0_h96,0
103,3,3,3,2,3,2,78,8,1,57,4,3,1,1,1,4,1,81,106,159,5,1,6,3,0,1.0,0.0,64,2,objective_r0.6_f0_h96,0
104,1,1,1,0,2,1,78,7,1,58,2,2,0,0,1,5,1,82,106,160,5,4,2,1,0,1.0,0.0,66,0,objective_r0.6_f0_h96,0
105,2,2,2,0,2,0,80,7,1,59,1,0,1,1,0,6,0,82,106,162,3,6,5,3,0,1.0,0.0,65,1,objective_r0.6_f0_h96,0
106,3,3,3,1,3,1,81,7,1,60,1,1,0,0,1,6,2,84,106,165,2,7,5,2,0,1.0,0.0,67,0,objective_r0.6_f0_h96,0
107,2,2,2,1,2,1,83,9,1,59,2,2,0,0,0,7,0,84,107,167,1,7,4,2,0,1.0,0.0,67,1,objective_r0.6_f0_h96,0
108,2,2,2,2,1,1,84,8,1,61,3,3,0,0,0,5,1,85,107,169,2,7,2,0,0,1.0,0.0,69,0,objective_r0.6_f0_h96,0
109,3,3,3,1,2,0,86,7,1,64,3,3,0,0,0,4,1,86,108,172,4,6,6,3,0,1.0,0.0,70,0,objective_r0.6_f0_h96,0
110,2,2,2,2,1,1,87,8,1,63,4,3,1,1,0,4,1,87,109,174,4,5,3,1,0,1.0,0.0,71,1,objective_r0.6_f0_h96,0
111,2,2,2,2,2,2,88,8,1,63,4,4,0,0,1,4,1,88,109,176,5,4,2,0,0,1.0,0.0,71,1,objective_r0.6_f0_h96,0
112,2,2,2,2,0,0,89,8,1,62,5,4,1,1,0,3,1,89,109,178,5,5,4,2,0,1.0,0.0,70,2,objective_r0.6_f0_h96,0
113,1,1,1,1,0,0,88,5,1,64,4,3,1,1,1,1,2,91,109,179,6,3,3,2,0,1.0,0.0,71,0,objective_r0.6_f0_h96,0
114,0,0,0,0,0,0,86,1,1,65,1,1,0,0,1,0,2,93,109,179,5,2,2,2,0,1.0,0.0,69,1,objective_r0.6_f0_h96,0
115,3,3,3,3,2,2,89,5,1,62,3,3,0,0,0,2,0,93,109,182,3,0,6,3,0,1.0,0.0,65,2,objective_r0.6_f0_h96,0
116,0,0,0,0,1,1,89,6,1,60,3,3,0,0,0,3,0,93,109,182,4,2,1,1,0,1.0,0.0,67,1,objective_r0.6_f0_h96,0
117,2,2,2,1,1,0,91,4,1,64,1,1,0,0,0,3,0,93,109,184,3,3,4,2,0,1.0,0.0,67,0,objective_r0.6_f0_h96,0
118,3,3,3,1,4,2,94,8,1,63,2,2,0,0,0,6,0,93,110,187,4,4,4,1,0,1.0,0.0,69,0,objective_r0.6_f0_h96,0
119,1,1,1,1,0,0,94,7,1,64,3,2,1,1,0,4,1,94,110,188,2,6,1,0,0,1.0,0.0,72,0,objective_r0.6_f0_h96,0
120,0,0,0,0,0,0,93,6,1,62,2,1,1,1,1,4,1,95,110,188,3,5,1,1,0,1.0,0.0,70,2,objective_r0.6_f0_h96,0
121,1,1,1,1,0,0,90,2,1,61,2,1,1,1,1,0,4,99,110,189,2,4,1,0,0,1.0,0.0,67,2,objective_r0.6_f0_h96,0
122,1,1,1,1,0,0,90,2,1,59,2,2,0,0,1,0,1,100,110,190,2,0,2,1,0,1.0,0.0,62,2,objective_r0.6_f0_h96,0
123,0,0,0,0,0,0,90,2,1,57,2,1,1,1,0,0,0,100,110,190,2,0,4,4,0,1.0,0.0,60,2,objective_r0.6_f0_h96,0
124,2,2,2,0,3,1,91,3,1,57,1,0,1,1,1,2,1,101,110,192,2,0,2,0,0,1.0,0.0,60,0,objective_r0.6_f0_h96,0
125,1,1,1,0,2,1,92,4,1,56,0,0,0,0,0,4,0,101,110,193,1,3,2,1,0,1.0,0.0,60,1,objective_r0.6_f0_h96,0
126,1,1,1,0,1,0,93,4,1,57,0,0,0,0,0,4,0,101,110,194,0,4,3,2,0,1.0,0.0,61,0,objective_r0.6_f0_h96,0
127,2,2,2,1,1,0,94,4,1,57,1,1,0,0,0,3,1,102,110,196,0,5,6,4,0,1.0,0.0,61,1,objective_r0.6_f0_h96,0
128,1,1,1,0,1,0,95,4,1,57,1,1,0,0,0,3,0,102,110,197,1,4,3,2,0,1.0,0.0,61,1,objective_r0.6_f0_h96,0
129,2,2,2,1,2,1,96,5,1,57,1,1,0,0,0,4,1,103,110,199,1,3,2,0,0,1.0,0.0,62,0,objective_r0.6_f0_h96,0
130,3,3,3,2,1,0,98,7,1,56,3,3,0,0,0,4,1,104,111,202,2,4,3,0,0,1.0,0.0,62,1,objective_r0.6_f0_h96,0
131,1,1,1,0,1,0,99,6,1,58,2,2,0,0,0,4,0,104,111,203,3,4,2,1,0,1.0,0.0,64,0,objective_r0.6_f0_h96,0
132,0,0,0,2,0,2,98,4,1,59,3,2,1,1,0,1,1,105,111,203,3,4,2,2,0,1.0,0.0,65,0,objective_r0.6_f0_h96,0
133,0,0,0,1,1,2,97,5,1,57,3,3,0,0,1,2,1,106,111,203,4,2,0,0,0,1.0,0.0,64,0,objective_r0.6_f0_h96,0
134,2,2,2,2,0,0,99,4,1,60,3,3,0,0,0,1,0,106,111,205,3,2,5,3,0,1.0,0.0,63,0,objective_r0.6_f0_h96,0
135,2,2,2,3,1,1,101,6,1,60,6,5,1,1,0,1,0,106,111,207,5,1,3,1,0,1.0,0.0,65,0,objective_r0.6_f0_h96,0
136,1,1,1,1,0,0,102,4,1,63,4,4,0,0,0,1,0,106,111,208,6,2,1,0,0,1.0,0.0,67,0,objective_r0.6_f0_h96,0
137,3,3,3,2,3,2,105,8,1,62,4,3,1,1,0,4,0,106,111,211,6,1,3,0,0,1.0,0.0,68,0,objective_r0.6_f0_h96,0
138,1,1,1,0,1,0,105,6,1,64,2,2,0,0,1,4,1,107,111,212,6,4,2,1,0,1.0,0.0,71,0,objective_r0.6_f0_h96,0
139,0,0,0,0,1,1,105,5,1,64,1,0,1,1,0,4,0,107,111,212,3,4,1,1,0,1.0,0.0,70,1,objective_r0.6_f0_h96,0
140,0,0,0,0,1,1,103,3,1,63,0,0,0,0,1,3,2,109,111,212,2,5,4,4,0,1.0,0.0,69,1,objective_r0.6_f0_h96,0
141,3,3,3,2,2,1,106,5,1,63,2,2,0,0,0,3,0,109,111,215,0,3,4,1,0,1.0,0.0,66,1,objective_r0.6_f0_h96,0
142,3,3,3,1,2,0,109,7,1,63,3,3,0,0,0,4,0,109,112,218,2,4,3,0,0,1.0,0.0,68,1,objective_r0.6_f0_h96,0
143,2,2,2,1,1,0,111,7,1,65,3,2,1,1,0,4,0,109,113,220,3,5,2,0,0,1.0,0.0,71,0,objective_r0.6_f0_h96,0
144,1,1,1,0,1,0,110,3,1,65,1,1,0,0,1,2,2,111,113,221,4,5,2,1,0,1.0,0.0,70,3,objective_r0.6_f0_h96,0
145,1,1,1,2,1,2,111,5,1,64,2,2,0,0,0,3,0,111,113,222,2,4,2,1,0,1.0,0.0,69,0,objective_r0.6_f0_h96,0
146,3,2,2,1,1,0,114,6,2,65,3,3,0,0,0,3,0,111,113,225,3,3,4,1,0,1.0,0.0,70,0,objective_r0.6_f0_h96,0
147,1,1,1,0,1,0,114,5,2,64,2,1,1,1,0,3,1,112,113,226,3,3,2,1,0,1.0,0.0,71,2,objective_r0.6_f0_h96,0
148,0,1,1,0,1,0,113,3,1,66,0,0,0,0,0,3,1,113,114,226,3,3,1,1,0,1.0,0.0,71,0,objective_r0.6_f0_h96,0
149,0,0,0,0,0,0,112,2,1,66,0,0,0,0,0,2,1,114,114,226,1,3,0,0,0,1.0,0.0,70,0,objective_r0.6_f0_h96,0
150,2,2,2,0,2,0,114,2,1,67,0,0,0,0,0,2,0,114,114,228,0,2,4,2,0,1.0,0.0,68,1,objective_r0.6_f0_h96,0
151,1,1,1,1,1,1,115,4,1,66,1,1,0,0,0,3,0,114,115,229,0,3,3,2,0,1.0,0.0,70,0,objective_r0.6_f0_h96,0
152,1,1,1,0,1,0,116,5,1,66,1,1,0,0,0,4,0,114,115,230,1,3,5,4,0,1.0,0.0,71,0,objective_r0.6_f0_h96,0
153,1,1,1,2,0,1,115,5,1,65,3,2,1,1,0,2,2,116,115,231,1,4,1,0,0,1.0,0.0,72,0,objective_r0.6_f0_h96,0
154,1,1,1,1,0,0,114,4,1,64,3,3,0,0,1,1,2,118,115,232,3,2,1,0,0,1.0,0.0,70,1,objective_r0.6_f0_h96,0
155,0,0,0,1,0,1,113,2,1,62,2,2,0,0,0,0,1,119,115,232,3,1,1,1,0,1.0,0.0,66,3,objective_r0.6_f0_h96,0
156,2,2,2,2,1,1,115,4,1,62,3,3,0,0,0,1,0,119,115,234,4,0,2,0,0,1.0,0.0,65,0,objective_r0.6_f0_h96,0
157,3,3,3,2,1,0,118,6,1,62,4,4,0,0,0,2,0,119,115,237,4,1,4,1,0,1.0,0.0,66,1,objective_r0.6_f0_h96,0
158,0,0,0,0,0,0,118,4,1,63,2,2,0,0,0,2,0,119,115,237,5,2,0,0,0,1.0,0.0,68,1,objective_r0.6_f0_h96,0
159,4,5,5,1,5,1,121,7,0,64,1,1,0,0,0,6,1,120,116,241,4,2,4,0,0,1.0,0.0,68,0,objective_r0.6_f0_h96,0
160,0,0,0,0,2,2,121,8,0,62,1,1,0,0,0,7,0,120,116,241,3,6,1,1,0,1.0,0.0,70,1,objective_r0.6_f0_h96,0
161,1,1,1,1,2,2,122,11,0,60,2,1,1,1,0,9,0,120,117,242,1,7,1,0,0,1.0,0.0,70,0,objective_r0.6_f0_h96,0
162,1,1,1,0,1,0,119,6,0,62,1,1,0,0,1,5,4,124,117,243,2,9,2,1,0,1.0,0.0,71,0,objective_r0.6_f0_h96,0
163,1,1,1,1,1,1,120,5,0,60,1,1,0,0,0,4,0,124,117,244,1,6,3,2,0,1.0,0.0,64,4,objective_r0.6_f0_h96,0
0,4,4,4,3,1,0,4,4,0,0,3,3,0,0,0,1,0,0,4,4,0,0,4,0,0,0.675,0.0,0,0,objective_r0.6_f1_h96,0
1,6,6,6,3,3,0,10,10,0,0,6,6,0,0,0,4,0,0,10,10,3,1,6,0,0,1.0,0.0,4,0,objective_r0.6_f1_h96,0
2,1,1,1,1,0,0,11,9,0,2,5,4,1,1,0,4,0,0,11,11,6,4,2,1,0,1.0,0.0,10,0,objective_r0.6_f1_h96,0
3,1,1,1,0,2,1,11,7,0,4,3,1,2,2,1,4,1,1,12,12,7,4,1,0,0,1.0,0.013014188339953,11,0,objective_r0.6_f1_h96,0
4,1,1,1,2,2,3,8,6,0,2,2,2,0,0,2,4,4,5,13,13,4,5,1,0,0,1.0,0.0564397273518684,11,0,objective_r0.6_f1_h96,0
5,2,2,2,1,2,1,10,8,0,2,3,3,0,0,0,5,0,5,15,15,3,4,2,0,0,1.0,0.09118015856140073,8,0,objective_r0.6_f1_h96,0
6,3,3,3,1,2,0,12,7,0,5,2,2,0,0,0,5,1,6,18,18,3,6,3,0,0,1.0,0.1349725035290266,10,0,objective_r0.6_f1_h96,0
7,2,2,2,2,1,1,14,8,0,6,3,3,0,0,0,5,0,6,20,20,4,6,2,0,0,1.0,0.17464466948988797,12,0,objective_r0.6_f1_h96,0
8,0,0,0,0,1,1,13,6,0,7,2,2,0,0,0,4,1,7,20,20,4,5,1,1,0,1.0,0.23179843479158777,14,0,objective_r0.6_f1_h96,0
9,1,1,1,0,1,0,14,3,0,11,0,0,0,0,0,3,0,7,21,21,3,4,2,1,0,1.0,0.29439441052500775,13,0,objective_r0.6_f1_h96,0
10,1,1,1,0,1,0,15,3,0,12,0,0,0,0,0,3,0,7,22,22,2,3,1,0,0,1.0,0.35539125217932677,14,0,objective_r0.6_f1_h96,0
11,2,1,1,2,0,1,17,3,1,13,2,2,0,0,0,1,0,7,23,24,0,3,2,0,0,1.0,0.4180651278770659,15,0,objective_r0.6_f1_h96,0
12,0,0,0,0,0,0,17,3,1,13,2,2,0,0,0,1,0,7,23,24,2,2,1,0,1,1.0,0.468204228435257,17,0,objective_r0.6_f1_h96,0
13,0,0,0,0,0,0,16,0,1,15,0,0,0,0,0,0,1,8,23,24,2,1,1,0,1,1.0,0.5165627041332422,17,0,objective_r0.6_f1_h96,0
14,1,1,1,1,2,2,17,3,1,13,1,1,0,0,0,2,0,8,24,25,2,0,2,0,1,1.0,0.5552494846916306,16,0,objective_r0.6_f1_h96,0
15,1,1,1,0,1,0,18,4,1,13,1,1,0,0,0,3,0,8,25,26,1,2,2,0,1,1.0,0.586198909138341,17,0,objective_r0.6_f1_h96,0
16,3,2,2,0,2,0,21,4,2,15,0,0,0,0,0,4,0,8,27,29,1,3,5,0,2,1.0,0.6109584486957096,18,0,objective_r0.6_f1_h96,0
17,0,0,0,0,0,0,21,3,2,16,0,0,0,0,0,3,0,8,27,29,1,5,1,1,0,1.0,0.6307660803416043,21,0,objective_r0.6_f1_h96,0
18,2,1,1,1,0,0,22,2,3,17,1,1,0,0,0,1,1,9,28,31,0,3,2,0,0,1.0,0.6639285703844403,21,0,objective_r0.6_f1_h96,0
19,1,1,1,0,1,0,23,2,3,18,1,1,0,0,0,1,0,9,28,32,1,2,4,1,2,1.0,0.7040452901529585,22,0,objective_r0.6_f1_h96,0
20,3,2,2,2,1,1,26,4,4,18,2,2,0,0,0,2,0,9,30,35,1,1,3,0,0,1.0,0.7361386659677732,23,0,objective_r0.6_f1_h96,0
21,0,0,0,0,1,1,26,5,4,17,2,2,0,0,0,3,0,9,30,35,3,2,0,0,0,1.0,0.761813366619625,26,0,objective_r0.6_f1_h96,0
22,0,0,0,0,0,0,25,2,4,19,1,0,1,1,0,1,1,10,30,35,2,3,1,0,1,1.0,0.7983700757483195,26,0,objective_r0.6_f1_h96,0
23,0,0,0,0,2,2,24,2,4,18,0,0,0,0,1,2,1,11,30,35,2,2,0,0,0,1.0,0.8276154430512753,25,0,objective_r0.6_f1_h96,0
24,1,2,2,1,1,0,25,4,3,18,1,1,0,0,0,3,0,11,32,36,0,3,3,0,2,1.0,0.8510117368936397,24,0,objective_r0.6_f1_h96,0
25,1,1,1,1,0,0,26,3,3,20,2,2,0,0,0,1,0,11,33,37,1,3,2,0,1,1.0,0.8697287719675316,25,0,objective_r0.6_f1_h96,0
26,2,3,3,3,3,2,28,8,2,18,5,4,1,1,0,4,0,11,35,39,2,3,3,0,1,1.0,0.884702400026645,26,0,objective_r0.6_f1_h96,0
27,0,0,0,1,0,1,27,7,2,18,5,4,1,1,1,3,1,12,35,39,5,4,2,0,2,1.0,0.892043012487175,28,0,objective_r0.6_f1_h96,0
28,0,0,0,3,0,3,27,8,2,17,7,4,3,3,0,1,0,12,35,39,5,3,3,1,2,1.0,0.8822346474489793,27,0,objective_r0.6_f1_h96,0
29,0,0,0,0,1,1,24,6,2,16,4,3,1,1,3,2,3,15,35,39,7,3,2,0,2,1.0,0.8743879554184227,27,0,objective_r0.6_f1_h96,0
30,0,0,0,0,0,0,23,2,2,19,1,0,1,1,1,1,1,16,35,39,4,2,1,0,1,1.0,0.8521106017939776,24,0,objective_r0.6_f1_h96,0
31,1,1,1,1,0,0,24,1,2,21,1,1,0,0,0,0,0,16,36,40,3,1,3,0,2,1.0,0.8212745305544683,23,0,objective_r0.6_f1_h96,0
32,1,1,1,0,1,0,25,2,2,21,1,1,0,0,0,1,0,16,37,41,1,1,2,1,0,1.0,0.7797327100708008,24,0,objective_r0.6_f1_h96,0
33,0,0,0,0,0,0,25,2,2,21,1,0,1,1,0,1,0,16,37,41,1,1,1,1,0,1.0,0.7149596235251399,25,0,objective_r0.6_f1_h96,0
34,0,0,0,0,0,0,24,1,2,21,0,0,0,0,1,1,1,17,37,41,1,1,1,0,1,1.0,0.6495544265543616,25,0,objective_r0.6_f1_h96,0
35,0,0,0,0,0,0,24,0,2,22,0,0,0,0,0,0,0,17,37,41,0,1,1,0,1,1.0,0.6102444573176918,24,0,objective_r0.6_f1_h96,0
36,1,1,1,2,0,1,25,2,2,21,2,2,0,0,0,0,0,17,38,42,0,0,4,1,2,1.0,0.5787964819283561,24,0,objective_r0.6_f1_h96,0
37,0,0,0,0,0,0,25,2,2,21,2,2,0,0,0,0,0,17,38,42,2,0,1,0,1,1.0,0.5536381016168875,25,0,objective_r0.6_f1_h96,0
38,0,0,0,0,0,0,25,0,2,23,0,0,0,0,0,0,0,17,38,42,2,0,1,0,1,1.0,0.5335113973677126,25,0,objective_r0.6_f1_h96,0
39,2,3,3,2,2,1,27,4,1,22,2,2,0,0,0,2,0,17,40,44,2,0,2,0,0,1.0,0.5174100339683727,25,0,objective_r0.6_f1_h96,0
40,0,0,0,0,0,0,27,4,1,22,2,2,0,0,0,2,0,17,40,44,2,2,1,0,1,1.0,0.5045289432489009,27,0,objective_r0.6_f1_h96,0
41,0,0,0,0,0,0,27,2,1,24,1,0,1,1,0,1,0,17,40,44,2,2,0,0,0,1.0,0.48597687542189094,27,0,objective_r0.6_f1_h96,0
42,1,1,1,0,1,0,27,1,1,25,0,0,0,0,0,1,1,18,41,45,2,2,3,1,1,1.0,0.4633654678045021,27,0,objective_r0.6_f1_h96,0
43,3,3,3,3,1,0,30,4,1,25,3,3,0,0,0,2,0,18,43,48,0,1,4,1,0,1.0,0.4343562806430081,27,0,objective_r0.6_f1_h96,0
44,1,1,1,0,1,0,31,5,1,25,3,3,0,0,0,3,0,18,43,49,3,2,1,0,0,1.0,0.41114893091381294,30,0,objective_r0.6_f1_h96,0
45,2,2,2,1,1,0,33,6,1,26,4,1,3,3,0,3,0,18,44,51,3,3,4,1,1,1.0,0.40991638446379003,31,0,objective_r0.6_f1_h96,0
46,3,4,4,3,1,0,34,6,0,28,4,4,0,0,2,2,2,20,47,54,4,3,4,1,0,1.0,0.40253402364523466,33,0,objective_r0.6_f1_h96,0
