time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,mean_belief_d,mean_belief_e,informed_share,disputed_share,block,arm,seed
13,3,3,3,3,0,0,45,10,1,34,6,6,0,0,0,4,1,28,67,73,5,6,0.39581604820701416,0.4401274396385097,0.0,0.38333333333333336,main,unchanged,3
14,4,4,4,3,1,0,49,11,1,37,7,6,1,1,0,4,0,28,70,77,7,4,0.39367989431391925,0.44389101355881266,0.0,0.4083333333333333,main,unchanged,3
15,0,0,0,2,0,2,47,7,1,39,6,4,2,2,1,1,2,30,70,77,9,4,0.396514186127414,0.444234162397561,0.0,0.4083333333333333,main,unchanged,3
16,1,1,1,1,2,2,47,4,1,42,3,2,1,1,1,1,1,31,70,78,8,1,0.40324749721768427,0.4437015983998002,0.0,0.4,main,unchanged,3
17,2,2,2,1,4,3,48,8,1,39,3,2,1,1,1,5,1,32,72,80,6,3,0.4018031181033967,0.4416395913254648,0.0,0.4083333333333333,main,unchanged,3
18,4,4,4,4,1,1,51,11,1,39,5,5,0,0,1,6,1,33,75,84,4,6,0.40631290445219215,0.44391863553237315,0.0,0.43333333333333335,main,unchanged,3
19,3,2,2,0,3,1,54,11,2,41,4,4,0,0,0,7,0,33,76,87,6,7,0.4043367652401768,0.4451127698416434,0.0,0.45,main,unchanged,3
20,1,1,1,2,0,1,53,5,2,46,2,2,0,0,0,3,2,35,77,88,5,8,0.4046807370509081,0.44304931302872175,0.0,0.4583333333333333,main,unchanged,3
21,1,1,1,1,4,3,54,7,2,45,3,3,0,0,0,5,0,35,78,89,6,4,0.39673851538034394,0.4441619204908333,0.0,0.45,main,unchanged,3
22,1,1,1,1,1,1,54,7,2,45,3,2,1,1,0,5,1,36,78,90,3,7,0.39581182894571015,0.4408552844377932,0.0,0.4583333333333333,main,unchanged,3
23,2,2,2,1,1,0,55,7,2,46,2,2,0,0,1,5,1,37,78,92,4,5,0.39487783820948485,0.44677513500864746,0.0,0.4666666666666667,main,unchanged,3
24,1,1,1,1,0,0,54,4,2,48,3,2,1,1,0,1,2,39,79,93,3,6,0.4025901371983179,0.44317130504805397,0.0,0.4666666666666667,main,unchanged,3
25,5,5,5,4,1,0,58,6,2,50,5,5,0,0,1,1,1,40,83,98,3,2,0.4025901371983179,0.4470097008039508,0.0,0.49166666666666664,main,unchanged,3
26,2,2,2,2,2,2,60,9,2,49,6,6,0,0,0,3,0,40,85,100,6,2,0.40528228919999487,0.44281243818080523,0.0,0.5,main,unchanged,3
27,0,0,0,0,0,0,60,5,2,53,3,2,1,1,0,2,0,40,85,100,7,3,0.40077399409904546,0.4452732551102415,0.0,0.5,main,unchanged,3
28,0,0,0,1,2,3,59,4,2,53,2,1,1,1,1,2,1,41,85,100,6,3,0.39576254911712894,0.44285550440082183,0.0,0.5,main,unchanged,3
29,2,2,2,3,0,1,60,6,2,52,4,4,0,0,1,2,1,42,86,102,3,4,0.39556097302055326,0.4433553967618311,0.0,0.5083333333333333,main,unchanged,3
30,2,2,2,2,0,0,62,6,2,54,5,5,0,0,0,1,0,42,87,104,4,2,0.40080515224844687,0.4433553967618311,0.0,0.5166666666666667,main,unchanged,3
31,2,2,2,1,1,0,64,5,2,57,4,3,1,1,0,1,0,42,88,106,6,2,0.40457768474102396,0.44215388850110926,0.0,0.5333333333333333,main,unchanged,3
32,4,4,4,2,3,1,67,8,2,57,4,3,1,1,1,4,1,43,90,110,6,1,0.40010446968072855,0.44268893310619356,0.0,0.5666666666666667,main,unchanged,3
33,0,0,0,0,1,1,66,6,2,58,2,2,0,0,1,4,1,44,90,110,5,4,0.3965691184610051,0.44268893310619356,0.0,0.5583333333333333,main,unchanged,3
34,0,0,0,2,1,3,66,6,2,58,2,2,0,0,0,4,0,44,90,110,3,5,0.40022943474505274,0.4440131925966247,0.0,0.55,main,unchanged,3
35,3,3,3,3,3,2,67,8,2,57,5,5,0,0,0,4,2,46,93,113,4,5,0.4007462377436762,0.44335825175482485,0.0,0.575,main,unchanged,3
36,3,3,3,2,2,1,70,10,2,58,5,5,0,0,0,6,0,46,94,116,5,5,0.40192810076686586,0.4449939383081372,0.0,0.5833333333333334,main,unchanged,3
37,2,2,2,1,1,0,71,7,2,62,4,3,1,1,0,3,1,47,94,118,7,6,0.3968252633046607,0.4470628691420235,0.0,0.6,main,unchanged,3
38,3,3,3,4,0,1,73,8,2,63,5,5,0,0,1,3,1,48,96,121,6,6,0.3970279101002382,0.4446972349280992,0.0,0.6166666666666667,main,unchanged,3
39,1,1,1,1,2,2,73,8,2,63,5,5,0,0,0,3,1,49,97,122,7,3,0.3962496632604265,0.44303343494947817,0.0,0.6166666666666667,main,unchanged,3
40,1,1,1,2,1,2,73,8,2,63,5,3,2,2,0,3,1,50,98,123,6,3,0.39883078993480703,0.4458408083871484,0.0,0.6166666666666667,main,unchanged,3
41,1,1,1,1,1,1,72,6,2,64,3,3,0,0,2,3,2,52,99,124,7,3,0.3959165103790713,0.452675738626532,0.0,0.6166666666666667,main,unchanged,3
42,4,4,4,1,4,1,75,8,2,65,2,2,0,0,0,6,1,53,100,128,4,4,0.40108590683307876,0.4500058095439387,0.0,0.6333333333333333,main,unchanged,3
43,2,2,2,2,0,0,76,8,2,66,3,3,0,0,0,5,1,54,101,130,4,6,0.3991966971814266,0.44867624327368083,0.0,0.6416666666666667,main,unchanged,3
44,0,0,0,0,1,1,75,5,2,68,3,2,1,1,0,2,1,55,101,130,4,5,0.40354419400379504,0.44855628771704037,0.0,0.6333333333333333,main,unchanged,3
45,1,1,1,3,0,2,74,5,2,67,4,3,1,1,1,1,2,57,101,131,3,5,0.3993237158787672,0.4499026035551797,0.0,0.6333333333333333,main,unchanged,3
46,1,1,1,1,0,0,74,5,2,67,4,4,0,0,1,1,1,58,102,132,5,1,0.4027271794901474,0.45073977227317436,0.0,0.625,main,unchanged,3
47,0,0,0,0,0,0,74,1,2,71,1,1,0,0,0,0,0,58,102,132,4,1,0.4105414499895779,0.44951571434910026,0.0,0.6166666666666667,main,unchanged,3
48,0,0,0,0,1,1,74,2,2,70,1,0,1,1,0,1,0,58,102,132,4,0,0.40524744070876995,0.44910332845118933,0.0,0.6166666666666667,main,unchanged,3
49,2,2,2,2,0,0,75,3,2,70,2,2,0,0,1,1,1,59,103,134,1,1,0.4042452621467373,0.44545955264791093,0.0,0.6333333333333333,main,unchanged,3
0,30,30,30,26,5,0,30,30,0,0,26,26,0,0,0,5,0,0,30,30,0,0,0.41180458069490433,0.43377695723079535,0.0,0.25,main,unchanged,4
1,0,0,0,0,0,0,30,30,0,0,26,26,0,0,0,5,0,0,30,30,26,5,0.41180458069490433,0.43377695723079535,0.0,0.25,main,unchanged,4
2,0,0,0,0,0,0,30,22,0,8,19,14,5,5,0,3,0,0,30,30,26,5,0.41180458069490433,0.43377695723079535,0.0,0.25,main,unchanged,4
3,3,3,3,2,3,1,29,9,0,20,7,4,3,3,3,3,4,4,33,33,26,5,0.3985942320920618,0.42914559928421675,0.0,0.275,main,unchanged,4
4,0,0,0,1,8,9,27,15,0,12,5,3,2,2,2,11,2,6,33,33,7,3,0.38985594915343935,0.4255563027505017,0.0,0.24166666666666667,main,unchanged,4
5,3,2,2,2,0,0,28,13,1,14,3,3,0,0,2,10,2,8,35,36,5,11,0.3939346286608731,0.4255563027505017,0.0,0.25,main,unchanged,4
6,1,1,1,1,1,1,28,10,1,17,3,3,0,0,0,7,1,9,36,37,5,11,0.4057153925938334,0.4265586535876545,0.0,0.24166666666666667,main,unchanged,4
7,3,3,3,3,1,1,28,7,1,20,5,4,1,1,0,2,3,12,39,40,4,9,0.41378312252245897,0.4260705807509755,0.0,0.25833333333333336,main,unchanged,4
8,6,6,6,3,4,1,33,13,1,19,7,6,1,1,1,6,1,13,45,46,6,2,0.40871189714019035,0.4242505462609951,0.0,0.2833333333333333,main,unchanged,4
9,4,4,4,5,1,1,35,14,1,20,10,8,2,2,1,5,2,15,48,50,7,6,0.41284319497549826,0.427484032596838,0.0,0.30833333333333335,main,unchanged,4
10,2,2,2,3,0,1,35,9,1,25,9,8,1,1,2,1,2,17,50,52,11,6,0.4167460279427307,0.4317536602594935,0.0,0.30833333333333335,main,unchanged,4
11,1,1,1,5,1,5,35,12,1,22,10,8,2,2,1,2,1,18,51,53,11,5,0.4214217711662969,0.42407393116847975,0.0,0.3,main,unchanged,4
12,6,6,6,5,2,1,39,14,1,24,11,10,1,1,2,3,2,20,55,59,13,2,0.4113689439836545,0.42407393116847975,0.0,0.3416666666666667,main,unchanged,4
13,3,3,3,3,1,0,41,12,1,28,10,8,2,2,1,3,1,21,58,62,13,3,0.41617121662490075,0.4212879685941626,0.0,0.35,main,unchanged,4
14,0,0,0,0,1,1,39,5,1,33,3,3,0,0,2,3,2,23,58,62,13,4,0.40893715064858466,0.4288605618265267,0.0,0.3416666666666667,main,unchanged,4
15,1,1,1,1,1,1,39,6,1,32,3,1,2,2,0,3,1,24,59,63,8,4,0.40719678343341303,0.4267686081122081,0.0,0.3333333333333333,main,unchanged,4
16,2,2,2,2,0,0,39,5,1,33,3,3,0,0,1,2,2,26,60,65,4,3,0.40100743831004315,0.4315620329434044,0.0,0.3416666666666667,main,unchanged,4
17,1,1,1,1,0,0,40,3,1,36,3,3,0,0,0,0,0,26,60,66,3,2,0.40890692921689475,0.4335869767263796,0.0,0.3333333333333333,main,unchanged,4
18,4,4,4,4,2,1,44,7,1,36,6,5,1,1,0,2,0,26,64,70,4,1,0.41315002847795934,0.4329393513042312,0.0,0.36666666666666664,main,unchanged,4
19,2,2,2,2,0,0,45,7,1,37,6,6,0,0,1,2,1,27,65,72,7,2,0.40967970859000225,0.4311926507034533,0.0,0.38333333333333336,main,unchanged,4
20,2,2,2,1,1,0,47,7,1,39,4,3,1,1,0,3,0,27,67,74,7,2,0.40689532828389213,0.43088637318852696,0.0,0.39166666666666666,main,unchanged,4
21,2,2,2,2,2,2,48,7,1,40,4,3,1,1,0,3,1,28,69,76,7,3,0.4019390719157852,0.43377695723079535,0.0,0.4083333333333333,main,unchanged,4
22,2,1,1,1,0,0,49,6,2,41,3,3,0,0,1,3,1,29,70,78,5,3,0.4003035438658448,0.4372198797102681,0.0,0.4166666666666667,main,unchanged,4
23,2,2,2,2,2,1,50,4,2,44,3,3,0,0,0,2,1,30,72,80,4,3,0.40044242697923044,0.4372198797102681,0.0,0.425,main,unchanged,4
24,4,4,4,4,0,0,54,7,2,45,6,6,0,0,0,2,0,30,75,84,5,4,0.4004823801471235,0.43632326868633714,0.0,0.45,main,unchanged,4
25,0,1,1,1,1,1,54,7,1,46,6,5,1,1,0,2,0,30,76,84,7,2,0.4053679786227104,0.4333243314583247,0.0,0.45,main,unchanged,4
26,2,2,2,2,1,1,55,6,1,48,4,3,1,1,1,2,1,31,77,86,7,3,0.404604415912235,0.4317665179532259,0.0,0.4666666666666667,main,unchanged,4
27,3,2,2,1,5,3,57,9,2,46,3,3,0,0,1,7,1,32,78,89,7,2,0.4066209245374815,0.43083977599883116,0.0,0.48333333333333334,main,unchanged,4
28,3,3,3,3,1,1,59,11,2,46,5,4,1,1,0,7,1,33,80,92,4,7,0.40864875242470944,0.43083977599883116,0.0,0.5,main,unchanged,4
29,1,1,1,1,2,2,58,10,2,46,5,4,1,1,1,5,2,35,80,93,6,7,0.4080715318163014,0.43303328866679985,0.0,0.5,main,unchanged,4
30,5,6,6,4,2,0,60,11,1,48,7,5,2,2,1,4,3,38,85,98,5,8,0.41567419924333315,0.4323260385946686,0.0,0.525,main,unchanged,4
31,5,5,5,3,2,0,64,11,1,52,7,7,0,0,1,4,1,39,89,103,8,5,0.4134335410707108,0.4351161510452781,0.0,0.5416666666666666,main,unchanged,4
32,2,2,2,2,2,1,66,13,1,52,9,5,4,4,0,5,0,39,91,105,8,6,0.41296098165646417,0.43107113096037697,0.0,0.55,main,unchanged,4
33,1,1,1,2,0,1,62,7,1,54,4,4,0,0,4,4,5,44,92,106,9,6,0.40901678143870046,0.43159285373046496,0.0,0.5583333333333333,main,unchanged,4
34,2,2,2,2,0,0,64,6,1,57,5,4,1,1,0,2,0,44,93,108,7,4,0.4174810785706959,0.43054358778304525,0.0,0.5333333333333333,main,unchanged,4
35,5,5,5,6,1,2,68,9,1,58,8,8,0,0,0,1,1,45,94,113,6,2,0.41977571580895384,0.4298182600696555,0.0,0.575,main,unchanged,4
36,3,3,3,3,0,0,71,11,1,59,10,9,1,1,0,1,0,45,96,116,10,1,0.41531572450542414,0.43331651854163045,0.0,0.5916666666666667,main,unchanged,4
37,1,1,1,1,1,1,71,5,1,65,4,4,0,0,1,1,1,46,96,117,11,1,0.40311712265810906,0.43156981794085253,0.0,0.6,main,unchanged,4
38,0,0,0,0,1,1,71,3,1,67,2,1,1,1,0,1,0,46,96,117,10,2,0.3944583613117204,0.4361111721232566,0.0,0.5916666666666667,main,unchanged,4
39,2,2,2,3,0,1,73,5,1,67,4,3,1,1,0,1,0,46,96,119,4,2,0.3931658047418416,0.4303984414062566,0.0,0.6083333333333333,main,unchanged,4
40,3,2,2,2,0,0,75,6,2,67,5,5,0,0,1,1,1,47,96,122,4,2,0.3923858455967982,0.4303984414062566,0.0,0.6333333333333333,main,unchanged,4
41,1,1,1,1,1,0,75,4,2,69,4,3,1,1,0,1,1,48,96,123,5,1,0.4039569680189015,0.4303984414062566,0.0,0.6333333333333333,main,unchanged,4
42,1,1,1,1,2,2,75,5,2,68,3,2,1,1,1,3,1,49,97,124,6,1,0.40186362325889075,0.43697247390673727,0.0,0.6333333333333333,main,unchanged,4
43,1,1,1,1,1,1,75,5,2,68,3,2,1,1,1,2,1,50,97,125,4,3,0.408823540514011,0.43697247390673727,0.0,0.6333333333333333,main,unchanged,4
44,3,3,3,3,0,0,77,4,2,71,4,4,0,0,1,0,1,51,99,128,3,4,0.40794788470617227,0.4341666066737914,0.0,0.65,main,unchanged,4
45,2,2,2,2,0,0,79,5,2,72,5,5,0,0,0,0,0,51,100,130,5,3,0.41776375531122867,0.42335122028135547,0.0,0.6583333333333333,main,unchanged,4
46,0,0,0,0,1,1,79,5,2,72,4,2,2,2,0,1,0,51,100,130,6,1,0.413062927965382,0.42335122028135547,0.0,0.6583333333333333,main,unchanged,4
47,1,1,1,1,2,1,79,3,2,74,2,1,1,1,1,2,1,52,100,131,5,1,0.4102271834145269,0.4259808680682553,0.0,0.6666666666666666,main,unchanged,4
48,1,1,1,0,2,1,79,3,2,74,1,1,0,0,1,3,1,53,100,132,3,3,0.40371991786119765,0.43377695723079535,0.0,0.6666666666666666,main,unchanged,4
49,0,0,0,0,0,0,79,3,2,74,1,0,1,1,0,2,0,53,100,132,1,5,0.4092136856760682,0.431084464688326,0.0,0.6583333333333333,main,unchanged,4
0,51,49,49,39,10,0,51,49,2,0,39,39,0,0,0,10,0,0,49,51,0,0,0.4074821471779559,0.44535723873884436,0.0,0.425,main,unchanged,5
1,2,2,2,1,1,0,53,51,2,0,40,40,0,0,0,11,0,0,51,53,39,10,0.4074821471779559,0.44535723873884436,0.0,0.44166666666666665,main,unchanged,5
2,1,1,1,1,1,0,54,37,2,15,32,29,3,3,0,6,0,0,52,54,40,11,0.4074821471779559,0.44535723873884436,0.0,0.45,main,unchanged,5
3,5,5,5,8,6,9,53,35,2,16,29,25,4,4,3,7,6,6,57,59,41,12,0.3912780444091116,0.434786531336414,0.0,0.49166666666666664,main,unchanged,5
4,1,1,1,1,8,8,50,28,2,20,15,14,1,1,4,13,4,10,57,60,29,8,0.3911040447706586,0.44026810093208085,0.0,0.45,main,unchanged,5
5,4,4,4,3,8,7,53,28,2,23,7,5,2,2,1,21,1,11,61,64,15,15,0.38292828241226007,0.4388746526135619,0.0,0.45,main,unchanged,5
6,2,2,2,1,3,2,51,21,2,28,5,4,1,1,2,16,4,15,62,66,14,22,0.38384285634661436,0.44883413833801933,0.0,0.4583333333333333,main,unchanged,5
7,3,3,3,5,0,2,52,13,2,37,7,6,1,1,1,6,2,17,65,69,5,19,0.3873672262787233,0.4358447543515071,0.0,0.45,main,unchanged,5
8,1,1,1,3,1,3,51,11,2,38,9,8,1,1,1,2,2,19,65,70,9,11,0.3921979316809992,0.42564509685444485,0.0,0.44166666666666665,main,unchanged,5
9,3,3,3,2,1,0,53,8,2,43,6,5,1,1,1,2,1,20,68,73,9,4,0.40825088761763056,0.42196628031966854,0.0,0.45,main,unchanged,5
10,4,4,4,5,2,3,56,12,2,42,9,7,2,2,1,3,1,21,71,77,10,2,0.4004456786562043,0.42555701366873566,0.0,0.475,main,unchanged,5
11,2,2,2,1,2,1,56,10,2,44,6,6,0,0,2,4,2,23,73,79,10,4,0.4049215477673896,0.43576417604926637,0.0,0.48333333333333334,main,unchanged,5
12,1,1,1,2,2,3,57,10,2,45,4,3,1,1,0,6,0,23,74,80,8,5,0.40409139992373255,0.4382834941327671,0.0,0.475,main,unchanged,5
13,2,2,2,2,2,2,57,10,2,45,5,4,1,1,1,5,2,25,75,82,8,6,0.39984413782576117,0.4402489054110749,0.0,0.49166666666666664,main,unchanged,5
14,0,0,0,1,0,1,56,7,2,47,4,3,1,1,1,3,1,26,75,82,5,6,0.3999041591347007,0.44559512479406216,0.0,0.475,main,unchanged,5
15,4,5,5,3,2,0,59,7,1,51,4,4,0,0,1,3,1,27,78,86,5,4,0.3995285995961521,0.4428325994548425,0.0,0.5,main,unchanged,5
16,4,4,4,3,2,0,63,9,1,53,6,6,0,0,0,4,0,27,82,90,6,4,0.4113782240324012,0.43850737104459386,0.0,0.525,main,unchanged,5
17,3,3,3,1,2,0,66,9,1,56,4,4,0,0,0,6,0,27,84,93,7,4,0.4083475829739867,0.4335543308024365,0.0,0.55,main,unchanged,5
18,5,5,5,1,6,2,69,11,1,57,2,2,0,0,0,9,2,29,87,98,7,6,0.40039788254043707,0.43851159555745156,0.0,0.5916666666666667,main,unchanged,5
19,1,1,1,1,1,1,69,11,1,57,2,2,0,0,0,9,1,30,88,99,5,10,0.3933399963911293,0.44664599381463643,0.0,0.5833333333333334,main,unchanged,5
20,4,4,4,4,1,1,71,10,1,60,5,5,0,0,0,5,2,32,90,103,3,9,0.39327126675946816,0.45234746117995833,0.0,0.6083333333333333,main,unchanged,5
21,1,1,1,2,1,2,70,9,1,60,6,6,0,0,0,3,2,34,91,104,6,8,0.39674544961998087,0.4506993880499864,0.0,0.6,main,unchanged,5
22,3,3,3,1,3,1,73,8,1,64,3,3,0,0,0,5,0,34,93,107,7,3,0.3996145957177945,0.4514441849321543,0.0,0.6083333333333333,main,unchanged,5
23,1,1,1,2,3,4,74,10,1,63,3,3,0,0,0,7,0,34,94,108,7,5,0.3946974827928483,0.44513663964675326,0.0,0.6166666666666667,main,unchanged,5
24,2,2,2,2,1,1,75,11,1,63,5,4,1,1,0,6,1,35,96,110,5,7,0.3942197663632013,0.4436715643876915,0.0,0.6333333333333333,main,unchanged,5
25,3,3,3,3,1,1,76,9,1,66,5,5,0,0,1,4,2,37,97,113,5,7,0.3967946394883269,0.4416787052119998,0.0,0.65,main,unchanged,5
26,4,4,4,3,3,2,79,11,1,67,6,6,0,0,0,5,1,38,98,117,7,5,0.40137300919050395,0.44218440059492814,0.0,0.6666666666666666,main,unchanged,5
27,0,0,0,0,1,1,79,7,1,71,3,3,0,0,0,4,0,38,98,117,8,5,0.3995068993168154,0.44708827608467167,0.0,0.6583333333333333,main,unchanged,5
28,0,0,0,1,1,2,79,5,1,73,2,1,1,1,0,3,0,38,98,117,6,5,0.3938044425628622,0.4398023854282647,0.0,0.6583333333333333,main,unchanged,5
29,1,1,1,1,1,1,78,4,1,73,2,2,0,0,1,2,2,40,98,118,4,5,0.39264357832453345,0.4377093503364675,0.0,0.6666666666666666,main,unchanged,5
30,2,2,2,3,0,1,80,6,1,73,4,4,0,0,0,2,0,40,100,120,2,3,0.39999748194311535,0.4356139258819379,0.0,0.6666666666666666,main,unchanged,5
31,1,1,1,1,0,0,81,5,1,75,4,4,0,0,0,1,0,40,101,121,5,2,0.40307047726066486,0.43987614827763416,0.0,0.675,main,unchanged,5
32,0,0,0,0,0,0,80,1,1,78,1,1,0,0,0,0,1,41,101,121,5,1,0.4047789797791503,0.4412736097215718,0.0,0.675,main,unchanged,5
33,1,1,1,0,3,2,81,4,1,76,1,0,1,1,0,3,0,41,101,122,4,0,0.3957805830889264,0.4443879492141722,0.0,0.675,main,unchanged,5
34,1,1,1,0,1,0,81,4,1,76,0,0,0,0,1,4,1,42,101,123,1,3,0.3977612446439397,0.4443879492141722,0.0,0.6833333333333333,main,unchanged,5
35,1,1,1,1,0,0,82,5,1,76,1,1,0,0,0,4,0,42,102,124,0,4,0.4031153854955191,0.4478842471745647,0.0,0.6833333333333333,main,unchanged,5
36,1,1,1,1,0,0,81,3,1,77,2,2,0,0,0,1,2,44,103,125,1,4,0.410451033988444,0.44535723873884436,0.0,0.6916666666666667,main,unchanged,5
37,1,1,1,0,1,0,82,2,1,79,1,1,0,0,0,1,0,44,103,126,2,1,0.410451033988444,0.44613992152474924,0.0,0.6833333333333333,main,unchanged,5
38,1,1,1,2,1,2,83,4,1,78,2,2,0,0,0,2,0,44,103,127,2,1,0.40668762720582,0.44477849721455587,0.0,0.6916666666666667,main,unchanged,5
39,4,4,4,2,3,1,87,8,1,78,4,4,0,0,0,4,0,44,103,131,3,2,0.4032683572472994,0.44477849721455587,0.0,0.725,main,unchanged,5
40,1,1,1,2,0,1,88,8,1,79,4,4,0,0,0,4,0,44,104,132,4,5,0.4032683572472994,0.4413306690518032,0.0,0.7333333333333333,main,unchanged,5
41,0,0,0,0,0,0,88,4,1,83,2,2,0,0,0,2,0,44,104,132,6,4,0.4012597519566084,0.4425725905959661,0.0,0.7333333333333333,main,unchanged,5
42,0,0,0,1,2,3,87,3,1,83,1,1,0,0,0,2,1,45,104,132,4,3,0.39854098547307715,0.44040052421465686,0.0,0.7333333333333333,main,unchanged,5
43,0,0,0,0,0,0,87,3,1,83,1,1,0,0,0,2,0,45,104,132,3,2,0.39548814178949754,0.44294826149794775,0.0,0.725,main,unchanged,5
44,0,0,0,0,0,0,87,2,1,84,0,0,0,0,0,2,0,45,104,132,1,2,0.397804422971335,0.44294826149794775,0.0,0.725,main,unchanged,5
45,0,0,0,0,0,0,86,0,1,85,0,0,0,0,0,0,1,46,104,132,1,2,0.40277676731068346,0.445120327879257,0.0,0.725,main,unchanged,5
46,1,1,1,1,0,0,87,1,1,85,1,1,0,0,0,0,0,46,104,133,0,0,0.4063876017803045,0.4484942758450882,0.0,0.725,main,unchanged,5
47,1,1,1,1,0,0,88,2,1,85,2,2,0,0,0,0,0,46,104,134,1,0,0.4063876017803045,0.4484942758450882,0.0,0.7333333333333333,main,unchanged,5
48,1,1,1,1,0,0,89,3,1,85,3,2,1,1,0,0,0,46,105,135,2,0,0.4074821471779559,0.4484942758450882,0.0,0.7416666666666667,main,unchanged,5
49,2,2,2,2,0,0,90,4,1,85,4,3,1,1,1,0,1,47,107,137,3,0,0.4074821471779559,0.44535723873884436,0.0,0.7583333333333333,main,unchanged,5
0,38,35,35,26,12,0,38,35,3,0,26,26,0,0,0,12,0,0,35,38,0,0,0.4125743316078427,0.43768470375690577,0.0,0.31666666666666665,main,unchanged,6
1,2,3,3,3,1,0,40,38,2,0,29,29,0,0,0,13,0,0,38,40,26,12,0.4125743316078427,0.43768470375690577,0.0,0.3333333333333333,main,unchanged,6
2,2,2,2,1,1,0,42,27,2,13,21,18,3,3,0,8,0,0,40,42,29,13,0.4125743316078427,0.43768470375690577,0.0,0.35,main,unchanged,6
3,1,1,1,6,3,7,37,18,2,17,15,12,3,3,2,5,6,6,41,43,30,14,0.39680570774105633,0.42331438617566336,0.0,0.35833333333333334,main,unchanged,6
4,1,1,1,2,3,4,34,14,2,18,8,8,0,0,3,7,4,10,42,44,15,5,0.38714102799985556,0.4291469072748476,0.0,0.31666666666666665,main,unchanged,6
5,2,2,2,0,6,4,36,12,2,22,2,2,0,0,0,10,0,10,44,46,9,7,0.3898663578970264,0.43083045154633215,0.0,0.3,main,unchanged,6
6,1,1,1,3,1,2,37,11,2,24,4,3,1,1,0,8,0,10,45,47,8,12,0.38951503826190836,0.4352972418840024,0.0,0.30833333333333335,main,unchanged,6
7,2,2,2,2,0,0,37,11,2,24,5,5,0,0,1,7,2,12,47,49,5,10,0.3954748304008561,0.426505593063698,0.0,0.325,main,unchanged,6
8,1,1,1,0,1,0,35,4,2,29,2,2,0,0,0,2,3,15,48,50,5,7,0.39645217286322953,0.4273169431330042,0.0,0.31666666666666665,main,unchanged,6
9,4,4,4,4,1,1,38,6,2,30,4,4,0,0,0,2,1,16,51,54,5,2,0.4064835617179677,0.4385614940153263,0.0,0.325,main,unchanged,6
10,4,4,4,3,2,1,42,10,2,30,7,7,0,0,0,3,0,16,54,58,6,2,0.40733059915538067,0.4459032028055509,0.0,0.35,main,unchanged,6
11,2,2,2,2,1,1,44,8,2,34,5,5,0,0,0,3,0,16,56,60,7,4,0.40338094370600447,0.44191785414698115,0.0,0.36666666666666664,main,unchanged,6
12,2,2,2,1,4,3,46,8,2,36,3,3,0,0,0,5,0,16,58,62,9,4,0.4007584344748199,0.438166342588587,0.0,0.38333333333333336,main,unchanged,6
13,2,2,2,3,3,3,48,11,2,35,4,4,0,0,0,8,0,16,60,64,6,7,0.4001550155827274,0.4315602744415309,0.0,0.4,main,unchanged,6
14,2,2,2,0,2,0,50,9,2,39,3,3,0,0,0,7,0,16,62,66,6,8,0.397494056706453,0.43324759432394444,0.0,0.4166666666666667,main,unchanged,6
15,5,5,5,5,1,1,54,13,2,39,7,5,2,2,0,6,1,17,67,71,4,9,0.40386478736156123,0.42842428120425124,0.0,0.4583333333333333,main,unchanged,6
16,3,3,3,3,1,1,54,9,2,43,8,8,0,0,2,1,3,20,70,74,8,6,0.40624911381346646,0.4333523977252224,0.0,0.475,main,unchanged,6
17,1,2,2,4,0,2,55,9,1,45,8,7,1,1,0,1,0,20,72,75,8,4,0.41189336275586885,0.42894436321859364,0.0,0.4583333333333333,main,unchanged,6
18,0,0,0,0,1,1,53,6,1,46,5,4,1,1,1,1,2,22,72,75,12,2,0.40362025850793,0.43478513493843185,0.0,0.4583333333333333,main,unchanged,6
19,6,5,5,4,3,2,58,10,2,46,6,4,2,2,1,4,1,23,74,81,7,2,0.4017977981336613,0.4346891222431929,0.0,0.49166666666666664,main,unchanged,6
20,4,4,4,4,2,0,61,12,2,47,8,8,0,0,1,6,1,24,76,85,8,4,0.3986846429609029,0.43925146229673334,0.0,0.5166666666666667,main,unchanged,6
21,1,1,1,0,1,0,61,10,2,49,7,4,3,3,0,5,1,25,77,86,8,6,0.4102968684471613,0.43925146229673334,0.0,0.5166666666666667,main,unchanged,6
22,1,2,2,1,2,1,58,6,1,51,2,1,1,1,3,4,4,29,78,87,8,6,0.411963339182288,0.43848303751075324,0.0,0.5166666666666667,main,unchanged,6
23,0,0,0,1,1,2,57,6,1,50,2,2,0,0,1,4,1,30,78,87,5,5,0.4174173608400802,0.4357727440785012,0.0,0.48333333333333334,main,unchanged,6
24,0,0,0,0,0,0,57,3,1,53,1,1,0,0,0,2,0,30,78,87,2,4,0.420048801611013,0.43436063636020933,0.0,0.475,main,unchanged,6
25,3,3,3,3,2,2,59,7,1,51,4,3,1,1,0,3,1,31,80,90,2,3,0.42083560032432643,0.42907401264590905,0.0,0.5,main,unchanged,6
26,0,1,1,1,0,0,58,6,0,52,4,4,0,0,1,2,1,32,81,90,4,3,0.41620980449905437,0.4345507652540997,0.0,0.49166666666666664,main,unchanged,6
