time,expected_wait_d,expected_wait_e,scenario,seed
38,3.0,3.0,objective_0.2,1
39,3.0,3.0,objective_0.2,1
40,3.0,3.0,objective_0.2,1
41,3.0,3.0,objective_0.2,1
42,3.0,3.0,objective_0.2,1
43,3.0,3.0,objective_0.2,1
44,3.0,3.0,objective_0.2,1
45,3.0,3.0,objective_0.2,1
46,3.0,3.0,objective_0.2,1
47,3.0,3.0,objective_0.2,1
48,3.0,3.0,objective_0.2,1
49,3.0,3.0,objective_0.2,1
50,3.0,3.0,objective_0.2,1
51,3.0,3.0,objective_0.2,1
52,3.0,3.0,objective_0.2,1
53,3.0,3.0,objective_0.2,1
54,3.0,3.0,objective_0.2,1
55,3.0,3.0,objective_0.2,1
56,3.0,3.0,objective_0.2,1
57,3.0,3.0,objective_0.2,1
58,3.0,3.0,objective_0.2,1
59,3.0,3.0,objective_0.2,1
60,3.0,3.0,objective_0.2,1
61,3.0,3.0,objective_0.2,1
62,3.0,3.0,objective_0.2,1
63,3.0,3.0,objective_0.2,1
64,3.0,3.0,objective_0.2,1
65,3.0,3.0,objective_0.2,1
0,3.0,3.0,objective_0.5,1
1,3.0,3.0,objective_0.5,1
2,3.0,3.0,objective_0.5,1
3,3.0,3.0,objective_0.5,1
4,3.0,3.0,objective_0.5,1
5,3.0,3.0,objective_0.5,1
6,3.0,3.0,objective_0.5,1
7,3.0,3.0,objective_0.5,1
8,3.0,3.0,objective_0.5,1
9,3.0,3.0,objective_0.5,1
10,3.0,3.0,objective_0.5,1
11,3.0,3.0,objective_0.5,1
12,3.0,3.0,objective_0.5,1
13,3.0,3.0,objective_0.5,1
14,3.0,3.0,objective_0.5,1
15,3.0,3.0,objective_0.5,1
16,3.0,3.0,objective_0.5,1
17,3.0,3.0,objective_0.5,1
18,3.0,3.0,objective_0.5,1
19,3.0,3.0,objective_0.5,1
20,3.0,3.0,objective_0.5,1
21,3.0,3.0,objective_0.5,1
22,3.0,3.0,objective_0.5,1
23,3.0,3.0,objective_0.5,1
24,3.0,3.0,objective_0.5,1
25,3.0,3.0,objective_0.5,1
26,3.0,3.0,objective_0.5,1
27,3.0,3.0,objective_0.5,1
28,3.0,3.0,objective_0.5,1
29,3.0,3.0,objective_0.5,1
30,3.0,3.0,objective_0.5,1
31,3.0,3.0,objective_0.5,1
32,3.0,3.0,objective_0.5,1
33,3.0,3.0,objective_0.5,1
34,3.0,3.0,objective_0.5,1
35,3.0,3.0,objective_0.5,1
36,3.0,3.0,objective_0.5,1
37,3.0,3.0,objective_0.5,1
38,3.0,3.0,objective_0.5,1
39,3.0,3.0,objective_0.5,1
40,3.0,3.0,objective_0.5,1
41,3.0,3.0,objective_0.5,1
42,3.0,3.0,objective_0.5,1
43,3.0,3.0,objective_0.5,1
44,3.0,3.0,objective_0.5,1
45,3.0,3.0,objective_0.5,1
46,3.0,3.0,objective_0.5,1
47,3.0,3.0,objective_0.5,1
48,3.0,3.0,objective_0.5,1
49,3.0,3.0,objective_0.5,1
50,3.0,3.0,objective_0.5,1
51,3.0,3.0,objective_0.5,1
52,3.0,3.0,objective_0.5,1
53,3.0,3.0,objective_0.5,1
54,3.0,3.0,objective_0.5,1
55,3.0,3.0,objective_0.5,1
56,3.0,3.0,objective_0.5,1
57,3.0,3.0,objective_0.5,1
58,3.0,3.0,objective_0.5,1
59,3.0,3.0,objective_0.5,1
60,3.0,3.0,objective_0.5,1
61,3.0,3.0,objective_0.5,1
62,3.0,3.0,objective_0.5,1
63,3.0,3.0,objective_0.5,1
64,3.0,3.0,objective_0.5,1
65,3.0,3.0,objective_0.5,1
0,3.0,3.0,objective_0.8,1
1,3.0,3.0,objective_0.8,1
2,3.0,3.0,objective_0.8,1
3,3.0,3.0,objective_0.8,1
4,3.0,3.0,objective_0.8,1
5,3.0,3.0,objective_0.8,1
6,3.0,3.0,objective_0.8,1
7,3.0,3.0,objective_0.8,1
8,3.0,3.0,objective_0.8,1
9,3.0,3.0,objective_0.8,1
10,3.0,3.0,objective_0.8,1
11,3.0,3.0,objective_0.8,1
12,3.0,3.0,objective_0.8,1
13,3.0,3.0,objective_0.8,1
14,3.0,3.0,objective_0.8,1
15,3.0,3.0,objective_0.8,1
16,3.0,3.0,objective_0.8,1
17,3.0,3.0,objective_0.8,1
18,3.0,3.0,objective_0.8,1
19,3.0,3.0,objective_0.8,1
20,3.0,3.0,objective_0.8,1
21,3.0,3.0,objective_0.8,1
22,3.0,3.0,objective_0.8,1
23,3.0,3.0,objective_0.8,1
24,3.0,3.0,objective_0.8,1
25,3.0,3.0,objective_0.8,1
26,3.0,3.0,objective_0.8,1
27,3.0,3.0,objective_0.8,1
28,3.0,3.0,objective_0.8,1
29,3.0,3.0,objective_0.8,1
30,3.0,3.0,objective_0.8,1
31,3.0,3.0,objective_0.8,1
32,3.0,3.0,objective_0.8,1
33,3.0,3.0,objective_0.8,1
34,3.0,3.0,objective_0.8,1
35,3.0,3.0,objective_0.8,1
36,3.0,3.0,objective_0.8,1
37,3.0,3.0,objective_0.8,1
38,3.0,3.0,objective_0.8,1
39,3.0,3.0,objective_0.8,1
40,3.0,3.0,objective_0.8,1
41,3.0,3.0,objective_0.8,1
42,3.0,3.0,objective_0.8,1
43,3.0,3.0,objective_0.8,1
44,3.0,3.0,objective_0.8,1
45,3.0,3.0,objective_0.8,1
46,3.0,3.0,objective_0.8,1
47,3.0,3.0,objective_0.8,1
48,3.0,3.0,objective_0.8,1
49,3.0,3.0,objective_0.8,1
50,3.0,3.0,objective_0.8,1
51,3.0,3.0,objective_0.8,1
52,3.0,3.0,objective_0.8,1
53,3.0,3.0,objective_0.8,1
54,3.0,3.0,objective_0.8,1
55,3.0,3.0,objective_0.8,1
56,3.0,3.0,objective_0.8,1
57,3.0,3.0,objective_0.8,1
58,3.0,3.0,objective_0.8,1
59,3.0,3.0,objective_0.8,1
60,3.0,3.0,objective_0.8,1
61,3.0,3.0,objective_0.8,1
62,3.0,3.0,objective_0.8,1
63,3.0,3.0,objective_0.8,1
64,3.0,3.0,objective_0.8,1
65,3.0,3.0,objective_0.8,1
0,3.0,3.0,prior_0.25,1
1,3.0,3.0,prior_0.25,1
2,3.0,3.0,prior_0.25,1
3,3.0,3.0,prior_0.25,1
4,3.0,3.0,prior_0.25,1
5,3.0,3.0,prior_0.25,1
6,3.0,3.0,prior_0.25,1
7,3.0,3.0,prior_0.25,1
8,3.0,3.0,prior_0.25,1
9,3.0,3.0,prior_0.25,1
10,3.0,3.0,prior_0.25,1
11,3.0,3.0,prior_0.25,1
12,3.0,3.0,prior_0.25,1
13,3.0,3.0,prior_0.25,1
14,3.0,3.0,prior_0.25,1
15,3.0,3.0,prior_0.25,1
16,3.0,3.0,prior_0.25,1
17,3.0,3.0,prior_0.25,1
18,3.0,3.0,prior_0.25,1
19,3.0,3.0,prior_0.25,1
20,3.0,3.0,prior_0.25,1
21,3.0,3.0,prior_0.25,1
22,3.0,3.0,prior_0.25,1
23,3.0,3.0,prior_0.25,1
24,3.0,3.0,prior_0.25,1
25,3.0,3.0,prior_0.25,1
26,3.0,3.0,prior_0.25,1
27,3.0,3.0,prior_0.25,1
28,3.0,3.0,prior_0.25,1
29,3.0,3.0,prior_0.25,1
30,3.0,3.0,prior_0.25,1
31,3.0,3.0,prior_0.25,1
32,3.0,3.0,prior_0.25,1
33,3.0,3.0,prior_0.25,1
34,3.0,3.0,prior_0.25,1
35,3.0,3.0,prior_0.25,1
36,3.0,3.0,prior_0.25,1
37,3.0,3.0,prior_0.25,1
38,3.0,3.0,prior_0.25,1
39,3.0,3.0,prior_0.25,1
40,3.0,3.0,prior_0.25,1
41,3.0,3.0,prior_0.25,1
42,3.0,3.0,prior_0.25,1
43,3.0,3.0,prior_0.25,1
44,3.0,3.0,prior_0.25,1
45,3.0,3.0,prior_0.25,1
46,3.0,3.0,prior_0.25,1
47,3.0,3.0,prior_0.25,1
48,3.0,3.0,prior_0.25,1
49,3.0,3.0,prior_0.25,1
50,3.0,3.0,prior_0.25,1
51,3.0,3.0,prior_0.25,1
52,3.0,3.0,prior_0.25,1
53,3.0,3.0,prior_0.25,1
54,3.0,3.0,prior_0.25,1
55,3.0,3.0,prior_0.25,1
56,3.0,3.0,prior_0.25,1
57,3.0,3.0,prior_0.25,1
58,3.0,3.0,prior_0.25,1
59,3.0,3.0,prior_0.25,1
60,3.0,3.0,prior_0.25,1
61,3.0,3.0,prior_0.25,1
62,3.0,3.0,prior_0.25,1
63,3.0,3.0,prior_0.25,1
64,3.0,3.0,prior_0.25,1
65,3.0,3.0,prior_0.25,1
0,3.0,3.0,prior_0.5,1
1,3.0,3.0,prior_0.5,1
2,3.0,3.0,prior_0.5,1
3,3.0,3.0,prior_0.5,1
4,3.0,3.0,prior_0.5,1
5,3.0,3.0,prior_0.5,1
6,3.0,3.0,prior_0.5,1
7,3.0,3.0,prior_0.5,1
8,3.0,3.0,prior_0.5,1
9,3.0,3.0,prior_0.5,1
10,3.0,3.0,prior_0.5,1
11,3.0,3.0,prior_0.5,1
12,3.0,3.0,prior_0.5,1
13,3.0,3.0,prior_0.5,1
14,3.0,3.0,prior_0.5,1
15,3.0,3.0,prior_0.5,1
16,3.0,3.0,prior_0.5,1
17,3.0,3.0,prior_0.5,1
18,3.0,3.0,prior_0.5,1
19,3.0,3.0,prior_0.5,1
20,3.0,3.0,prior_0.5,1
21,3.0,3.0,prior_0.5,1
22,3.0,3.0,prior_0.5,1
23,3.0,3.0,prior_0.5,1
24,3.0,3.0,prior_0.5,1
25,3.0,3.0,prior_0.5,1
26,3.0,3.0,prior_0.5,1
27,3.0,3.0,prior_0.5,1
28,3.0,3.0,prior_0.5,1
29,3.0,3.0,prior_0.5,1
30,3.0,3.0,prior_0.5,1
31,3.0,3.0,prior_0.5,1
32,3.0,3.0,prior_0.5,1
33,3.0,3.0,prior_0.5,1
34,3.0,3.0,prior_0.5,1
35,3.0,3.0,prior_0.5,1
36,3.0,3.0,prior_0.5,1
37,3.0,3.0,prior_0.5,1
38,3.0,3.0,prior_0.5,1
39,3.0,3.0,prior_0.5,1
40,3.0,3.0,prior_0.5,1
41,3.0,3.0,prior_0.5,1
42,3.0,3.0,prior_0.5,1
43,3.0,3.0,prior_0.5,1
44,3.0,3.0,prior_0.5,1
45,3.0,3.0,prior_0.5,1
46,3.0,3.0,prior_0.5,1
47,3.0,3.0,prior_0.5,1
48,3.0,3.0,prior_0.5,1
49,3.0,3.0,prior_0.5,1
50,3.0,3.0,prior_0.5,1
51,3.0,3.0,prior_0.5,1
52,3.0,3.0,prior_0.5,1
53,3.0,3.0,prior_0.5,1
54,3.0,3.0,prior_0.5,1
55,3.0,3.0,prior_0.5,1
56,3.0,3.0,prior_0.5,1
57,3.0,3.0,prior_0.5,1
58,3.0,3.0,prior_0.5,1
59,3.0,3.0,prior_0.5,1
60,3.0,3.0,prior_0.5,1
61,3.0,3.0,prior_0.5,1
62,3.0,3.0,prior_0.5,1
63,3.0,3.0,prior_0.5,1
64,3.0,3.0,prior_0.5,1
65,3.0,3.0,prior_0.5,1
0,3.0,3.0,prior_0.75,1
1,3.0,3.0,prior_0.75,1
2,3.0,3.0,prior_0.75,1
3,3.0,3.0,prior_0.75,1
4,3.0,3.0,prior_0.75,1
5,3.0,3.0,prior_0.75,1
6,3.0,3.0,prior_0.75,1
7,3.0,3.0,prior_0.75,1
8,3.0,3.0,prior_0.75,1
9,3.0,3.0,prior_0.75,1
10,3.0,3.0,prior_0.75,1
11,3.0,3.0,prior_0.75,1
12,3.0,3.0,prior_0.75,1
13,3.0,3.0,prior_0.75,1
14,3.0,3.0,prior_0.75,1
15,3.0,3.0,prior_0.75,1
16,3.0,3.0,prior_0.75,1
17,3.0,3.0,prior_0.75,1
18,3.0,3.0,prior_0.75,1
19,3.0,3.0,prior_0.75,1
20,3.0,3.0,prior_0.75,1
21,3.0,3.0,prior_0.75,1
22,3.0,3.0,prior_0.75,1
23,3.0,3.0,prior_0.75,1
24,3.0,3.0,prior_0.75,1
25,3.0,3.0,prior_0.75,1
26,3.0,3.0,prior_0.75,1
27,3.0,3.0,prior_0.75,1
28,3.0,3.0,prior_0.75,1
29,3.0,3.0,prior_0.75,1
30,3.0,3.0,prior_0.75,1
31,3.0,3.0,prior_0.75,1
32,3.0,3.0,prior_0.75,1
33,3.0,3.0,prior_0.75,1
34,3.0,3.0,prior_0.75,1
35,3.0,3.0,prior_0.75,1
36,3.0,3.0,prior_0.75,1
37,3.0,3.0,prior_0.75,1
38,3.0,3.0,prior_0.75,1
39,3.0,3.0,prior_0.75,1
40,3.0,3.0,prior_0.75,1
41,3.0,3.0,prior_0.75,1
42,3.0,3.0,prior_0.75,1
43,3.0,3.0,prior_0.75,1
44,3.0,3.0,prior_0.75,1
45,3.0,3.0,prior_0.75,1
46,3.0,3.0,prior_0.75,1
47,3.0,3.0,prior_0.75,1
48,3.0,3.0,prior_0.75,1
49,3.0,3.0,prior_0.75,1
50,3.0,3.0,prior_0.75,1
51,3.0,3.0,prior_0.75,1
52,3.0,3.0,prior_0.75,1
53,3.0,3.0,prior_0.75,1
54,3.0,3.0,prior_0.75,1
55,3.0,3.0,prior_0.75,1
56,3.0,3.0,prior_0.75,1
57,3.0,3.0,prior_0.75,1
58,3.0,3.0,prior_0.75,1
59,3.0,3.0,prior_0.75,1
60,3.0,3.0,prior_0.75,1
61,3.0,3.0,prior_0.75,1
62,3.0,3.0,prior_0.75,1
63,3.0,3.0,prior_0.75,1
64,3.0,3.0,prior_0.75,1
65,3.0,3.0,prior_0.75,1
