cohort,onset,followup,population,cases,domestic_users,customer_users,first_d,first_e,first_both,no_submission,domestic_use,customer_use,both_use,domestic_only,customer_only,d_to_e,e_to_d,resolved,unresolved,customer_minus_domestic,scenario,seed
7,42,24,all,18,15,6,0.5555555555555556,0.3333333333333333,0.0,0.1111111111111111,0.8333333333333334,0.3333333333333333,0.2777777777777778,0.5555555555555556,0.05555555555555555,0.0,0.2777777777777778,0.3333333333333333,0.6666666666666666,-0.5,grid_r0.4_c1.5,1
7,42,24,both_reachable,11,9,6,0.36363636363636365,0.5454545454545454,0.0,0.09090909090909091,0.8181818181818182,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.0,0.45454545454545453,0.45454545454545453,0.5454545454545454,-0.2727272727272728,grid_r0.4_c1.5,1
0,0,24,all,24,21,16,0.5,0.4583333333333333,0.041666666666666664,0.0,0.875,0.6666666666666666,0.5416666666666666,0.3333333333333333,0.125,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.5833333333333334,-0.20833333333333337,grid_r0.7_c0.5,1
0,0,24,both_reachable,18,15,16,0.3333333333333333,0.6111111111111112,0.05555555555555555,0.0,0.8333333333333334,0.8888888888888888,0.7222222222222222,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.4444444444444444,0.5,0.5,0.05555555555555547,grid_r0.7_c0.5,1
1,6,24,all,18,15,15,0.3888888888888889,0.5,0.1111111111111111,0.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.5,0.5,0.0,grid_r0.7_c0.5,1
1,6,24,both_reachable,15,12,15,0.26666666666666666,0.6,0.13333333333333333,0.0,0.8,1.0,0.8,0.0,0.2,0.26666666666666666,0.4,0.4666666666666667,0.5333333333333333,0.19999999999999996,grid_r0.7_c0.5,1
2,12,24,all,20,16,11,0.45,0.35,0.1,0.1,0.8,0.55,0.45,0.35,0.1,0.1,0.25,0.3,0.7,-0.25,grid_r0.7_c0.5,1
2,12,24,both_reachable,11,9,11,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.0,0.8181818181818182,1.0,0.8181818181818182,0.0,0.18181818181818182,0.18181818181818182,0.45454545454545453,0.18181818181818182,0.8181818181818182,0.18181818181818177,grid_r0.7_c0.5,1
3,18,24,all,18,15,10,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.8333333333333334,0.5555555555555556,0.3888888888888889,0.4444444444444444,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.3888888888888889,0.6111111111111112,-0.2777777777777778,grid_r0.7_c0.5,1
3,18,24,both_reachable,11,8,10,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.0,0.7272727272727273,0.9090909090909091,0.6363636363636364,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.45454545454545453,0.18181818181818177,grid_r0.7_c0.5,1
4,24,24,all,14,12,10,0.35714285714285715,0.6428571428571429,0.0,0.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.5,0.35714285714285715,0.6428571428571429,-0.1428571428571428,grid_r0.7_c0.5,1
4,24,24,both_reachable,10,8,10,0.1,0.9,0.0,0.0,0.8,1.0,0.8,0.0,0.2,0.1,0.7,0.4,0.6,0.19999999999999996,grid_r0.7_c0.5,1
5,30,24,all,17,14,14,0.23529411764705882,0.6470588235294118,0.11764705882352941,0.0,0.8235294117647058,0.8235294117647058,0.6470588235294118,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.47058823529411764,0.47058823529411764,0.5294117647058824,0.0,grid_r0.7_c0.5,1
5,30,24,both_reachable,16,13,14,0.1875,0.6875,0.125,0.0,0.8125,0.875,0.6875,0.125,0.1875,0.0625,0.5,0.5,0.5,0.0625,grid_r0.7_c0.5,1
6,36,24,all,17,15,11,0.4117647058823529,0.5294117647058824,0.058823529411764705,0.0,0.8823529411764706,0.6470588235294118,0.5294117647058824,0.35294117647058826,0.11764705882352941,0.058823529411764705,0.4117647058823529,0.5294117647058824,0.47058823529411764,-0.23529411764705876,grid_r0.7_c0.5,1
6,36,24,both_reachable,14,12,11,0.2857142857142857,0.6428571428571429,0.07142857142857142,0.0,0.8571428571428571,0.7857142857142857,0.6428571428571429,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.5,0.6428571428571429,0.35714285714285715,-0.0714285714285714,grid_r0.7_c0.5,1
7,42,24,all,18,16,12,0.3888888888888889,0.6111111111111112,0.0,0.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.05555555555555555,0.5,0.3888888888888889,0.6111111111111112,-0.2222222222222222,grid_r0.7_c0.5,1
7,42,24,both_reachable,14,12,12,0.21428571428571427,0.7857142857142857,0.0,0.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.6428571428571429,0.42857142857142855,0.5714285714285714,0.0,grid_r0.7_c0.5,1
0,0,24,all,24,21,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.875,0.5,0.375,0.5,0.125,0.16666666666666666,0.20833333333333334,0.375,0.625,-0.375,grid_r0.7_c1.0,1
0,0,24,both_reachable,18,15,12,0.5555555555555556,0.4444444444444444,0.0,0.0,0.8333333333333334,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.2777777777777778,0.4444444444444444,0.5555555555555556,-0.16666666666666674,grid_r0.7_c1.0,1
1,6,24,all,18,15,11,0.5555555555555556,0.4444444444444444,0.0,0.0,0.8333333333333334,0.6111111111111112,0.4444444444444444,0.3888888888888889,0.16666666666666666,0.16666666666666666,0.2777777777777778,0.4444444444444444,0.5555555555555556,-0.2222222222222222,grid_r0.7_c1.0,1
1,6,24,both_reachable,15,12,11,0.4666666666666667,0.5333333333333333,0.0,0.0,0.8,0.7333333333333333,0.5333333333333333,0.26666666666666666,0.2,0.2,0.3333333333333333,0.4,0.6,-0.06666666666666676,grid_r0.7_c1.0,1
2,12,24,all,20,16,9,0.6,0.25,0.0,0.15,0.8,0.45,0.4,0.4,0.05,0.2,0.2,0.3,0.7,-0.35000000000000003,grid_r0.7_c1.0,1
2,12,24,both_reachable,11,9,9,0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091,0.8181818181818182,0.8181818181818182,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.8181818181818182,0.0,grid_r0.7_c1.0,1
3,18,24,all,18,16,6,0.8333333333333334,0.16666666666666666,0.0,0.0,0.8888888888888888,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.4444444444444444,0.5555555555555556,-0.5555555555555556,grid_r0.7_c1.0,1
3,18,24,both_reachable,11,9,6,0.7272727272727273,0.2727272727272727,0.0,0.0,0.8181818181818182,0.5454545454545454,0.36363636363636365,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.6363636363636364,0.36363636363636365,-0.2727272727272728,grid_r0.7_c1.0,1
4,24,24,all,14,13,8,0.5,0.42857142857142855,0.0,0.07142857142857142,0.9285714285714286,0.5714285714285714,0.5714285714285714,0.35714285714285715,0.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.7142857142857143,-0.3571428571428572,grid_r0.7_c1.0,1
4,24,24,both_reachable,10,9,8,0.3,0.6,0.0,0.1,0.9,0.8,0.8,0.1,0.0,0.2,0.6,0.3,0.7,-0.09999999999999998,grid_r0.7_c1.0,1
5,30,24,all,17,15,11,0.5294117647058824,0.4117647058823529,0.058823529411764705,0.0,0.8823529411764706,0.6470588235294118,0.5294117647058824,0.35294117647058826,0.11764705882352941,0.17647058823529413,0.29411764705882354,0.47058823529411764,0.5294117647058824,-0.23529411764705876,grid_r0.7_c1.0,1
5,30,24,both_reachable,16,14,11,0.5,0.4375,0.0625,0.0,0.875,0.6875,0.5625,0.3125,0.125,0.1875,0.3125,0.5,0.5,-0.1875,grid_r0.7_c1.0,1
6,36,24,all,17,16,10,0.7647058823529411,0.23529411764705882,0.0,0.0,0.9411764705882353,0.5882352941176471,0.5294117647058824,0.4117647058823529,0.058823529411764705,0.35294117647058826,0.17647058823529413,0.4117647058823529,0.5882352941176471,-0.3529411764705882,grid_r0.7_c1.0,1
6,36,24,both_reachable,14,13,10,0.7142857142857143,0.2857142857142857,0.0,0.0,0.9285714285714286,0.7142857142857143,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.42857142857142855,0.21428571428571427,0.5,0.5,-0.2142857142857143,grid_r0.7_c1.0,1
7,42,24,all,18,13,11,0.5,0.4444444444444444,0.0,0.05555555555555555,0.7222222222222222,0.6111111111111112,0.3888888888888889,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.2777777777777778,0.7222222222222222,-0.11111111111111105,grid_r0.7_c1.0,1
7,42,24,both_reachable,14,9,11,0.35714285714285715,0.5714285714285714,0.0,0.07142857142857142,0.6428571428571429,0.7857142857142857,0.5,0.14285714285714285,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.1428571428571428,grid_r0.7_c1.0,1
0,0,24,all,24,23,5,0.8333333333333334,0.16666666666666666,0.0,0.0,0.9583333333333334,0.20833333333333334,0.16666666666666666,0.7916666666666666,0.041666666666666664,0.041666666666666664,0.125,0.2916666666666667,0.7083333333333334,-0.75,grid_r0.7_c1.5,1
0,0,24,both_reachable,18,17,5,0.7777777777777778,0.2222222222222222,0.0,0.0,0.9444444444444444,0.2777777777777778,0.2222222222222222,0.7222222222222222,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.6666666666666666,-0.6666666666666666,grid_r0.7_c1.5,1
1,6,24,all,18,15,7,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8333333333333334,0.3888888888888889,0.2222222222222222,0.6111111111111112,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.6666666666666666,-0.4444444444444445,grid_r0.7_c1.5,1
1,6,24,both_reachable,15,12,7,0.6,0.4,0.0,0.0,0.8,0.4666666666666667,0.26666666666666666,0.5333333333333333,0.2,0.06666666666666667,0.2,0.26666666666666666,0.7333333333333333,-0.33333333333333337,grid_r0.7_c1.5,1
2,12,24,all,20,15,7,0.6,0.25,0.0,0.15,0.75,0.35,0.25,0.5,0.1,0.1,0.15,0.2,0.8,-0.4,grid_r0.7_c1.5,1
2,12,24,both_reachable,11,7,7,0.36363636363636365,0.45454545454545453,0.0,0.18181818181818182,0.6363636363636364,0.6363636363636364,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.9090909090909091,0.0,grid_r0.7_c1.5,1
3,18,24,all,18,16,3,0.8888888888888888,0.05555555555555555,0.0,0.05555555555555555,0.8888888888888888,0.16666666666666666,0.1111111111111111,0.7777777777777778,0.05555555555555555,0.1111111111111111,0.0,0.5555555555555556,0.4444444444444444,-0.7222222222222222,grid_r0.7_c1.5,1
3,18,24,both_reachable,11,9,3,0.8181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.8181818181818182,0.2727272727272727,0.18181818181818182,0.6363636363636364,0.09090909090909091,0.18181818181818182,0.0,0.6363636363636364,0.36363636363636365,-0.5454545454545455,grid_r0.7_c1.5,1
4,24,24,all,14,12,6,0.6428571428571429,0.2857142857142857,0.0,0.07142857142857142,0.8571428571428571,0.42857142857142855,0.35714285714285715,0.5,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.35714285714285715,0.6428571428571429,-0.42857142857142855,grid_r0.7_c1.5,1
4,24,24,both_reachable,10,8,6,0.5,0.4,0.0,0.1,0.8,0.6,0.5,0.3,0.1,0.2,0.3,0.4,0.6,-0.20000000000000007,grid_r0.7_c1.5,1
5,30,24,all,17,15,7,0.8235294117647058,0.11764705882352941,0.0,0.058823529411764705,0.8823529411764706,0.4117647058823529,0.35294117647058826,0.5294117647058824,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.47058823529411764,0.5294117647058824,-0.47058823529411764,grid_r0.7_c1.5,1
5,30,24,both_reachable,16,14,7,0.8125,0.125,0.0,0.0625,0.875,0.4375,0.375,0.5,0.0625,0.3125,0.0625,0.5,0.5,-0.4375,grid_r0.7_c1.5,1
6,36,24,all,17,15,8,0.6470588235294118,0.35294117647058826,0.0,0.0,0.8823529411764706,0.47058823529411764,0.35294117647058826,0.5294117647058824,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.47058823529411764,0.5294117647058824,-0.4117647058823529,grid_r0.7_c1.5,1
6,36,24,both_reachable,14,12,8,0.5714285714285714,0.42857142857142855,0.0,0.0,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.42857142857142855,-0.2857142857142857,grid_r0.7_c1.5,1
7,42,24,all,18,14,8,0.6111111111111112,0.3333333333333333,0.0,0.05555555555555555,0.7777777777777778,0.4444444444444444,0.2777777777777778,0.5,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.3888888888888889,0.6111111111111112,-0.33333333333333337,grid_r0.7_c1.5,1
7,42,24,both_reachable,14,10,8,0.5,0.42857142857142855,0.0,0.07142857142857142,0.7142857142857143,0.5714285714285714,0.35714285714285715,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.5714285714285714,-0.1428571428571429,grid_r0.7_c1.5,1
0,0,24,all,24,19,21,0.3333333333333333,0.625,0.041666666666666664,0.0,0.7916666666666666,0.875,0.6666666666666666,0.125,0.20833333333333334,0.20833333333333334,0.4166666666666667,0.5416666666666666,0.4583333333333333,0.08333333333333337,grid_r1.0_c0.5,1
0,0,24,both_reachable,24,19,21,0.3333333333333333,0.625,0.041666666666666664,0.0,0.7916666666666666,0.875,0.6666666666666666,0.125,0.20833333333333334,0.20833333333333334,0.4166666666666667,0.5416666666666666,0.4583333333333333,0.08333333333333337,grid_r1.0_c0.5,1
1,6,24,all,18,15,18,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.0,0.8333333333333334,1.0,0.8333333333333334,0.0,0.16666666666666666,0.3333333333333333,0.3888888888888889,0.4444444444444444,0.5555555555555556,0.16666666666666663,grid_r1.0_c0.5,1
1,6,24,both_reachable,18,15,18,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.0,0.8333333333333334,1.0,0.8333333333333334,0.0,0.16666666666666666,0.3333333333333333,0.3888888888888889,0.4444444444444444,0.5555555555555556,0.16666666666666663,grid_r1.0_c0.5,1
2,12,24,all,20,17,18,0.3,0.65,0.05,0.0,0.85,0.9,0.75,0.1,0.15,0.2,0.5,0.35,0.65,0.050000000000000044,grid_r1.0_c0.5,1
2,12,24,both_reachable,20,17,18,0.3,0.65,0.05,0.0,0.85,0.9,0.75,0.1,0.15,0.2,0.5,0.35,0.65,0.050000000000000044,grid_r1.0_c0.5,1
3,18,24,all,18,13,17,0.2222222222222222,0.7222222222222222,0.05555555555555555,0.0,0.7222222222222222,0.9444444444444444,0.6666666666666666,0.05555555555555555,0.2777777777777778,0.16666666666666666,0.4444444444444444,0.5,0.5,0.2222222222222222,grid_r1.0_c0.5,1
3,18,24,both_reachable,18,13,17,0.2222222222222222,0.7222222222222222,0.05555555555555555,0.0,0.7222222222222222,0.9444444444444444,0.6666666666666666,0.05555555555555555,0.2777777777777778,0.16666666666666666,0.4444444444444444,0.5,0.5,0.2222222222222222,grid_r1.0_c0.5,1
4,24,24,all,14,10,13,0.14285714285714285,0.7857142857142857,0.07142857142857142,0.0,0.7142857142857143,0.9285714285714286,0.6428571428571429,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.5,0.42857142857142855,0.5714285714285714,0.2142857142857143,grid_r1.0_c0.5,1
4,24,24,both_reachable,14,10,13,0.14285714285714285,0.7857142857142857,0.07142857142857142,0.0,0.7142857142857143,0.9285714285714286,0.6428571428571429,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.5,0.42857142857142855,0.5714285714285714,0.2142857142857143,grid_r1.0_c0.5,1
5,30,24,all,17,13,14,0.23529411764705882,0.7058823529411765,0.058823529411764705,0.0,0.7647058823529411,0.8235294117647058,0.5882352941176471,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.47058823529411764,0.47058823529411764,0.5294117647058824,0.05882352941176472,grid_r1.0_c0.5,1
5,30,24,both_reachable,17,13,14,0.23529411764705882,0.7058823529411765,0.058823529411764705,0.0,0.7647058823529411,0.8235294117647058,0.5882352941176471,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.47058823529411764,0.47058823529411764,0.5294117647058824,0.05882352941176472,grid_r1.0_c0.5,1
6,36,24,all,17,14,14,0.23529411764705882,0.7058823529411765,0.058823529411764705,0.0,0.8235294117647058,0.8235294117647058,0.6470588235294118,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.5294117647058824,0.47058823529411764,0.5294117647058824,0.0,grid_r1.0_c0.5,1
6,36,24,both_reachable,17,14,14,0.23529411764705882,0.7058823529411765,0.058823529411764705,0.0,0.8235294117647058,0.8235294117647058,0.6470588235294118,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.5294117647058824,0.47058823529411764,0.5294117647058824,0.0,grid_r1.0_c0.5,1
7,42,24,all,18,14,16,0.2777777777777778,0.7222222222222222,0.0,0.0,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.11111111111111105,grid_r1.0_c0.5,1
7,42,24,both_reachable,18,14,16,0.2777777777777778,0.7222222222222222,0.0,0.0,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.11111111111111105,grid_r1.0_c0.5,1
0,0,24,all,24,21,16,0.625,0.375,0.0,0.0,0.875,0.6666666666666666,0.5416666666666666,0.3333333333333333,0.125,0.2916666666666667,0.25,0.4166666666666667,0.5833333333333334,-0.20833333333333337,grid_r1.0_c1.0,1
0,0,24,both_reachable,24,21,16,0.625,0.375,0.0,0.0,0.875,0.6666666666666666,0.5416666666666666,0.3333333333333333,0.125,0.2916666666666667,0.25,0.4166666666666667,0.5833333333333334,-0.20833333333333337,grid_r1.0_c1.0,1
1,6,24,all,18,14,12,0.5555555555555556,0.4444444444444444,0.0,0.0,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.6666666666666666,-0.11111111111111116,grid_r1.0_c1.0,1
1,6,24,both_reachable,18,14,12,0.5555555555555556,0.4444444444444444,0.0,0.0,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.6666666666666666,-0.11111111111111116,grid_r1.0_c1.0,1
2,12,24,all,20,18,16,0.5,0.5,0.0,0.0,0.9,0.8,0.7,0.2,0.1,0.3,0.4,0.35,0.65,-0.09999999999999998,grid_r1.0_c1.0,1
2,12,24,both_reachable,20,18,16,0.5,0.5,0.0,0.0,0.9,0.8,0.7,0.2,0.1,0.3,0.4,0.35,0.65,-0.09999999999999998,grid_r1.0_c1.0,1
3,18,24,all,18,14,11,0.5555555555555556,0.4444444444444444,0.0,0.0,0.7777777777777778,0.6111111111111112,0.3888888888888889,0.3888888888888889,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.6111111111111112,0.3888888888888889,-0.16666666666666663,grid_r1.0_c1.0,1
3,18,24,both_reachable,18,14,11,0.5555555555555556,0.4444444444444444,0.0,0.0,0.7777777777777778,0.6111111111111112,0.3888888888888889,0.3888888888888889,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.6111111111111112,0.3888888888888889,-0.16666666666666663,grid_r1.0_c1.0,1
4,24,24,all,14,12,11,0.35714285714285715,0.6428571428571429,0.0,0.0,0.8571428571428571,0.7857142857142857,0.6428571428571429,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.5,0.42857142857142855,0.5714285714285714,-0.0714285714285714,grid_r1.0_c1.0,1
4,24,24,both_reachable,14,12,11,0.35714285714285715,0.6428571428571429,0.0,0.0,0.8571428571428571,0.7857142857142857,0.6428571428571429,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.5,0.42857142857142855,0.5714285714285714,-0.0714285714285714,grid_r1.0_c1.0,1
5,30,24,all,17,15,14,0.47058823529411764,0.5294117647058824,0.0,0.0,0.8823529411764706,0.8235294117647058,0.7058823529411765,0.17647058823529413,0.11764705882352941,0.29411764705882354,0.4117647058823529,0.4117647058823529,0.5882352941176471,-0.05882352941176472,grid_r1.0_c1.0,1
5,30,24,both_reachable,17,15,14,0.47058823529411764,0.5294117647058824,0.0,0.0,0.8823529411764706,0.8235294117647058,0.7058823529411765,0.17647058823529413,0.11764705882352941,0.29411764705882354,0.4117647058823529,0.4117647058823529,0.5882352941176471,-0.05882352941176472,grid_r1.0_c1.0,1
6,36,24,all,17,15,10,0.7647058823529411,0.23529411764705882,0.0,0.0,0.8823529411764706,0.5882352941176471,0.47058823529411764,0.4117647058823529,0.11764705882352941,0.35294117647058826,0.11764705882352941,0.47058823529411764,0.5294117647058824,-0.2941176470588235,grid_r1.0_c1.0,1
6,36,24,both_reachable,17,15,10,0.7647058823529411,0.23529411764705882,0.0,0.0,0.8823529411764706,0.5882352941176471,0.47058823529411764,0.4117647058823529,0.11764705882352941,0.35294117647058826,0.11764705882352941,0.47058823529411764,0.5294117647058824,-0.2941176470588235,grid_r1.0_c1.0,1
7,42,24,all,18,14,15,0.3333333333333333,0.6111111111111112,0.0,0.05555555555555555,0.7777777777777778,0.8333333333333334,0.6666666666666666,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.4444444444444444,0.3888888888888889,0.6111111111111112,0.05555555555555558,grid_r1.0_c1.0,1
7,42,24,both_reachable,18,14,15,0.3333333333333333,0.6111111111111112,0.0,0.05555555555555555,0.7777777777777778,0.8333333333333334,0.6666666666666666,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.4444444444444444,0.3888888888888889,0.6111111111111112,0.05555555555555558,grid_r1.0_c1.0,1
0,0,24,all,24,23,8,0.7916666666666666,0.20833333333333334,0.0,0.0,0.9583333333333334,0.3333333333333333,0.2916666666666667,0.6666666666666666,0.041666666666666664,0.125,0.16666666666666666,0.3333333333333333,0.6666666666666666,-0.625,grid_r1.0_c1.5,1
0,0,24,both_reachable,24,23,8,0.7916666666666666,0.20833333333333334,0.0,0.0,0.9583333333333334,0.3333333333333333,0.2916666666666667,0.6666666666666666,0.041666666666666664,0.125,0.16666666666666666,0.3333333333333333,0.6666666666666666,-0.625,grid_r1.0_c1.5,1
1,6,24,all,18,17,6,0.7777777777777778,0.2222222222222222,0.0,0.0,0.9444444444444444,0.3333333333333333,0.2777777777777778,0.6666666666666666,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.7222222222222222,-0.6111111111111112,grid_r1.0_c1.5,1
1,6,24,both_reachable,18,17,6,0.7777777777777778,0.2222222222222222,0.0,0.0,0.9444444444444444,0.3333333333333333,0.2777777777777778,0.6666666666666666,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.7222222222222222,-0.6111111111111112,grid_r1.0_c1.5,1
2,12,24,all,20,16,11,0.55,0.3,0.0,0.15,0.8,0.55,0.5,0.3,0.05,0.25,0.25,0.15,0.85,-0.25,grid_r1.0_c1.5,1
2,12,24,both_reachable,20,16,11,0.55,0.3,0.0,0.15,0.8,0.55,0.5,0.3,0.05,0.25,0.25,0.15,0.85,-0.25,grid_r1.0_c1.5,1
3,18,24,all,18,16,7,0.7222222222222222,0.2777777777777778,0.0,0.0,0.8888888888888888,0.3888888888888889,0.2777777777777778,0.6111111111111112,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.5555555555555556,0.4444444444444444,-0.49999999999999994,grid_r1.0_c1.5,1
3,18,24,both_reachable,18,16,7,0.7222222222222222,0.2777777777777778,0.0,0.0,0.8888888888888888,0.3888888888888889,0.2777777777777778,0.6111111111111112,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.5555555555555556,0.4444444444444444,-0.49999999999999994,grid_r1.0_c1.5,1
4,24,24,all,14,12,8,0.5,0.42857142857142855,0.0,0.07142857142857142,0.8571428571428571,0.5714285714285714,0.5,0.35714285714285715,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.5,0.5,-0.2857142857142857,grid_r1.0_c1.5,1
4,24,24,both_reachable,14,12,8,0.5,0.42857142857142855,0.0,0.07142857142857142,0.8571428571428571,0.5714285714285714,0.5,0.35714285714285715,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.5,0.5,-0.2857142857142857,grid_r1.0_c1.5,1
5,30,24,all,17,15,7,0.8823529411764706,0.11764705882352941,0.0,0.0,0.8823529411764706,0.4117647058823529,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.29411764705882354,0.0,0.5294117647058824,0.47058823529411764,-0.47058823529411764,grid_r1.0_c1.5,1
5,30,24,both_reachable,17,15,7,0.8823529411764706,0.11764705882352941,0.0,0.0,0.8823529411764706,0.4117647058823529,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.29411764705882354,0.0,0.5294117647058824,0.47058823529411764,-0.47058823529411764,grid_r1.0_c1.5,1
6,36,24,all,17,15,8,0.5882352941176471,0.4117647058823529,0.0,0.0,0.8823529411764706,0.47058823529411764,0.35294117647058826,0.5294117647058824,0.11764705882352941,0.058823529411764705,0.29411764705882354,0.35294117647058826,0.6470588235294118,-0.4117647058823529,grid_r1.0_c1.5,1
6,36,24,both_reachable,17,15,8,0.5882352941176471,0.4117647058823529,0.0,0.0,0.8823529411764706,0.47058823529411764,0.35294117647058826,0.5294117647058824,0.11764705882352941,0.058823529411764705,0.29411764705882354,0.35294117647058826,0.6470588235294118,-0.4117647058823529,grid_r1.0_c1.5,1
7,42,24,all,18,13,10,0.4444444444444444,0.5,0.0,0.05555555555555555,0.7222222222222222,0.5555555555555556,0.3333333333333333,0.3888888888888889,0.2222222222222222,0.05555555555555555,0.2777777777777778,0.3888888888888889,0.6111111111111112,-0.16666666666666663,grid_r1.0_c1.5,1
7,42,24,both_reachable,18,13,10,0.4444444444444444,0.5,0.0,0.05555555555555555,0.7222222222222222,0.5555555555555556,0.3333333333333333,0.3888888888888889,0.2222222222222222,0.05555555555555555,0.2777777777777778,0.3888888888888889,0.6111111111111112,-0.16666666666666663,grid_r1.0_c1.5,1
0,0,24,all,24,21,12,0.75,0.25,0.0,0.0,0.875,0.5,0.375,0.5,0.125,0.25,0.125,0.375,0.625,-0.375,objective_0.2,1
0,0,24,both_reachable,18,15,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8333333333333334,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3888888888888889,0.6111111111111112,-0.16666666666666674,objective_0.2,1
1,6,24,all,18,16,11,0.5,0.5,0.0,0.0,0.8888888888888888,0.6111111111111112,0.5,0.3888888888888889,0.1111111111111111,0.1111111111111111,0.3888888888888889,0.4444444444444444,0.5555555555555556,-0.2777777777777777,objective_0.2,1
1,6,24,both_reachable,14,12,11,0.35714285714285715,0.6428571428571429,0.0,0.0,0.8571428571428571,0.7857142857142857,0.6428571428571429,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.5,0.42857142857142855,0.5714285714285714,-0.0714285714285714,objective_0.2,1
2,12,24,all,20,18,10,0.7,0.25,0.0,0.05,0.9,0.5,0.45,0.45,0.05,0.25,0.2,0.3,0.7,-0.4,objective_0.2,1
