time,new_disputes,new_complaints,visible_complainants,new_complainants,unresolved,pending,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,unsubmitted,eligible_unsubmitted,threshold_blocked,utility_abstained,domestic_submissions,external_submissions,multi_submissions,scenario,seed
16,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
17,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
18,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
19,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
20,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
21,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
22,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
23,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
24,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
25,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
26,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
27,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
28,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
29,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
30,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
31,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
32,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
33,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
34,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
35,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
36,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
37,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
38,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
39,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
40,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
41,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
42,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
43,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
44,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
45,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
46,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
47,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
48,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
49,0,0,0,0,85,0,0,2,2,87,85,85,85,0,0,0,0,legacy_immediate,18
0,102,7,0,7,99,4,3,3,7,102,95,102,95,0,7,0,0,legacy_immediate,19
1,0,5,4,5,95,5,4,7,12,102,90,95,90,0,5,0,0,legacy_immediate,19
2,0,3,5,3,89,2,6,13,15,102,87,90,87,0,3,0,0,legacy_immediate,19
3,0,0,2,0,87,0,2,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
4,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
5,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
6,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
7,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
8,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
9,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
10,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
11,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
12,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
13,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
14,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
15,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
16,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
17,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
18,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
19,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
20,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
21,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
22,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
23,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
24,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
25,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
26,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
27,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
28,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
29,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
30,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
31,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
32,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
33,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
34,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
35,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
36,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
37,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
38,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
39,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
40,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
41,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
42,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
43,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
44,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
45,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
46,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
47,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
48,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
49,0,0,0,0,87,0,0,15,15,102,87,87,87,0,0,0,0,legacy_immediate,19
0,101,7,0,7,101,7,0,0,7,101,94,101,94,0,7,0,0,legacy_delayed,0
1,0,7,7,7,101,14,0,0,14,101,87,94,87,0,7,0,0,legacy_delayed,0
2,0,7,14,7,101,21,0,0,21,101,80,87,80,0,7,0,0,legacy_delayed,0
3,0,7,21,7,101,28,0,0,28,101,73,80,73,0,7,0,0,legacy_delayed,0
4,0,8,28,8,97,32,4,4,36,101,65,73,65,0,8,0,0,legacy_delayed,0
5,0,12,32,12,92,39,5,9,48,101,53,65,53,0,12,0,0,legacy_delayed,0
6,0,17,39,17,87,51,5,14,65,101,36,53,36,0,17,0,0,legacy_delayed,0
7,0,20,51,20,79,63,8,22,85,101,16,36,16,0,20,0,0,legacy_delayed,0
8,0,11,63,11,68,63,11,33,96,101,5,16,5,0,11,0,0,legacy_delayed,0
9,0,1,63,1,58,54,10,43,97,101,4,5,4,0,1,0,0,legacy_delayed,0
10,0,0,54,0,44,40,14,57,97,101,4,4,4,0,0,0,0,legacy_delayed,0
11,0,0,40,0,32,28,12,69,97,101,4,4,4,0,0,0,0,legacy_delayed,0
12,0,0,28,0,22,18,10,79,97,101,4,4,4,0,0,0,0,legacy_delayed,0
13,0,0,18,0,12,8,10,89,97,101,4,4,4,0,0,0,0,legacy_delayed,0
14,0,0,8,0,7,3,5,94,97,101,4,4,4,0,0,0,0,legacy_delayed,0
15,0,0,3,0,4,0,3,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
16,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
17,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
18,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
19,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
20,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
21,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
22,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
23,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
24,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
25,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
26,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
27,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
28,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
29,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
30,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
31,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
32,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
33,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
34,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
35,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
36,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
37,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
38,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
39,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
40,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
41,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
42,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
43,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
44,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
45,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
46,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
47,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
48,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
49,0,0,0,0,4,0,0,97,97,101,4,4,4,0,0,0,0,legacy_delayed,0
0,84,8,0,8,84,8,0,0,8,84,76,84,76,0,8,0,0,legacy_delayed,1
1,0,6,8,6,84,14,0,0,14,84,70,76,70,0,6,0,0,legacy_delayed,1
2,0,4,14,4,84,18,0,0,18,84,66,70,66,0,4,0,0,legacy_delayed,1
3,0,4,18,4,84,22,0,0,22,84,62,66,62,0,4,0,0,legacy_delayed,1
4,0,4,22,4,80,22,4,4,26,84,58,62,58,0,4,0,0,legacy_delayed,1
5,0,9,22,9,73,24,7,11,35,84,49,58,49,0,9,0,0,legacy_delayed,1
6,0,10,24,10,69,30,4,15,45,84,39,49,39,0,10,0,0,legacy_delayed,1
7,0,6,30,6,65,32,4,19,51,84,33,39,33,0,6,0,0,legacy_delayed,1
8,0,5,32,5,60,32,5,24,56,84,28,33,28,0,5,0,0,legacy_delayed,1
9,0,3,32,3,51,26,9,33,59,84,25,28,25,0,3,0,0,legacy_delayed,1
10,0,4,26,4,42,21,9,42,63,84,21,25,21,0,4,0,0,legacy_delayed,1
11,0,1,21,1,38,18,4,46,64,84,20,21,20,0,1,0,0,legacy_delayed,1
12,0,0,18,0,29,9,9,55,64,84,20,20,20,0,0,0,0,legacy_delayed,1
13,0,0,9,0,27,7,2,57,64,84,20,20,20,0,0,0,0,legacy_delayed,1
14,0,0,7,0,24,4,3,60,64,84,20,20,20,0,0,0,0,legacy_delayed,1
15,0,0,4,0,22,2,2,62,64,84,20,20,20,0,0,0,0,legacy_delayed,1
16,0,0,2,0,21,1,1,63,64,84,20,20,20,0,0,0,0,legacy_delayed,1
17,0,0,1,0,21,1,0,63,64,84,20,20,20,0,0,0,0,legacy_delayed,1
18,0,0,1,0,20,0,1,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
19,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
20,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
21,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
22,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
23,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
24,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
25,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
26,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
27,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
28,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
29,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
30,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
31,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
32,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
33,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
34,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
35,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
36,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
37,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
38,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
39,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
40,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
41,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
42,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
43,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
44,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
45,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
46,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
47,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
48,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
49,0,0,0,0,20,0,0,64,64,84,20,20,20,0,0,0,0,legacy_delayed,1
0,92,10,0,10,92,10,0,0,10,92,82,92,82,0,10,0,0,legacy_delayed,2
1,0,12,10,12,92,22,0,0,22,92,70,82,70,0,12,0,0,legacy_delayed,2
2,0,14,22,14,92,36,0,0,36,92,56,70,56,0,14,0,0,legacy_delayed,2
3,0,21,36,21,92,57,0,0,57,92,35,56,35,0,21,0,0,legacy_delayed,2
4,0,16,57,16,88,69,4,4,73,92,19,35,19,0,16,0,0,legacy_delayed,2
5,0,12,69,12,78,71,10,14,85,92,7,19,7,0,12,0,0,legacy_delayed,2
6,0,4,71,4,69,66,9,23,89,92,3,7,3,0,4,0,0,legacy_delayed,2
7,0,0,66,0,54,51,15,38,89,92,3,3,3,0,0,0,0,legacy_delayed,2
8,0,0,51,0,40,37,14,52,89,92,3,3,3,0,0,0,0,legacy_delayed,2
9,0,0,37,0,26,23,14,66,89,92,3,3,3,0,0,0,0,legacy_delayed,2
10,0,0,23,0,13,10,13,79,89,92,3,3,3,0,0,0,0,legacy_delayed,2
11,0,0,10,0,8,5,5,84,89,92,3,3,3,0,0,0,0,legacy_delayed,2
12,0,0,5,0,4,1,4,88,89,92,3,3,3,0,0,0,0,legacy_delayed,2
13,0,0,1,0,3,0,1,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
14,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
15,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
16,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
17,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
18,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
19,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
20,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
21,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
22,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
23,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
24,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
25,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
26,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
27,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
28,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
29,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
30,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
31,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
32,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
33,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
34,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
35,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
36,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
37,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
38,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
39,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
40,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
41,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
42,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
43,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
44,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
45,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
46,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
47,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
48,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
49,0,0,0,0,3,0,0,89,89,92,3,3,3,0,0,0,0,legacy_delayed,2
0,89,4,0,4,89,4,0,0,4,89,85,89,85,0,4,0,0,legacy_delayed,3
1,0,2,4,2,89,6,0,0,6,89,83,85,83,0,2,0,0,legacy_delayed,3
2,0,0,6,0,89,6,0,0,6,89,83,83,83,0,0,0,0,legacy_delayed,3
3,0,0,6,0,89,6,0,0,6,89,83,83,83,0,0,0,0,legacy_delayed,3
4,0,0,6,0,88,5,1,1,6,89,83,83,83,0,0,0,0,legacy_delayed,3
5,0,0,5,0,84,1,4,5,6,89,83,83,83,0,0,0,0,legacy_delayed,3
6,0,0,1,0,83,0,1,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
7,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
8,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
9,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
10,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
11,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
12,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
13,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
14,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
15,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
16,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
17,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
18,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
19,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
20,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
21,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
22,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
23,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
24,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
25,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
26,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
27,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
28,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
29,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
30,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
31,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
32,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
33,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
34,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
35,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
36,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
37,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
38,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
39,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
40,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
41,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
42,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
43,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
44,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
45,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
46,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
47,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
48,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
49,0,0,0,0,83,0,0,6,6,89,83,83,83,0,0,0,0,legacy_delayed,3
0,102,7,0,7,102,7,0,0,7,102,95,102,95,0,7,0,0,legacy_delayed,4
1,0,9,7,9,102,16,0,0,16,102,86,95,86,0,9,0,0,legacy_delayed,4
2,0,12,16,12,102,28,0,0,28,102,74,86,74,0,12,0,0,legacy_delayed,4
3,0,18,28,18,102,46,0,0,46,102,56,74,56,0,18,0,0,legacy_delayed,4
4,0,24,46,24,99,67,3,3,70,102,32,56,32,0,24,0,0,legacy_delayed,4
5,0,17,67,17,89,74,10,13,87,102,15,32,15,0,17,0,0,legacy_delayed,4
6,0,9,74,9,82,76,7,20,96,102,6,15,6,0,9,0,0,legacy_delayed,4
7,0,3,76,3,70,67,12,32,99,102,3,6,3,0,3,0,0,legacy_delayed,4
8,0,0,67,0,56,53,14,46,99,102,3,3,3,0,0,0,0,legacy_delayed,4
9,0,0,53,0,43,40,13,59,99,102,3,3,3,0,0,0,0,legacy_delayed,4
10,0,0,40,0,33,30,10,69,99,102,3,3,3,0,0,0,0,legacy_delayed,4
11,0,0,30,0,22,19,11,80,99,102,3,3,3,0,0,0,0,legacy_delayed,4
12,0,0,19,0,19,16,3,83,99,102,3,3,3,0,0,0,0,legacy_delayed,4
13,0,0,16,0,13,10,6,89,99,102,3,3,3,0,0,0,0,legacy_delayed,4
14,0,0,10,0,8,5,5,94,99,102,3,3,3,0,0,0,0,legacy_delayed,4
15,0,0,5,0,6,3,2,96,99,102,3,3,3,0,0,0,0,legacy_delayed,4
16,0,0,3,0,5,2,1,97,99,102,3,3,3,0,0,0,0,legacy_delayed,4
