time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,scenario,seed
0,69,69,69,34,39,0,69,69,0,0,34,39,0,0,69,69,0,0,domestic_0.15_help_off,0
1,0,0,0,0,0,0,69,69,0,0,34,39,0,0,69,69,34,39,domestic_0.15_help_off,0
2,0,0,0,0,0,0,69,66,0,3,34,35,0,0,69,69,34,39,domestic_0.15_help_off,0
3,0,0,0,1,3,4,62,49,0,13,26,26,7,7,69,69,34,39,domestic_0.15_help_off,0
4,0,0,0,5,5,10,60,34,0,26,22,15,2,9,69,69,1,3,domestic_0.15_help_off,0
5,0,0,0,5,3,8,58,26,0,32,15,12,2,11,69,69,6,8,domestic_0.15_help_off,0
6,0,0,0,2,2,4,55,19,0,36,12,7,3,14,69,69,11,11,domestic_0.15_help_off,0
7,0,0,0,0,2,2,53,12,0,41,7,5,2,16,69,69,12,10,domestic_0.15_help_off,0
8,0,0,0,0,0,0,52,6,0,46,2,4,1,17,69,69,7,7,domestic_0.15_help_off,0
9,0,0,0,0,0,0,52,1,0,51,0,1,0,17,69,69,2,4,domestic_0.15_help_off,0
10,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,2,domestic_0.15_help_off,0
11,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
12,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
13,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
14,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
15,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
16,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
17,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
18,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
19,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
20,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
21,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
22,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
23,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
24,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
25,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
26,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
27,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
28,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
29,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
30,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
31,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
32,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
33,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
34,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
35,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
36,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
37,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
38,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
39,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
40,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
41,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
42,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
43,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
44,0,0,0,0,0,0,52,0,0,52,0,0,0,17,69,69,0,0,domestic_0.15_help_off,0
0,81,71,71,35,41,0,81,71,10,0,35,41,0,0,71,81,0,0,domestic_0.15_help_off,1
1,0,4,4,1,3,0,81,75,6,0,36,44,0,0,75,81,35,41,domestic_0.15_help_off,1
2,0,0,0,0,0,0,81,70,6,5,36,38,0,0,75,81,36,44,domestic_0.15_help_off,1
3,0,0,0,4,1,5,77,53,6,18,30,28,4,4,75,81,36,44,domestic_0.15_help_off,1
4,0,0,0,4,7,11,73,44,6,23,25,24,4,8,75,81,5,4,domestic_0.15_help_off,1
5,0,0,0,3,2,5,70,30,6,34,18,15,3,11,75,81,8,8,domestic_0.15_help_off,1
6,0,0,0,3,2,5,65,19,6,40,11,8,5,16,75,81,11,10,domestic_0.15_help_off,1
7,0,0,0,0,0,0,62,8,6,48,6,2,3,19,75,81,10,11,domestic_0.15_help_off,1
8,0,0,0,1,0,1,61,4,6,51,4,0,1,20,75,81,6,4,domestic_0.15_help_off,1
9,0,0,0,0,0,0,61,1,6,54,1,0,0,20,75,81,4,2,domestic_0.15_help_off,1
10,0,0,0,0,0,0,61,1,6,54,1,0,0,20,75,81,1,0,domestic_0.15_help_off,1
11,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,1,0,domestic_0.15_help_off,1
12,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
13,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
14,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
15,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
16,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
17,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
18,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
19,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
20,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
21,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
22,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
23,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
24,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
25,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
26,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
27,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
28,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
29,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
30,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
31,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
32,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
33,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
34,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
35,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
36,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
37,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
38,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
39,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
40,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
41,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
42,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
43,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
44,0,0,0,0,0,0,61,0,6,55,0,0,0,20,75,81,0,0,domestic_0.15_help_off,1
0,75,64,64,29,37,0,75,64,11,0,29,37,0,0,64,75,0,0,domestic_0.15_help_off,2
1,0,1,1,0,1,0,75,65,10,0,29,38,0,0,65,75,29,37,domestic_0.15_help_off,2
2,0,0,0,0,0,0,75,59,10,6,29,32,0,0,65,75,29,38,domestic_0.15_help_off,2
3,0,0,0,3,3,6,72,41,10,21,22,22,3,3,65,75,29,38,domestic_0.15_help_off,2
4,0,0,0,6,5,11,70,32,10,28,17,17,2,5,65,75,3,4,domestic_0.15_help_off,2
5,0,0,0,5,4,9,65,27,10,28,15,12,5,10,65,75,9,8,domestic_0.15_help_off,2
6,0,0,0,3,0,3,64,22,10,32,15,7,1,11,65,75,14,12,domestic_0.15_help_off,2
7,0,0,0,0,0,0,62,12,10,40,9,3,2,13,65,75,14,9,domestic_0.15_help_off,2
8,0,0,0,0,0,0,59,3,10,46,3,0,3,16,65,75,8,4,domestic_0.15_help_off,2
9,0,0,0,0,0,0,58,0,10,48,0,0,1,17,65,75,3,0,domestic_0.15_help_off,2
10,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
11,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
12,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
13,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
14,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
15,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
16,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
17,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
18,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
19,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
20,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
21,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
22,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
23,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
24,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
25,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
26,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
27,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
28,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
29,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
30,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
31,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
32,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
33,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
34,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
35,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
36,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
37,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
38,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
39,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
40,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
41,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
42,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
43,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
44,0,0,0,0,0,0,58,0,10,48,0,0,0,17,65,75,0,0,domestic_0.15_help_off,2
0,84,74,74,38,43,0,84,74,10,0,38,43,0,0,74,84,0,0,domestic_0.15_help_off,3
1,0,2,2,0,2,0,84,76,8,0,38,45,0,0,76,84,38,43,domestic_0.15_help_off,3
2,0,0,0,0,0,0,84,72,8,4,38,39,0,0,76,84,38,45,domestic_0.15_help_off,3
3,0,0,0,2,2,4,79,55,8,16,30,28,5,5,76,84,38,45,domestic_0.15_help_off,3
4,0,0,0,1,5,6,75,41,8,26,23,22,4,9,76,84,2,4,domestic_0.15_help_off,3
5,0,0,0,3,6,9,73,23,8,42,13,13,2,11,76,84,3,7,domestic_0.15_help_off,3
6,0,0,0,4,3,7,72,20,8,44,8,12,1,12,76,84,6,13,domestic_0.15_help_off,3
7,0,1,1,1,0,0,72,13,7,52,8,5,0,12,77,84,8,14,domestic_0.15_help_off,3
8,0,0,0,0,0,0,71,6,7,58,5,1,1,13,77,84,8,9,domestic_0.15_help_off,3
9,0,0,0,0,0,0,70,1,7,62,1,0,1,14,77,84,5,3,domestic_0.15_help_off,3
10,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,1,0,domestic_0.15_help_off,3
11,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
12,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
13,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
14,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
15,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
16,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
17,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
18,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
19,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
20,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
21,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
22,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
23,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
24,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
25,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
26,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
27,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
28,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
29,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
30,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
31,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
32,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
33,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
34,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
35,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
36,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
37,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
38,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
39,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
40,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
41,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
42,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
43,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
44,0,0,0,0,0,0,70,0,7,63,0,0,0,14,77,84,0,0,domestic_0.15_help_off,3
0,82,68,68,37,31,0,82,68,14,0,37,31,0,0,68,82,0,0,domestic_0.15_help_off,4
1,0,2,2,2,0,0,82,70,12,0,39,31,0,0,70,82,37,31,domestic_0.15_help_off,4
2,0,0,0,0,0,0,82,63,12,7,39,24,0,0,70,82,39,31,domestic_0.15_help_off,4
3,0,0,0,5,0,5,78,45,12,21,33,12,4,4,70,82,39,31,domestic_0.15_help_off,4
4,0,0,0,4,2,6,75,32,12,31,27,5,3,7,70,82,7,0,domestic_0.15_help_off,4
5,0,0,0,4,2,6,73,25,12,36,21,4,2,9,70,82,9,2,domestic_0.15_help_off,4
6,0,0,0,0,3,3,72,15,12,45,9,6,1,10,70,82,13,4,domestic_0.15_help_off,4
7,0,0,0,0,3,3,70,11,12,47,4,7,2,12,70,82,8,7,domestic_0.15_help_off,4
8,0,0,0,0,0,0,69,4,12,53,0,4,1,13,70,82,4,8,domestic_0.15_help_off,4
9,0,0,0,0,0,0,69,1,12,56,0,1,0,13,70,82,0,6,domestic_0.15_help_off,4
10,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,3,domestic_0.15_help_off,4
11,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
12,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
13,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
14,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
15,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
16,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
17,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
18,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
19,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
20,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
21,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
22,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
23,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
24,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
25,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
26,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
27,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
28,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
29,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
30,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
31,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
32,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
33,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
34,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
35,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
36,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
37,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
38,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
39,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
40,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
41,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
42,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
43,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
44,0,0,0,0,0,0,69,0,12,57,0,0,0,13,70,82,0,0,domestic_0.15_help_off,4
0,85,73,73,44,31,0,85,73,12,0,44,31,0,0,73,85,0,0,domestic_0.15_help_off,5
1,0,4,4,4,0,0,85,77,8,0,48,31,0,0,77,85,44,31,domestic_0.15_help_off,5
2,0,0,0,0,0,0,85,71,8,6,48,25,0,0,77,85,48,31,domestic_0.15_help_off,5
3,0,0,0,4,4,8,82,58,8,16,40,20,3,3,77,85,48,31,domestic_0.15_help_off,5
4,0,0,0,1,3,4,76,44,8,24,32,12,6,9,77,85,8,4,domestic_0.15_help_off,5
5,0,0,0,0,6,6,71,32,8,31,21,12,5,14,77,85,5,7,domestic_0.15_help_off,5
6,0,0,0,0,5,5,70,22,8,40,8,15,1,15,77,85,5,13,domestic_0.15_help_off,5
7,0,0,0,0,3,3,69,12,8,49,2,10,1,16,77,85,1,14,domestic_0.15_help_off,5
8,0,0,0,0,1,1,68,7,8,53,0,7,1,17,77,85,0,14,domestic_0.15_help_off,5
9,0,0,0,0,0,0,67,3,8,56,0,3,1,18,77,85,0,9,domestic_0.15_help_off,5
10,0,0,0,0,0,0,67,1,8,58,0,1,0,18,77,85,0,4,domestic_0.15_help_off,5
11,0,0,0,0,0,0,66,0,8,58,0,0,1,19,77,85,0,1,domestic_0.15_help_off,5
12,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
13,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
14,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
15,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
16,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
17,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
18,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
19,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
20,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
21,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
22,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
23,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
24,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
25,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
26,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
27,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
28,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
29,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
30,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
31,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
32,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
33,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
34,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
35,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
36,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
37,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
38,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
39,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
40,0,0,0,0,0,0,66,0,8,58,0,0,0,19,77,85,0,0,domestic_0.15_help_off,5
