time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,mean_belief_d,mean_belief_e,informed_share,disputed_share,block,arm,seed
17,0,0,0,0,0,0,7,1,0,6,1,0,1,6,11,13,2,0,0.447479446485868,0.451172748634774,0.0,0.3333333333333333,learning_off,unchanged,1
0,7,7,7,5,5,0,7,7,0,0,5,5,0,0,7,7,0,0,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,learning_off,no_notice,0
1,0,0,0,0,0,0,7,7,0,0,5,5,0,0,7,7,5,5,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,learning_off,no_notice,0
2,1,1,1,1,0,0,8,7,0,1,6,4,0,0,8,8,5,5,0.4367490581253664,0.4675723531046178,0.0,0.3333333333333333,learning_off,no_notice,0
3,1,1,1,2,0,1,4,3,0,1,3,0,5,5,9,9,6,5,0.4367490581253664,0.4675723531046178,0.0,0.375,learning_off,no_notice,0
4,1,1,1,0,1,0,5,4,0,1,3,1,0,5,10,10,3,0,0.4367490581253664,0.4675723531046178,0.0,0.20833333333333334,learning_off,no_notice,0
5,0,0,0,0,0,0,5,3,0,2,2,1,0,5,10,10,3,1,0.4367490581253664,0.4675723531046178,0.0,0.20833333333333334,learning_off,no_notice,0
6,1,1,1,1,2,1,5,3,0,2,1,3,1,6,10,11,2,1,0.4367490581253664,0.4675723531046178,0.0,0.25,learning_off,no_notice,0
7,1,1,1,0,1,0,5,3,0,2,1,3,1,7,10,12,1,3,0.4367490581253664,0.4675723531046178,0.0,0.25,learning_off,no_notice,0
8,0,0,0,0,0,0,5,3,0,2,1,2,0,7,10,12,1,3,0.4367490581253664,0.4675723531046178,0.0,0.20833333333333334,learning_off,no_notice,0
9,1,1,1,1,1,0,4,1,0,3,1,1,2,9,10,13,1,3,0.4367490581253664,0.4675723531046178,0.0,0.25,learning_off,no_notice,0
10,1,1,1,1,0,0,5,2,0,3,2,1,0,9,11,14,1,2,0.4367490581253664,0.4675723531046178,0.0,0.20833333333333334,learning_off,no_notice,0
11,2,2,2,2,0,0,7,4,0,3,4,1,0,9,12,16,2,1,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,learning_off,no_notice,0
12,0,0,0,0,0,0,6,3,0,3,3,0,1,10,12,16,4,1,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,learning_off,no_notice,0
13,1,1,1,0,1,0,6,3,0,3,2,1,1,11,13,17,3,0,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,learning_off,no_notice,0
14,0,0,0,0,0,0,5,1,0,4,0,1,1,12,13,17,2,1,0.4367490581253664,0.4675723531046178,0.0,0.25,learning_off,no_notice,0
15,1,1,1,0,2,1,6,2,0,4,0,2,0,12,14,18,0,1,0.4367490581253664,0.4675723531046178,0.0,0.25,learning_off,no_notice,0
16,0,0,0,1,0,1,6,3,0,3,1,2,0,12,14,18,0,3,0.4367490581253664,0.4675723531046178,0.0,0.25,learning_off,no_notice,0
17,1,1,1,1,0,0,7,4,0,3,2,2,0,12,14,19,1,2,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,learning_off,no_notice,0
0,5,5,5,4,1,0,5,5,0,0,4,1,0,0,5,5,0,0,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,learning_off,no_notice,1
1,0,0,0,0,0,0,5,5,0,0,4,1,0,0,5,5,4,1,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,learning_off,no_notice,1
2,3,3,3,3,0,0,8,7,0,1,7,0,0,0,8,8,4,1,0.447479446485868,0.451172748634774,0.0,0.3333333333333333,learning_off,no_notice,1
3,0,0,0,1,0,1,7,4,0,3,4,0,1,1,8,8,7,1,0.447479446485868,0.451172748634774,0.0,0.3333333333333333,learning_off,no_notice,1
4,0,0,0,0,1,1,7,5,0,2,4,1,0,1,8,8,4,0,0.447479446485868,0.451172748634774,0.0,0.2916666666666667,learning_off,no_notice,1
5,0,0,0,0,0,0,4,2,0,2,1,1,3,4,8,8,4,1,0.447479446485868,0.451172748634774,0.0,0.2916666666666667,learning_off,no_notice,1
6,1,1,1,1,0,0,4,2,0,2,1,1,1,5,8,9,1,1,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,learning_off,no_notice,1
7,0,0,0,0,0,0,4,1,0,3,1,0,0,5,8,9,1,1,0.447479446485868,0.451172748634774,0.0,0.16666666666666666,learning_off,no_notice,1
8,1,1,1,1,0,0,5,2,0,3,2,0,0,5,9,10,1,0,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,learning_off,no_notice,1
9,1,1,1,0,1,0,5,2,0,3,1,1,1,6,9,11,2,0,0.447479446485868,0.451172748634774,0.0,0.25,learning_off,no_notice,1
10,0,0,0,0,0,0,5,2,0,3,1,1,0,6,9,11,1,1,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,learning_off,no_notice,1
11,0,0,0,0,0,0,5,1,0,4,0,1,0,6,9,11,1,1,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,learning_off,no_notice,1
12,1,1,1,1,0,0,6,1,0,5,1,0,0,6,10,12,0,1,0.447479446485868,0.451172748634774,0.0,0.25,learning_off,no_notice,1
13,0,0,0,1,0,1,6,2,0,4,2,0,0,6,10,12,1,0,0.447479446485868,0.451172748634774,0.0,0.25,learning_off,no_notice,1
14,1,1,1,1,0,0,7,3,0,4,3,0,0,6,11,13,2,0,0.447479446485868,0.451172748634774,0.0,0.2916666666666667,learning_off,no_notice,1
15,1,1,1,1,0,0,8,3,0,5,3,0,0,6,11,14,3,0,0.447479446485868,0.451172748634774,0.0,0.3333333333333333,learning_off,no_notice,1
16,0,0,0,0,0,0,8,2,0,6,2,0,0,6,11,14,3,0,0.447479446485868,0.451172748634774,0.0,0.3333333333333333,learning_off,no_notice,1
17,0,0,0,0,0,0,7,1,0,6,1,0,1,7,11,14,2,0,0.447479446485868,0.451172748634774,0.0,0.3333333333333333,learning_off,no_notice,1
0,7,7,7,5,5,0,7,7,0,0,5,5,0,0,7,7,0,0,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,learning_off,immediate,0
1,0,0,0,0,0,0,7,7,0,0,5,5,0,0,7,7,5,5,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,learning_off,immediate,0
2,1,1,1,1,0,0,8,7,0,1,6,4,0,0,8,8,5,5,0.4367490581253664,0.4675723531046178,0.0,0.3333333333333333,learning_off,immediate,0
3,1,1,1,2,0,1,4,3,0,1,3,0,5,5,9,9,6,5,0.4367490581253664,0.4675723531046178,0.0,0.375,learning_off,immediate,0
4,1,1,1,1,0,0,5,4,0,1,4,0,0,5,10,10,3,0,0.7167490581253664,0.4675723531046178,1.0,0.20833333333333334,learning_off,immediate,0
5,0,0,0,0,0,0,5,3,0,2,3,0,0,5,10,10,4,0,0.7167490581253664,0.4675723531046178,1.0,0.20833333333333334,learning_off,immediate,0
6,1,1,1,1,1,1,5,3,0,2,2,1,1,6,10,11,3,0,0.7167490581253664,0.4675723531046178,1.0,0.25,learning_off,immediate,0
7,1,1,1,1,1,0,6,3,0,3,2,2,0,6,10,12,2,1,0.7167490581253664,0.4675723531046178,1.0,0.25,learning_off,immediate,0
8,0,0,0,0,1,1,6,4,0,2,2,3,0,6,10,12,2,2,0.7167490581253664,0.4675723531046178,1.0,0.25,learning_off,immediate,0
9,1,1,1,1,0,0,5,3,0,2,2,1,2,8,10,13,2,3,0.7167490581253664,0.4675723531046178,1.0,0.2916666666666667,learning_off,immediate,0
10,1,1,1,1,0,0,5,3,0,2,2,1,1,9,11,14,2,2,0.7167490581253664,0.4675723531046178,1.0,0.25,learning_off,immediate,0
11,2,2,2,2,0,0,7,4,0,3,4,0,0,9,12,16,2,1,0.7167490581253664,0.4675723531046178,1.0,0.2916666666666667,learning_off,immediate,0
12,0,0,0,0,0,0,6,3,0,3,3,0,1,10,12,16,4,0,0.7167490581253664,0.4675723531046178,1.0,0.2916666666666667,learning_off,immediate,0
13,1,1,1,1,0,0,6,3,0,3,3,0,1,11,13,17,3,0,0.7167490581253664,0.4675723531046178,1.0,0.2916666666666667,learning_off,immediate,0
14,0,0,0,0,0,0,5,1,0,4,1,0,1,12,13,17,3,0,0.7167490581253664,0.4675723531046178,1.0,0.25,learning_off,immediate,0
15,1,1,1,1,1,1,6,3,0,3,2,1,0,12,14,18,1,0,0.7167490581253664,0.4675723531046178,1.0,0.25,learning_off,immediate,0
16,0,0,0,0,0,0,5,2,0,3,1,1,1,13,14,18,2,1,0.7167490581253664,0.4675723531046178,1.0,0.25,learning_off,immediate,0
17,1,1,1,1,0,0,6,3,0,3,2,1,0,13,14,19,1,1,0.7167490581253664,0.4675723531046178,1.0,0.25,learning_off,immediate,0
0,5,5,5,4,1,0,5,5,0,0,4,1,0,0,5,5,0,0,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,learning_off,immediate,1
1,0,0,0,0,0,0,5,5,0,0,4,1,0,0,5,5,4,1,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,learning_off,immediate,1
2,3,3,3,3,0,0,8,7,0,1,7,0,0,0,8,8,4,1,0.447479446485868,0.451172748634774,0.0,0.3333333333333333,learning_off,immediate,1
3,0,0,0,1,0,1,7,4,0,3,4,0,1,1,8,8,7,1,0.447479446485868,0.451172748634774,0.0,0.3333333333333333,learning_off,immediate,1
4,0,0,0,0,1,1,7,5,0,2,4,1,0,1,8,8,4,0,0.727479446485868,0.451172748634774,1.0,0.2916666666666667,learning_off,immediate,1
5,0,0,0,0,0,0,4,2,0,2,1,1,3,4,8,8,4,1,0.727479446485868,0.451172748634774,1.0,0.2916666666666667,learning_off,immediate,1
6,1,1,1,1,0,0,4,2,0,2,1,1,1,5,8,9,1,1,0.727479446485868,0.451172748634774,1.0,0.20833333333333334,learning_off,immediate,1
7,0,0,0,0,0,0,4,1,0,3,1,0,0,5,8,9,1,1,0.727479446485868,0.451172748634774,1.0,0.16666666666666666,learning_off,immediate,1
8,1,1,1,1,0,0,5,2,0,3,2,0,0,5,9,10,1,0,0.727479446485868,0.451172748634774,1.0,0.20833333333333334,learning_off,immediate,1
9,1,1,1,1,0,0,5,2,0,3,2,0,1,6,9,11,2,0,0.727479446485868,0.451172748634774,1.0,0.25,learning_off,immediate,1
10,0,0,0,0,0,0,5,2,0,3,2,0,0,6,9,11,2,0,0.727479446485868,0.451172748634774,1.0,0.20833333333333334,learning_off,immediate,1
11,0,0,0,0,0,0,5,1,0,4,1,0,0,6,9,11,2,0,0.727479446485868,0.451172748634774,1.0,0.20833333333333334,learning_off,immediate,1
12,1,1,1,1,0,0,6,1,0,5,1,0,0,6,10,12,1,0,0.727479446485868,0.451172748634774,1.0,0.25,learning_off,immediate,1
13,0,0,0,0,1,1,6,2,0,4,1,1,0,6,10,12,1,0,0.727479446485868,0.451172748634774,1.0,0.25,learning_off,immediate,1
14,1,1,1,1,0,0,7,3,0,4,2,1,0,6,11,13,1,1,0.727479446485868,0.451172748634774,1.0,0.2916666666666667,learning_off,immediate,1
15,1,1,1,1,0,0,8,2,0,6,2,0,0,6,11,14,2,1,0.727479446485868,0.451172748634774,1.0,0.3333333333333333,learning_off,immediate,1
16,0,0,0,0,0,0,8,2,0,6,2,0,0,6,11,14,2,1,0.727479446485868,0.451172748634774,1.0,0.3333333333333333,learning_off,immediate,1
17,0,0,0,0,0,0,7,1,0,6,1,0,1,7,11,14,2,0,0.727479446485868,0.451172748634774,1.0,0.3333333333333333,learning_off,immediate,1
0,7,7,7,5,5,0,7,7,0,0,5,5,0,0,7,7,0,0,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,learning_off,network_notice,0
1,0,0,0,0,0,0,7,7,0,0,5,5,0,0,7,7,5,5,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,learning_off,network_notice,0
2,1,1,1,1,0,0,8,7,0,1,6,4,0,0,8,8,5,5,0.4367490581253664,0.4675723531046178,0.0,0.3333333333333333,learning_off,network_notice,0
3,1,1,1,2,0,1,4,3,0,1,3,0,5,5,9,9,6,5,0.4367490581253664,0.4675723531046178,0.0,0.375,learning_off,network_notice,0
4,1,1,1,1,0,0,5,4,0,1,4,0,0,5,10,10,3,0,0.47174905812536644,0.4675723531046178,0.125,0.20833333333333334,learning_off,network_notice,0
5,0,0,0,0,0,0,5,3,0,2,3,0,0,5,10,10,4,0,0.49508239145869976,0.4675723531046178,0.20833333333333334,0.20833333333333334,learning_off,network_notice,0
6,1,1,1,1,1,1,5,3,0,2,2,1,1,6,10,11,3,0,0.5300823914586997,0.4675723531046178,0.3333333333333333,0.25,learning_off,network_notice,0
7,1,1,1,1,1,0,6,3,0,3,2,2,0,6,10,12,2,1,0.5884157247920331,0.4675723531046178,0.5416666666666666,0.25,learning_off,network_notice,0
8,0,0,0,0,1,1,6,4,0,2,2,3,0,6,10,12,2,2,0.6584157247920331,0.4675723531046178,0.7916666666666666,0.25,learning_off,network_notice,0
9,1,1,1,1,0,0,5,3,0,2,2,1,2,8,10,13,2,3,0.6817490581253663,0.4675723531046178,0.875,0.2916666666666667,learning_off,network_notice,0
10,1,1,1,1,0,0,5,3,0,2,2,1,1,9,11,14,2,2,0.7050823914586998,0.4675723531046178,0.9583333333333334,0.25,learning_off,network_notice,0
11,2,2,2,2,0,0,7,4,0,3,4,0,0,9,12,16,2,1,0.7050823914586998,0.4675723531046178,0.9583333333333334,0.2916666666666667,learning_off,network_notice,0
12,0,0,0,0,0,0,6,3,0,3,3,0,1,10,12,16,4,0,0.7050823914586998,0.4675723531046178,0.9583333333333334,0.2916666666666667,learning_off,network_notice,0
13,1,1,1,1,0,0,6,3,0,3,3,0,1,11,13,17,3,0,0.7050823914586998,0.4675723531046178,0.9583333333333334,0.2916666666666667,learning_off,network_notice,0
14,0,0,0,0,0,0,5,1,0,4,1,0,1,12,13,17,3,0,0.7050823914586998,0.4675723531046178,0.9583333333333334,0.25,learning_off,network_notice,0
15,1,1,1,1,1,1,6,3,0,3,2,1,0,12,14,18,1,0,0.7167490581253664,0.4675723531046178,1.0,0.25,learning_off,network_notice,0
16,0,0,0,0,0,0,5,2,0,3,1,1,1,13,14,18,2,1,0.7167490581253664,0.4675723531046178,1.0,0.25,learning_off,network_notice,0
17,1,1,1,1,0,0,6,3,0,3,2,1,0,13,14,19,1,1,0.7167490581253664,0.4675723531046178,1.0,0.25,learning_off,network_notice,0
0,5,5,5,4,1,0,5,5,0,0,4,1,0,0,5,5,0,0,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,learning_off,network_notice,1
1,0,0,0,0,0,0,5,5,0,0,4,1,0,0,5,5,4,1,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,learning_off,network_notice,1
2,3,3,3,3,0,0,8,7,0,1,7,0,0,0,8,8,4,1,0.447479446485868,0.451172748634774,0.0,0.3333333333333333,learning_off,network_notice,1
3,0,0,0,1,0,1,7,4,0,3,4,0,1,1,8,8,7,1,0.447479446485868,0.451172748634774,0.0,0.3333333333333333,learning_off,network_notice,1
4,0,0,0,0,1,1,7,5,0,2,4,1,0,1,8,8,4,0,0.4708127798192014,0.451172748634774,0.08333333333333333,0.2916666666666667,learning_off,network_notice,1
5,0,0,0,0,0,0,4,2,0,2,1,1,3,4,8,8,4,1,0.5174794464858681,0.451172748634774,0.25,0.2916666666666667,learning_off,network_notice,1
6,1,1,1,1,0,0,4,2,0,2,1,1,1,5,8,9,1,1,0.5408127798192014,0.451172748634774,0.3333333333333333,0.20833333333333334,learning_off,network_notice,1
7,0,0,0,0,0,0,4,1,0,3,1,0,0,5,8,9,1,1,0.587479446485868,0.451172748634774,0.5,0.16666666666666666,learning_off,network_notice,1
8,1,1,1,1,0,0,5,2,0,3,2,0,0,5,9,10,1,0,0.6341461131525347,0.451172748634774,0.6666666666666666,0.20833333333333334,learning_off,network_notice,1
9,1,1,1,1,0,0,5,2,0,3,2,0,1,6,9,11,2,0,0.7041461131525347,0.451172748634774,0.9166666666666666,0.25,learning_off,network_notice,1
10,0,0,0,0,0,0,5,2,0,3,2,0,0,6,9,11,2,0,0.7041461131525347,0.451172748634774,0.9166666666666666,0.20833333333333334,learning_off,network_notice,1
11,0,0,0,0,0,0,5,1,0,4,1,0,0,6,9,11,2,0,0.7158127798192013,0.451172748634774,0.9583333333333334,0.20833333333333334,learning_off,network_notice,1
12,1,1,1,1,0,0,6,1,0,5,1,0,0,6,10,12,1,0,0.7158127798192013,0.451172748634774,0.9583333333333334,0.25,learning_off,network_notice,1
13,0,0,0,0,1,1,6,2,0,4,1,1,0,6,10,12,1,0,0.7158127798192013,0.451172748634774,0.9583333333333334,0.25,learning_off,network_notice,1
14,1,1,1,1,0,0,7,3,0,4,2,1,0,6,11,13,1,1,0.7158127798192013,0.451172748634774,0.9583333333333334,0.2916666666666667,learning_off,network_notice,1
15,1,1,1,1,0,0,8,2,0,6,2,0,0,6,11,14,2,1,0.7158127798192013,0.451172748634774,0.9583333333333334,0.3333333333333333,learning_off,network_notice,1
16,0,0,0,0,0,0,8,2,0,6,2,0,0,6,11,14,2,1,0.7158127798192013,0.451172748634774,0.9583333333333334,0.3333333333333333,learning_off,network_notice,1
17,0,0,0,0,0,0,7,1,0,6,1,0,1,7,11,14,2,0,0.7158127798192013,0.451172748634774,0.9583333333333334,0.3333333333333333,learning_off,network_notice,1
0,7,7,7,5,5,0,7,7,0,0,5,5,0,0,7,7,0,0,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,closed_cohort,unchanged,0
1,0,0,0,0,0,0,7,7,0,0,5,5,0,0,7,7,5,5,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,closed_cohort,unchanged,0
2,0,0,0,0,0,0,7,6,0,1,5,4,0,0,7,7,5,5,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,closed_cohort,unchanged,0
3,0,0,0,1,0,1,2,1,0,1,1,0,5,5,7,7,5,5,0.4367490581253664,0.45541076586004253,0.0,0.2916666666666667,closed_cohort,unchanged,0
4,0,0,0,0,0,0,2,1,0,1,1,0,0,5,7,7,1,0,0.4700466922061972,0.47387785420047207,0.0,0.08333333333333333,closed_cohort,unchanged,0
5,0,0,0,0,0,0,2,1,0,1,1,0,0,5,7,7,1,0,0.4700466922061972,0.47387785420047207,0.0,0.08333333333333333,closed_cohort,unchanged,0
6,0,0,0,0,0,0,2,0,0,2,0,0,0,5,7,7,1,0,0.4700466922061972,0.48583138970643786,0.0,0.08333333333333333,closed_cohort,unchanged,0
7,0,0,0,0,0,0,2,0,0,2,0,0,0,5,7,7,0,0,0.42662797502944966,0.4675723531046178,0.0,0.08333333333333333,closed_cohort,unchanged,0
8,0,0,0,0,0,0,2,0,0,2,0,0,0,5,7,7,0,0,0.42662797502944966,0.4675723531046178,0.0,0.08333333333333333,closed_cohort,unchanged,0
9,0,0,0,0,0,0,2,0,0,2,0,0,0,5,7,7,0,0,0.42662797502944966,0.4675723531046178,0.0,0.08333333333333333,closed_cohort,unchanged,0
10,0,0,0,0,0,0,2,0,0,2,0,0,0,5,7,7,0,0,0.4367490581253664,0.4675723531046178,0.0,0.08333333333333333,closed_cohort,unchanged,0
11,0,0,0,0,0,0,2,0,0,2,0,0,0,5,7,7,0,0,0.4367490581253664,0.4675723531046178,0.0,0.08333333333333333,closed_cohort,unchanged,0
12,0,0,0,0,0,0,2,0,0,2,0,0,0,5,7,7,0,0,0.4367490581253664,0.4675723531046178,0.0,0.08333333333333333,closed_cohort,unchanged,0
13,0,0,0,0,0,0,2,0,0,2,0,0,0,5,7,7,0,0,0.4367490581253664,0.4675723531046178,0.0,0.08333333333333333,closed_cohort,unchanged,0
14,0,0,0,0,0,0,2,0,0,2,0,0,0,5,7,7,0,0,0.4367490581253664,0.4675723531046178,0.0,0.08333333333333333,closed_cohort,unchanged,0
15,0,0,0,0,0,0,2,0,0,2,0,0,0,5,7,7,0,0,0.4367490581253664,0.4675723531046178,0.0,0.08333333333333333,closed_cohort,unchanged,0
16,0,0,0,0,0,0,2,0,0,2,0,0,0,5,7,7,0,0,0.4367490581253664,0.4675723531046178,0.0,0.08333333333333333,closed_cohort,unchanged,0
17,0,0,0,0,0,0,2,0,0,2,0,0,0,5,7,7,0,0,0.4367490581253664,0.4675723531046178,0.0,0.08333333333333333,closed_cohort,unchanged,0
0,5,5,5,4,1,0,5,5,0,0,4,1,0,0,5,5,0,0,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,closed_cohort,unchanged,1
1,0,0,0,0,0,0,5,5,0,0,4,1,0,0,5,5,4,1,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,closed_cohort,unchanged,1
2,0,0,0,0,0,0,5,4,0,1,4,0,0,0,5,5,4,1,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,closed_cohort,unchanged,1
3,0,0,0,1,0,1,4,1,0,3,1,0,1,1,5,5,4,1,0.447479446485868,0.43887561695142646,0.0,0.20833333333333334,closed_cohort,unchanged,1
4,0,0,0,0,1,1,4,2,0,2,1,1,0,1,5,5,1,0,0.4372355801587912,0.43887561695142646,0.0,0.16666666666666666,closed_cohort,unchanged,1
5,0,0,0,0,0,0,4,2,0,2,1,1,0,1,5,5,1,1,0.4372355801587912,0.43887561695142646,0.0,0.16666666666666666,closed_cohort,unchanged,1
6,0,0,0,0,0,0,4,1,0,3,0,1,0,1,5,5,1,1,0.4372355801587912,0.451172748634774,0.0,0.16666666666666666,closed_cohort,unchanged,1
7,0,0,0,0,0,0,4,0,0,4,0,0,0,1,5,5,0,1,0.4348900144465402,0.451172748634774,0.0,0.16666666666666666,closed_cohort,unchanged,1
8,0,0,0,0,0,0,4,0,0,4,0,0,0,1,5,5,0,0,0.4348900144465402,0.442421403420389,0.0,0.16666666666666666,closed_cohort,unchanged,1
9,0,0,0,0,0,0,4,0,0,4,0,0,0,1,5,5,0,0,0.4348900144465402,0.442421403420389,0.0,0.16666666666666666,closed_cohort,unchanged,1
10,0,0,0,0,0,0,4,0,0,4,0,0,0,1,5,5,0,0,0.447479446485868,0.442421403420389,0.0,0.16666666666666666,closed_cohort,unchanged,1
11,0,0,0,0,0,0,4,0,0,4,0,0,0,1,5,5,0,0,0.447479446485868,0.451172748634774,0.0,0.16666666666666666,closed_cohort,unchanged,1
