scenario,population,metric,contrast,n,mean,low,high
base,all,no_submission,late,20,0.0392104875099061,0.025867587475508977,0.05310389186879011
base,all,no_submission,change,20,-0.008552116464865842,-0.025265301137561754,0.00862768516748881
base,all,no_submission,late_minus_base,20,0.0,0.0,0.0
base,all,d_to_e,late,20,0.16328739390052716,0.13355450338928473,0.19468463987353643
base,all,d_to_e,change,20,-0.0006682384849057331,-0.034864566214332565,0.031936828730178744
base,all,d_to_e,late_minus_base,20,0.0,0.0,0.0
base,all,e_to_d,late,20,0.1588283185383112,0.13344249564117994,0.18662205953301422
base,all,e_to_d,change,20,-0.015809452247789978,-0.045277994836279395,0.01678226610102396
base,all,e_to_d,late_minus_base,20,0.0,0.0,0.0
base,all,resolved,late,20,0.38056557442401695,0.3387216410471124,0.4246256623411656
base,all,resolved,change,20,-0.012408164215621539,-0.0737305643184597,0.056307766529734286
base,all,resolved,late_minus_base,20,0.0,0.0,0.0
base,both_reachable,domestic_use,late,20,0.7678342813107407,0.7288628977431221,0.8054001608629728
base,both_reachable,domestic_use,change,20,0.013699588507161709,-0.04402819176194801,0.07021594334483917
base,both_reachable,domestic_use,late_minus_base,20,0.0,0.0,0.0
base,both_reachable,customer_use,late,20,0.6802083004288837,0.6438758198769997,0.7154628898287163
base,both_reachable,customer_use,change,20,-0.02391760292233716,-0.06538061574739061,0.015666791065435816
base,both_reachable,customer_use,late_minus_base,20,0.0,0.0,0.0
base,both_reachable,customer_minus_domestic,late,20,-0.08762598088185697,-0.15099306412582275,-0.023229775109552465
base,both_reachable,customer_minus_domestic,change,20,-0.03761719142949887,-0.12027065758489107,0.038571910854802736
base,both_reachable,customer_minus_domestic,late_minus_base,20,0.0,0.0,0.0
base,both_reachable,first_d,late,20,0.5296694815813584,0.4884037963936938,0.5734459266945136
base,both_reachable,first_d,change,20,0.03073843052624428,-0.020587608832052,0.08514917055838989
base,both_reachable,first_d,late_minus_base,20,0.0,0.0,0.0
base,both_reachable,first_e,late,20,0.438043661756785,0.39490107790949014,0.48048541936186573
base,both_reachable,first_e,change,20,-0.02489302135437334,-0.07964126311012555,0.027495462143964047
base,both_reachable,first_e,late_minus_base,20,0.0,0.0,0.0
base,both_reachable,first_both,late,20,0.01952065295815295,0.006666666666666666,0.035310346771284244
base,both_reachable,first_both,change,20,0.006034948847448847,-0.007571104242979243,0.021787085888648375
base,both_reachable,first_both,late_minus_base,20,0.0,0.0,0.0
base,both_reachable,domestic_only,late,20,0.3070254958674126,0.2680970649860477,0.34644330533473716
base,both_reachable,domestic_only,change,20,0.03579796094165694,-0.009157728205854945,0.07878429806339972
base,both_reachable,domestic_only,late_minus_base,20,0.0,0.0,0.0
base,both_reachable,customer_only,late,20,0.2193995149855556,0.18817740123538054,0.2545086853887169
base,both_reachable,customer_only,change,20,-0.001819230487841924,-0.05011711455483207,0.0479602001810758
base,both_reachable,customer_only,late_minus_base,20,0.0,0.0,0.0
base,both_reachable,both_use,late,20,0.4608087854433281,0.4287036337466519,0.49361612437501445
base,both_reachable,both_use,change,20,-0.022098372434495243,-0.07175791750702304,0.028448618523015317
base,both_reachable,both_use,late_minus_base,20,0.0,0.0,0.0
base,both_reachable,no_submission,late,20,0.012766203703703701,0.003414351851851849,0.024954282407407394
base,both_reachable,no_submission,change,20,-0.011880358019319779,-0.02809401858050189,0.004494610045525992
base,both_reachable,no_submission,late_minus_base,20,0.0,0.0,0.0
base,both_reachable,d_to_e,late,20,0.22264398571394564,0.18450340858541472,0.26082477160179446
base,both_reachable,d_to_e,change,20,-0.005059530415412648,-0.05221945015075101,0.04375831703177671
