time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,scenario,seed
24,0,0,0,0,0,0,19,8,0,11,0,0,0,0,0,8,0,5,24,24,0,8,customer_response_off,6
0,24,24,24,22,3,0,24,24,0,0,22,22,0,0,0,3,0,0,24,24,0,0,customer_response_off,7
1,1,1,1,1,0,0,25,25,0,0,23,23,0,0,0,3,0,0,25,25,22,3,customer_response_off,7
2,0,0,0,0,0,0,25,13,0,12,13,11,2,2,0,1,0,0,25,25,23,3,customer_response_off,7
3,0,0,0,2,11,13,23,19,0,4,8,2,6,6,2,11,2,2,25,25,23,3,customer_response_off,7
4,0,0,0,0,3,3,17,16,0,1,2,2,0,0,6,14,6,8,25,25,8,11,customer_response_off,7
5,0,0,0,0,0,0,17,12,0,5,1,0,1,1,0,11,0,8,25,25,2,14,customer_response_off,7
6,1,1,1,1,0,0,17,12,0,5,1,1,0,0,1,11,1,9,25,26,2,14,customer_response_off,7
7,0,0,0,0,0,0,17,12,0,5,1,1,0,0,0,11,0,9,25,26,1,11,customer_response_off,7
8,2,2,2,2,0,0,19,13,0,6,2,2,0,0,0,11,0,9,27,28,1,11,customer_response_off,7
9,1,1,1,1,1,1,20,15,0,5,3,3,0,0,0,12,0,9,28,29,3,11,customer_response_off,7
10,2,2,2,2,0,0,22,16,0,6,4,3,1,1,0,12,0,9,29,31,3,12,customer_response_off,7
11,0,0,0,0,1,1,21,15,0,6,3,2,1,1,1,12,1,10,29,31,5,12,customer_response_off,7
12,0,0,0,0,0,0,20,13,0,7,1,0,1,1,1,12,1,11,29,31,3,13,customer_response_off,7
13,0,0,0,0,1,1,19,13,0,6,0,0,0,0,1,13,1,12,29,31,2,12,customer_response_off,7
14,1,1,1,1,0,0,20,14,0,6,1,1,0,0,0,13,0,12,29,32,0,13,customer_response_off,7
15,0,0,0,0,0,0,20,14,0,6,1,1,0,0,0,13,0,12,29,32,1,13,customer_response_off,7
16,1,1,1,1,0,0,21,15,0,6,2,1,1,1,0,13,0,12,29,33,1,13,customer_response_off,7
17,0,0,0,0,0,0,20,14,0,6,1,1,0,0,1,13,1,13,29,33,2,13,customer_response_off,7
18,0,0,0,0,0,0,20,14,0,6,1,0,1,1,0,13,0,13,29,33,1,13,customer_response_off,7
19,0,0,0,0,0,0,19,13,0,6,0,0,0,0,1,13,1,14,29,33,1,13,customer_response_off,7
20,0,0,0,0,0,0,19,13,0,6,0,0,0,0,0,13,0,14,29,33,0,13,customer_response_off,7
21,0,0,0,0,0,0,19,13,0,6,0,0,0,0,0,13,0,14,29,33,0,13,customer_response_off,7
22,1,1,1,1,0,0,20,14,0,6,1,1,0,0,0,13,0,14,30,34,0,13,customer_response_off,7
23,1,1,1,1,0,0,21,15,0,6,2,2,0,0,0,13,0,14,30,35,1,13,customer_response_off,7
24,0,0,0,0,0,0,21,15,0,6,2,1,1,1,0,13,0,14,30,35,2,13,customer_response_off,7
0,22,22,22,22,0,0,22,22,0,0,22,22,0,0,0,0,0,0,22,22,0,0,customer_response_off,8
1,0,0,0,0,0,0,22,22,0,0,22,22,0,0,0,0,0,0,22,22,22,0,customer_response_off,8
2,0,0,0,0,0,0,22,14,0,8,14,10,4,4,0,0,0,0,22,22,22,0,customer_response_off,8
3,0,0,0,0,5,5,19,9,0,10,5,0,5,5,3,4,3,3,22,22,22,0,customer_response_off,8
4,0,0,0,0,4,4,15,8,0,7,0,0,0,0,4,8,4,7,22,22,5,5,customer_response_off,8
5,0,0,0,0,1,1,15,7,0,8,0,0,0,0,0,7,0,7,22,22,0,9,customer_response_off,8
6,0,0,0,0,0,0,15,5,0,10,0,0,0,0,0,5,0,7,22,22,0,10,customer_response_off,8
7,0,0,0,0,0,0,15,4,0,11,0,0,0,0,0,4,0,7,22,22,0,7,customer_response_off,8
8,0,0,0,0,0,0,15,4,0,11,0,0,0,0,0,4,0,7,22,22,0,5,customer_response_off,8
9,1,1,1,1,0,0,16,5,0,11,1,1,0,0,0,4,0,7,23,23,0,4,customer_response_off,8
10,0,0,0,0,0,0,16,5,0,11,1,1,0,0,0,4,0,7,23,23,1,4,customer_response_off,8
11,1,1,1,1,0,0,17,5,0,12,1,1,0,0,0,4,0,7,24,24,1,4,customer_response_off,8
12,0,0,0,0,1,1,17,6,0,11,1,1,0,0,0,5,0,7,24,24,2,4,customer_response_off,8
13,0,0,0,0,0,0,17,6,0,11,1,0,1,1,0,5,0,7,24,24,1,5,customer_response_off,8
14,1,1,1,1,0,0,17,5,0,12,1,1,0,0,1,4,1,8,25,25,1,5,customer_response_off,8
15,1,1,1,1,0,0,18,6,0,12,2,2,0,0,0,4,0,8,25,26,1,5,customer_response_off,8
16,1,1,1,1,0,0,19,6,0,13,2,2,0,0,0,4,0,8,26,27,2,4,customer_response_off,8
17,0,0,0,0,0,0,19,6,0,13,2,1,1,1,0,4,0,8,26,27,3,4,customer_response_off,8
18,0,0,0,0,0,0,18,5,0,13,1,0,1,1,1,4,1,9,26,27,2,4,customer_response_off,8
19,1,1,1,1,1,1,18,5,0,13,1,1,0,0,1,4,1,10,27,28,1,4,customer_response_off,8
20,1,1,1,1,0,0,19,6,0,13,2,2,0,0,0,4,0,10,27,29,1,5,customer_response_off,8
21,1,1,1,1,0,0,20,7,0,13,3,2,1,1,0,4,0,10,28,30,2,5,customer_response_off,8
22,1,1,1,1,0,0,20,7,0,13,3,2,1,1,1,4,1,11,29,31,3,5,customer_response_off,8
23,0,0,0,0,0,0,20,6,0,14,2,1,1,1,0,4,0,11,29,31,3,4,customer_response_off,8
24,0,0,0,0,1,1,19,5,0,14,0,0,0,0,1,5,1,12,29,31,2,4,customer_response_off,8
0,21,21,21,20,3,0,21,21,0,0,20,20,0,0,0,3,0,0,21,21,0,0,customer_response_off,9
1,0,0,0,0,0,0,21,21,0,0,20,20,0,0,0,3,0,0,21,21,20,3,customer_response_off,9
2,1,1,1,1,0,0,22,14,0,8,14,9,5,5,0,2,0,0,22,22,20,3,customer_response_off,9
3,0,0,0,1,4,5,17,13,0,4,8,2,6,6,5,6,5,5,22,22,21,3,customer_response_off,9
4,0,0,0,0,2,2,12,8,0,4,2,1,1,1,5,6,5,10,22,22,8,6,customer_response_off,9
5,1,1,1,1,0,0,13,7,0,6,1,1,0,0,0,6,0,10,22,23,2,7,customer_response_off,9
6,0,0,0,0,1,1,13,7,0,6,1,1,0,0,0,6,0,10,22,23,2,7,customer_response_off,9
7,0,0,0,0,0,0,13,7,0,6,1,0,1,1,0,6,0,10,22,23,1,8,customer_response_off,9
8,2,2,2,2,0,0,14,7,0,7,2,2,0,0,1,5,1,11,23,25,1,6,customer_response_off,9
9,3,3,3,3,0,0,17,10,0,7,5,5,0,0,0,5,0,11,24,28,2,6,customer_response_off,9
10,1,1,1,1,0,0,18,10,0,8,5,4,1,1,0,5,0,11,25,29,5,5,customer_response_off,9
11,0,0,0,0,1,1,18,8,0,10,2,1,1,1,0,6,0,11,25,29,6,5,customer_response_off,9
12,0,0,0,0,0,0,17,6,0,11,0,0,0,0,1,6,1,12,25,29,4,6,customer_response_off,9
13,0,0,0,0,0,0,17,6,0,11,0,0,0,0,0,6,0,12,25,29,1,6,customer_response_off,9
14,0,0,0,0,0,0,17,6,0,11,0,0,0,0,0,6,0,12,25,29,0,6,customer_response_off,9
15,1,1,1,1,1,0,18,7,0,11,1,1,0,0,0,7,0,12,25,30,0,6,customer_response_off,9
16,0,0,0,0,0,0,18,7,0,11,1,1,0,0,0,7,0,12,25,30,1,7,customer_response_off,9
17,1,1,1,1,0,0,19,8,0,11,2,1,1,1,0,6,0,12,26,31,1,7,customer_response_off,9
18,0,0,0,0,0,0,18,7,0,11,1,1,0,0,1,6,1,13,26,31,2,7,customer_response_off,9
19,0,0,0,0,0,0,18,7,0,11,1,0,1,1,0,6,0,13,26,31,1,6,customer_response_off,9
20,0,0,0,0,0,0,17,6,0,11,0,0,0,0,1,6,1,14,26,31,1,6,customer_response_off,9
21,0,0,0,0,0,0,17,6,0,11,0,0,0,0,0,6,0,14,26,31,0,6,customer_response_off,9
22,0,0,0,0,0,0,17,6,0,11,0,0,0,0,0,6,0,14,26,31,0,6,customer_response_off,9
23,0,0,0,0,0,0,17,6,0,11,0,0,0,0,0,6,0,14,26,31,0,6,customer_response_off,9
24,1,1,1,1,1,0,18,7,0,11,1,1,0,0,0,7,0,14,26,32,0,6,customer_response_off,9
0,19,19,19,17,2,0,19,19,0,0,17,17,0,0,0,2,0,0,19,19,0,0,all_resolution_off,0
1,0,0,0,0,0,0,19,19,0,0,17,17,0,0,0,2,0,0,19,19,17,2,all_resolution_off,0
2,2,2,2,2,0,0,21,12,0,9,12,7,5,5,0,0,0,0,21,21,17,2,all_resolution_off,0
3,0,0,0,2,5,7,21,17,0,4,13,4,9,4,0,5,0,0,21,21,19,2,all_resolution_off,0
4,1,1,1,1,2,2,22,18,0,4,13,3,10,1,0,7,0,0,22,22,13,5,all_resolution_off,0
5,0,0,0,0,2,2,22,18,0,4,12,1,11,1,0,9,0,0,22,22,14,7,all_resolution_off,0
6,0,0,0,0,1,1,22,18,0,4,12,0,12,1,0,9,0,0,22,22,13,9,all_resolution_off,0
7,1,1,1,1,1,1,23,19,0,4,13,1,12,0,0,10,0,0,23,23,12,10,all_resolution_off,0
8,0,0,0,0,1,1,23,19,0,4,13,1,12,0,0,11,0,0,23,23,13,10,all_resolution_off,0
9,0,0,0,0,0,0,23,18,0,5,12,0,12,0,0,10,0,0,23,23,13,11,all_resolution_off,0
10,0,0,0,0,2,2,23,19,0,4,12,0,12,0,0,12,0,0,23,23,13,11,all_resolution_off,0
11,0,0,0,0,1,1,23,19,0,4,12,0,12,0,0,13,0,0,23,23,12,12,all_resolution_off,0
12,0,0,0,0,0,0,23,19,0,4,12,0,12,0,0,12,0,0,23,23,12,13,all_resolution_off,0
13,0,0,0,0,0,0,23,19,0,4,12,0,12,0,0,12,0,0,23,23,12,13,all_resolution_off,0
14,0,0,0,0,1,1,23,19,0,4,12,0,12,0,0,13,0,0,23,23,12,12,all_resolution_off,0
15,1,1,1,1,0,0,24,20,0,4,13,1,12,0,0,13,0,0,24,24,12,13,all_resolution_off,0
16,0,0,0,0,0,0,24,20,0,4,13,1,12,0,0,13,0,0,24,24,13,13,all_resolution_off,0
17,1,1,1,1,0,0,25,21,0,4,14,1,13,1,0,13,0,0,25,25,13,13,all_resolution_off,0
18,0,0,0,0,0,0,25,21,0,4,14,1,13,0,0,13,0,0,25,25,14,13,all_resolution_off,0
19,0,0,0,0,0,0,25,20,0,5,13,0,13,0,0,13,0,0,25,25,14,13,all_resolution_off,0
20,0,0,0,0,1,1,25,21,0,4,13,0,13,0,0,14,0,0,25,25,14,13,all_resolution_off,0
21,0,0,0,0,0,0,25,21,0,4,13,0,13,0,0,14,0,0,25,25,13,14,all_resolution_off,0
22,0,0,0,0,1,1,25,21,0,4,13,0,13,0,0,15,0,0,25,25,13,14,all_resolution_off,0
23,0,0,0,0,0,0,25,21,0,4,13,0,13,0,0,15,0,0,25,25,13,15,all_resolution_off,0
24,0,0,0,0,0,0,25,21,0,4,13,0,13,0,0,15,0,0,25,25,13,15,all_resolution_off,0
0,23,23,23,22,1,0,23,23,0,0,22,22,0,0,0,1,0,0,23,23,0,0,all_resolution_off,1
1,1,1,1,0,1,0,24,24,0,0,22,22,0,0,0,2,0,0,24,24,22,1,all_resolution_off,1
2,0,0,0,0,0,0,24,17,0,7,16,10,6,6,0,1,0,0,24,24,22,2,all_resolution_off,1
3,0,0,0,1,2,3,24,13,0,11,11,1,10,4,0,2,0,0,24,24,22,2,all_resolution_off,1
4,0,0,0,1,5,6,24,16,0,8,12,2,10,0,0,7,0,0,24,24,11,3,all_resolution_off,1
5,1,1,1,0,1,0,25,16,0,9,12,1,11,1,0,7,0,0,25,25,12,7,all_resolution_off,1
6,0,0,0,0,0,0,25,15,0,10,11,0,11,0,0,6,0,0,25,25,12,8,all_resolution_off,1
7,0,0,0,0,0,0,25,14,0,11,11,0,11,0,0,5,0,0,25,25,12,7,all_resolution_off,1
8,0,0,0,1,0,1,25,15,0,10,12,1,11,0,0,5,0,0,25,25,11,6,all_resolution_off,1
9,0,0,0,0,0,0,25,15,0,10,12,1,11,0,0,5,0,0,25,25,12,5,all_resolution_off,1
10,0,0,0,0,0,0,25,14,0,11,11,0,11,0,0,5,0,0,25,25,12,5,all_resolution_off,1
11,1,1,1,1,1,1,26,15,0,11,12,1,11,0,0,6,0,0,26,26,12,5,all_resolution_off,1
12,0,0,0,0,1,1,26,15,0,11,12,1,11,0,0,7,0,0,26,26,12,6,all_resolution_off,1
13,0,0,0,0,0,0,26,14,0,12,11,0,11,0,0,6,0,0,26,26,12,7,all_resolution_off,1
14,0,0,0,0,1,1,26,14,0,12,11,0,11,0,0,6,0,0,26,26,12,7,all_resolution_off,1
15,0,0,0,0,0,0,26,14,0,12,11,0,11,0,0,6,0,0,26,26,11,7,all_resolution_off,1
16,0,0,0,0,0,0,26,14,0,12,11,0,11,0,0,5,0,0,26,26,11,6,all_resolution_off,1
17,0,0,0,0,0,0,26,14,0,12,11,0,11,0,0,5,0,0,26,26,11,6,all_resolution_off,1
18,0,0,0,0,0,0,26,14,0,12,11,0,11,0,0,5,0,0,26,26,11,5,all_resolution_off,1
19,0,0,0,0,0,0,26,14,0,12,11,0,11,0,0,5,0,0,26,26,11,5,all_resolution_off,1
20,0,0,0,0,0,0,26,14,0,12,11,0,11,0,0,5,0,0,26,26,11,5,all_resolution_off,1
21,0,0,0,0,0,0,26,14,0,12,11,0,11,0,0,5,0,0,26,26,11,5,all_resolution_off,1
22,0,0,0,0,0,0,26,14,0,12,11,0,11,0,0,5,0,0,26,26,11,5,all_resolution_off,1
23,0,0,0,0,0,0,26,14,0,12,11,0,11,0,0,5,0,0,26,26,11,5,all_resolution_off,1
24,0,0,0,0,0,0,26,14,0,12,11,0,11,0,0,5,0,0,26,26,11,5,all_resolution_off,1
0,28,28,28,27,1,0,28,28,0,0,27,27,0,0,0,1,0,0,28,28,0,0,all_resolution_off,2
1,0,0,0,0,0,0,28,28,0,0,27,27,0,0,0,1,0,0,28,28,27,1,all_resolution_off,2
2,0,0,0,0,0,0,28,19,0,9,18,15,3,3,0,1,0,0,28,28,27,1,all_resolution_off,2
3,1,1,1,1,5,5,29,16,0,13,11,4,7,4,0,6,0,0,29,29,27,1,all_resolution_off,2
4,0,0,0,0,3,3,29,17,0,12,9,1,8,1,0,9,0,0,29,29,11,6,all_resolution_off,2
5,0,0,0,0,1,1,29,16,0,13,8,0,8,0,0,9,0,0,29,29,9,9,all_resolution_off,2
6,0,0,0,0,0,0,29,15,0,14,8,0,8,0,0,8,0,0,29,29,9,10,all_resolution_off,2
7,0,0,0,1,0,1,29,14,0,15,9,1,8,0,0,7,0,0,29,29,8,9,all_resolution_off,2
8,0,0,0,0,0,0,29,14,0,15,9,1,8,0,0,7,0,0,29,29,9,8,all_resolution_off,2
9,0,0,0,0,0,0,29,14,0,15,9,0,9,1,0,7,0,0,29,29,9,7,all_resolution_off,2
10,0,0,0,0,2,2,29,14,0,15,9,0,9,0,0,9,0,0,29,29,9,7,all_resolution_off,2
11,0,0,0,0,0,0,29,14,0,15,9,0,9,0,0,9,0,0,29,29,9,9,all_resolution_off,2
12,0,0,0,0,0,0,29,14,0,15,9,0,9,0,0,8,0,0,29,29,9,9,all_resolution_off,2
13,0,0,0,0,0,0,29,14,0,15,9,0,9,0,0,8,0,0,29,29,9,9,all_resolution_off,2
14,0,0,0,0,0,0,29,14,0,15,9,0,9,0,0,8,0,0,29,29,9,8,all_resolution_off,2
15,0,0,0,0,0,0,29,14,0,15,9,0,9,0,0,8,0,0,29,29,9,8,all_resolution_off,2
16,0,0,0,0,0,0,29,14,0,15,9,0,9,0,0,8,0,0,29,29,9,8,all_resolution_off,2
17,0,0,0,0,0,0,29,14,0,15,9,0,9,0,0,8,0,0,29,29,9,8,all_resolution_off,2
18,0,0,0,0,0,0,29,14,0,15,9,0,9,0,0,8,0,0,29,29,9,8,all_resolution_off,2
19,0,0,0,0,1,1,29,14,0,15,9,0,9,0,0,9,0,0,29,29,9,8,all_resolution_off,2
20,0,0,0,0,0,0,29,14,0,15,9,0,9,0,0,9,0,0,29,29,9,9,all_resolution_off,2
21,0,0,0,0,0,0,29,14,0,15,9,0,9,0,0,8,0,0,29,29,9,9,all_resolution_off,2
22,0,0,0,0,0,0,29,14,0,15,9,0,9,0,0,8,0,0,29,29,9,9,all_resolution_off,2
23,0,0,0,0,0,0,29,14,0,15,9,0,9,0,0,8,0,0,29,29,9,8,all_resolution_off,2
24,0,0,0,0,0,0,29,14,0,15,9,0,9,0,0,8,0,0,29,29,9,8,all_resolution_off,2
0,25,25,25,25,2,0,25,25,0,0,25,25,0,0,0,2,0,0,25,25,0,0,all_resolution_off,3
1,0,0,0,0,0,0,25,25,0,0,25,25,0,0,0,2,0,0,25,25,25,2,all_resolution_off,3
2,0,0,0,0,0,0,25,18,0,7,18,13,5,5,0,0,0,0,25,25,25,2,all_resolution_off,3
3,0,0,0,0,5,5,25,15,0,10,11,1,10,5,0,5,0,0,25,25,25,2,all_resolution_off,3
4,0,0,0,0,5,5,25,19,0,6,11,0,11,1,0,10,0,0,25,25,11,5,all_resolution_off,3
5,1,1,1,1,0,0,26,19,0,7,12,1,11,0,0,9,0,0,26,26,11,10,all_resolution_off,3
6,0,0,0,0,0,0,26,19,0,7,12,1,11,0,0,9,0,0,26,26,12,10,all_resolution_off,3
7,0,0,0,0,0,0,26,18,0,8,11,0,11,0,0,9,0,0,26,26,12,9,all_resolution_off,3
8,0,0,0,0,1,1,26,19,0,7,11,0,11,0,0,10,0,0,26,26,12,9,all_resolution_off,3
9,0,0,0,0,1,1,26,19,0,7,11,0,11,0,0,11,0,0,26,26,11,10,all_resolution_off,3
10,0,0,0,0,0,0,26,18,0,8,11,0,11,0,0,10,0,0,26,26,11,11,all_resolution_off,3
11,0,0,0,0,0,0,26,18,0,8,11,0,11,0,0,9,0,0,26,26,11,11,all_resolution_off,3
12,0,0,0,0,0,0,26,18,0,8,11,0,11,0,0,9,0,0,26,26,11,10,all_resolution_off,3
13,0,0,0,0,0,0,26,18,0,8,11,0,11,0,0,9,0,0,26,26,11,9,all_resolution_off,3
14,0,0,0,0,0,0,26,18,0,8,11,0,11,0,0,9,0,0,26,26,11,9,all_resolution_off,3
15,1,1,1,1,2,1,27,19,0,8,12,1,11,0,0,11,0,0,27,27,11,9,all_resolution_off,3
16,0,0,0,0,0,0,27,19,0,8,12,1,11,0,0,11,0,0,27,27,12,11,all_resolution_off,3
17,0,0,0,0,0,0,27,19,0,8,11,0,11,0,0,11,0,0,27,27,12,11,all_resolution_off,3
18,0,0,0,0,0,0,27,19,0,8,11,0,11,0,0,11,0,0,27,27,12,11,all_resolution_off,3
19,0,0,0,0,0,0,27,19,0,8,11,0,11,0,0,11,0,0,27,27,11,11,all_resolution_off,3
20,0,0,0,0,0,0,27,19,0,8,11,0,11,0,0,11,0,0,27,27,11,11,all_resolution_off,3
21,0,0,0,0,0,0,27,19,0,8,11,0,11,0,0,11,0,0,27,27,11,11,all_resolution_off,3
22,0,0,0,0,0,0,27,19,0,8,11,0,11,0,0,11,0,0,27,27,11,11,all_resolution_off,3
23,0,0,0,0,0,0,27,19,0,8,11,0,11,0,0,11,0,0,27,27,11,11,all_resolution_off,3
24,0,0,0,0,0,0,27,19,0,8,11,0,11,0,0,11,0,0,27,27,11,11,all_resolution_off,3
0,26,26,26,25,2,0,26,26,0,0,25,25,0,0,0,2,0,0,26,26,0,0,all_resolution_off,4
1,0,0,0,0,0,0,26,26,0,0,25,25,0,0,0,2,0,0,26,26,25,2,all_resolution_off,4
2,2,2,2,2,0,0,28,21,0,7,20,15,5,5,0,2,0,0,28,28,25,2,all_resolution_off,4
3,0,0,0,0,4,4,28,17,0,11,12,3,9,4,0,6,0,0,28,28,27,2,all_resolution_off,4
4,0,0,0,0,2,2,28,16,0,12,10,0,10,1,0,8,0,0,28,28,12,6,all_resolution_off,4
5,0,0,0,0,3,3,28,17,0,11,10,0,10,0,0,10,0,0,28,28,12,8,all_resolution_off,4
6,0,0,0,0,1,1,28,16,0,12,10,0,10,0,0,10,0,0,28,28,10,11,all_resolution_off,4
7,0,0,0,1,0,1,28,16,0,12,11,1,10,0,0,10,0,0,28,28,10,11,all_resolution_off,4
8,0,0,0,0,0,0,28,16,0,12,11,1,10,0,0,10,0,0,28,28,11,10,all_resolution_off,4
9,0,0,0,0,0,0,28,16,0,12,11,0,11,1,0,10,0,0,28,28,11,10,all_resolution_off,4
10,1,1,1,1,1,1,29,17,0,12,12,1,11,0,0,11,0,0,29,29,11,10,all_resolution_off,4
11,0,0,0,0,0,0,29,17,0,12,12,1,11,0,0,11,0,0,29,29,12,11,all_resolution_off,4
12,1,1,1,1,1,0,30,18,0,12,13,1,12,1,0,12,0,0,30,30,12,11,all_resolution_off,4
13,0,0,0,0,0,0,30,18,0,12,13,1,12,0,0,12,0,0,30,30,13,12,all_resolution_off,4
14,0,0,0,0,0,0,30,18,0,12,13,0,13,1,0,11,0,0,30,30,13,12,all_resolution_off,4
15,0,0,0,0,0,0,30,18,0,12,13,0,13,0,0,11,0,0,30,30,13,12,all_resolution_off,4
16,0,0,0,0,0,0,30,18,0,12,13,0,13,0,0,11,0,0,30,30,13,11,all_resolution_off,4
17,0,0,0,0,0,0,30,18,0,12,13,0,13,0,0,11,0,0,30,30,13,11,all_resolution_off,4
18,0,0,0,0,0,0,30,18,0,12,13,0,13,0,0,11,0,0,30,30,13,11,all_resolution_off,4
19,0,0,0,0,0,0,30,18,0,12,13,0,13,0,0,11,0,0,30,30,13,11,all_resolution_off,4
20,0,0,0,0,0,0,30,18,0,12,13,0,13,0,0,11,0,0,30,30,13,11,all_resolution_off,4
21,0,0,0,0,0,0,30,18,0,12,13,0,13,0,0,11,0,0,30,30,13,11,all_resolution_off,4
22,0,0,0,0,0,0,30,18,0,12,13,0,13,0,0,11,0,0,30,30,13,11,all_resolution_off,4
23,1,1,1,1,0,0,31,19,0,12,14,1,13,0,0,11,0,0,31,31,13,11,all_resolution_off,4
24,0,0,0,0,0,0,31,19,0,12,14,1,13,0,0,11,0,0,31,31,14,11,all_resolution_off,4
0,28,28,28,27,3,0,28,28,0,0,27,27,0,0,0,3,0,0,28,28,0,0,all_resolution_off,5
1,0,0,0,0,0,0,28,28,0,0,27,27,0,0,0,3,0,0,28,28,27,3,all_resolution_off,5
2,0,0,0,0,0,0,28,21,0,7,21,15,6,6,0,2,0,0,28,28,27,3,all_resolution_off,5
3,0,0,0,1,3,4,28,17,0,11,12,4,8,2,0,5,0,0,28,28,27,3,all_resolution_off,5
4,0,0,0,0,6,6,28,18,0,10,9,1,8,0,0,11,0,0,28,28,12,5,all_resolution_off,5
5,0,0,0,0,1,1,28,18,0,10,8,0,8,0,0,12,0,0,28,28,9,11,all_resolution_off,5
6,1,1,1,1,0,0,29,18,0,11,9,1,8,0,0,10,0,0,29,29,9,12,all_resolution_off,5
7,0,0,0,0,0,0,29,18,0,11,9,1,8,0,0,10,0,0,29,29,9,12,all_resolution_off,5
8,0,0,0,0,0,0,29,17,0,12,8,0,8,0,0,10,0,0,29,29,9,10,all_resolution_off,5
9,0,0,0,0,0,0,29,17,0,12,8,0,8,0,0,10,0,0,29,29,9,10,all_resolution_off,5
10,0,0,0,0,0,0,29,17,0,12,8,0,8,0,0,10,0,0,29,29,8,10,all_resolution_off,5
11,0,0,0,0,0,0,29,17,0,12,8,0,8,0,0,10,0,0,29,29,8,10,all_resolution_off,5
12,1,1,1,1,0,0,30,18,0,12,9,1,8,0,0,10,0,0,30,30,8,10,all_resolution_off,5
13,0,0,0,0,0,0,30,18,0,12,9,1,8,0,0,10,0,0,30,30,9,10,all_resolution_off,5
14,0,0,0,0,2,2,30,17,0,13,8,0,8,0,0,12,0,0,30,30,9,10,all_resolution_off,5
15,0,0,0,0,1,1,30,17,0,13,8,0,8,0,0,13,0,0,30,30,9,12,all_resolution_off,5
16,1,1,1,1,0,0,31,18,0,13,9,1,8,0,0,13,0,0,31,31,8,13,all_resolution_off,5
17,0,0,0,0,0,0,31,18,0,13,9,1,8,0,0,13,0,0,31,31,9,13,all_resolution_off,5
18,0,0,0,0,0,0,31,17,0,14,8,0,8,0,0,13,0,0,31,31,9,13,all_resolution_off,5
19,0,0,0,0,1,1,31,18,0,13,8,0,8,0,0,14,0,0,31,31,9,13,all_resolution_off,5
20,0,0,0,0,0,0,31,18,0,13,8,0,8,0,0,14,0,0,31,31,8,14,all_resolution_off,5
21,0,0,0,0,0,0,31,17,0,14,8,0,8,0,0,13,0,0,31,31,8,14,all_resolution_off,5
22,0,0,0,0,0,0,31,17,0,14,8,0,8,0,0,13,0,0,31,31,8,14,all_resolution_off,5
23,0,0,0,0,0,0,31,17,0,14,8,0,8,0,0,13,0,0,31,31,8,13,all_resolution_off,5
24,0,0,0,0,0,0,31,17,0,14,8,0,8,0,0,13,0,0,31,31,8,13,all_resolution_off,5
0,21,21,21,20,3,0,21,21,0,0,20,20,0,0,0,3,0,0,21,21,0,0,all_resolution_off,6
1,0,0,0,0,0,0,21,21,0,0,20,20,0,0,0,3,0,0,21,21,20,3,all_resolution_off,6
2,0,0,0,0,0,0,21,14,0,7,13,8,5,5,0,2,0,0,21,21,20,3,all_resolution_off,6
3,0,0,0,0,4,4,21,12,0,9,7,0,7,2,0,6,0,0,21,21,20,3,all_resolution_off,6
4,0,0,0,0,3,3,21,15,0,6,7,0,7,0,0,9,0,0,21,21,7,6,all_resolution_off,6
5,0,0,0,0,1,1,21,14,0,7,7,0,7,0,0,9,0,0,21,21,7,9,all_resolution_off,6
6,0,0,0,0,0,0,21,14,0,7,7,0,7,0,0,9,0,0,21,21,7,10,all_resolution_off,6
7,0,0,0,0,0,0,21,14,0,7,7,0,7,0,0,9,0,0,21,21,7,9,all_resolution_off,6
8,1,1,1,2,0,1,22,15,0,7,9,2,7,0,0,9,0,0,22,22,7,9,all_resolution_off,6
9,0,0,0,0,0,0,22,15,0,7,9,2,7,0,0,9,0,0,22,22,9,9,all_resolution_off,6
10,0,0,0,0,0,0,22,15,0,7,8,0,8,1,0,9,0,0,22,22,9,9,all_resolution_off,6
11,0,0,0,0,0,0,22,15,0,7,8,0,8,0,0,9,0,0,22,22,9,9,all_resolution_off,6
12,0,0,0,0,0,0,22,15,0,7,8,0,8,0,0,9,0,0,22,22,8,9,all_resolution_off,6
13,0,0,0,0,0,0,22,15,0,7,8,0,8,0,0,9,0,0,22,22,8,9,all_resolution_off,6
14,0,0,0,0,0,0,22,15,0,7,8,0,8,0,0,9,0,0,22,22,8,9,all_resolution_off,6
15,0,0,0,0,0,0,22,15,0,7,8,0,8,0,0,9,0,0,22,22,8,9,all_resolution_off,6
16,1,1,1,1,0,0,23,16,0,7,9,1,8,0,0,9,0,0,23,23,8,9,all_resolution_off,6
17,0,0,0,0,0,0,23,16,0,7,9,1,8,0,0,9,0,0,23,23,9,9,all_resolution_off,6
18,0,0,0,0,0,0,23,15,0,8,8,0,8,0,0,9,0,0,23,23,9,9,all_resolution_off,6
19,1,1,1,1,0,0,24,16,0,8,9,1,8,0,0,9,0,0,24,24,9,9,all_resolution_off,6
20,0,0,0,0,0,0,24,16,0,8,9,1,8,0,0,9,0,0,24,24,9,9,all_resolution_off,6
21,0,0,0,0,0,0,24,15,0,9,8,0,8,0,0,9,0,0,24,24,9,9,all_resolution_off,6
