time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,cumulative_domestic_share,cumulative_customer_share,new_d_to_e,new_e_to_d,scenario,seed
33,0,0,0,0,0,0,38,0,0,38,0,0,0,0,0,0,0,37,75,75,0,0,1.0,0.0,0.0,0.0,domestic_only,19
34,0,0,0,0,0,0,38,0,0,38,0,0,0,0,0,0,0,37,75,75,0,0,1.0,0.0,0.0,0.0,domestic_only,19
35,0,0,0,0,0,0,38,0,0,38,0,0,0,0,0,0,0,37,75,75,0,0,1.0,0.0,0.0,0.0,domestic_only,19
36,0,0,0,0,0,0,38,0,0,38,0,0,0,0,0,0,0,37,75,75,0,0,1.0,0.0,0.0,0.0,domestic_only,19
37,0,0,0,0,0,0,38,0,0,38,0,0,0,0,0,0,0,37,75,75,0,0,1.0,0.0,0.0,0.0,domestic_only,19
38,0,0,0,0,0,0,38,0,0,38,0,0,0,0,0,0,0,37,75,75,0,0,1.0,0.0,0.0,0.0,domestic_only,19
39,0,0,0,0,0,0,38,0,0,38,0,0,0,0,0,0,0,37,75,75,0,0,1.0,0.0,0.0,0.0,domestic_only,19
40,0,0,0,0,0,0,38,0,0,38,0,0,0,0,0,0,0,37,75,75,0,0,1.0,0.0,0.0,0.0,domestic_only,19
41,0,0,0,0,0,0,38,0,0,38,0,0,0,0,0,0,0,37,75,75,0,0,1.0,0.0,0.0,0.0,domestic_only,19
42,0,0,0,0,0,0,38,0,0,38,0,0,0,0,0,0,0,37,75,75,0,0,1.0,0.0,0.0,0.0,domestic_only,19
43,0,0,0,0,0,0,38,0,0,38,0,0,0,0,0,0,0,37,75,75,0,0,1.0,0.0,0.0,0.0,domestic_only,19
44,0,0,0,0,0,0,38,0,0,38,0,0,0,0,0,0,0,37,75,75,0,0,1.0,0.0,0.0,0.0,domestic_only,19
0,75,54,54,0,54,0,75,54,21,0,0,0,0,0,0,54,0,0,54,75,0,0,0.0,0.72,0.0,0.0,customer_only,19
1,0,4,4,0,4,0,75,58,17,0,0,0,0,0,0,58,0,0,58,75,0,54,0.0,0.7733333333333333,0.0,0.0,customer_only,19
2,0,0,0,0,0,0,75,50,17,8,0,0,0,0,0,50,0,0,58,75,0,58,0.0,0.7733333333333333,0.0,0.0,customer_only,19
3,0,0,0,0,0,0,71,39,17,15,0,0,0,0,0,39,4,4,58,75,0,58,0.0,0.7733333333333333,0.0,0.0,customer_only,19
4,0,0,0,0,0,0,70,27,17,26,0,0,0,0,0,27,1,5,58,75,0,39,0.0,0.7733333333333333,0.0,0.0,customer_only,19
5,0,0,0,0,0,0,68,17,17,34,0,0,0,0,0,17,2,7,58,75,0,27,0.0,0.7733333333333333,0.0,0.0,customer_only,19
6,0,0,0,0,0,0,64,5,17,42,0,0,0,0,0,5,4,11,58,75,0,17,0.0,0.7733333333333333,0.0,0.0,customer_only,19
7,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,1,12,58,75,0,5,0.0,0.7733333333333333,0.0,0.0,customer_only,19
8,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
9,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
10,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
11,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
12,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
13,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
14,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
15,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
16,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
17,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
18,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
19,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
20,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
21,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
22,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
23,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
24,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
25,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
26,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
27,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
28,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
29,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
30,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
31,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
32,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
33,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
34,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
35,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
36,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
37,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
38,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
39,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
40,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
41,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
42,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
43,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
44,0,0,0,0,0,0,63,0,17,46,0,0,0,0,0,0,0,12,58,75,0,0,0.0,0.7733333333333333,0.0,0.0,customer_only,19
0,75,75,75,70,13,0,75,75,0,0,70,70,0,0,0,13,0,0,75,75,0,0,0.9333333333333333,0.17333333333333334,0.0,0.0,both,19
1,0,0,0,0,0,0,75,75,0,0,70,70,0,0,0,13,0,0,75,75,70,13,0.9333333333333333,0.17333333333333334,0.0,0.0,both,19
2,0,0,0,0,0,0,75,70,0,5,66,58,8,8,0,4,0,0,75,75,70,13,0.9333333333333333,0.17333333333333334,0.0,0.0,both,19
3,0,0,0,2,4,6,66,58,0,8,54,48,6,6,8,4,9,9,75,75,70,13,0.96,0.22666666666666666,4.0,2.0,both,19
4,0,0,0,2,4,6,62,51,0,11,44,38,6,6,4,8,4,13,75,75,54,4,0.9866666666666667,0.28,4.0,2.0,both,19
5,0,0,0,0,8,8,57,41,0,16,30,26,4,4,5,14,5,18,75,75,44,8,0.9866666666666667,0.38666666666666666,8.0,0.0,both,19
6,0,0,0,0,5,5,54,32,0,22,19,14,5,5,3,15,3,21,75,75,30,16,0.9866666666666667,0.4533333333333333,5.0,0.0,both,19
7,0,0,0,0,4,4,48,16,0,32,7,2,5,5,5,12,6,27,75,75,19,17,0.9866666666666667,0.5066666666666667,4.0,0.0,both,19
8,0,0,0,0,2,2,43,8,0,35,2,0,2,2,5,6,5,32,75,75,7,17,0.9866666666666667,0.5333333333333333,2.0,0.0,both,19
9,0,0,0,0,0,0,39,3,0,36,0,0,0,0,2,3,4,36,75,75,2,11,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
10,0,0,0,0,0,0,38,1,0,37,0,0,0,0,0,1,1,37,75,75,0,6,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
11,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,1,38,75,75,0,2,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
12,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
13,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
14,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
15,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
16,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
17,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
18,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
19,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
20,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
21,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
22,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
23,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
24,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
25,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
26,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
27,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
28,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
29,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
30,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
31,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
32,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
33,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
34,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
35,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
36,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
37,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
38,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
39,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
40,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
41,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
42,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
43,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
44,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,38,75,75,0,0,0.9866666666666667,0.5333333333333333,0.0,0.0,both,19
0,81,81,81,81,0,0,81,81,0,0,81,81,0,0,0,0,0,0,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
1,0,0,0,0,0,0,81,81,0,0,81,81,0,0,0,0,0,0,81,81,81,0,1.0,0.0,0.0,0.0,domestic_only,20
2,0,0,0,0,0,0,81,75,0,6,75,69,6,6,0,0,0,0,81,81,81,0,1.0,0.0,0.0,0.0,domestic_only,20
3,0,0,0,0,0,0,76,62,0,14,62,57,5,5,5,0,5,5,81,81,81,0,1.0,0.0,0.0,0.0,domestic_only,20
4,0,0,0,0,0,0,72,50,0,22,50,45,5,5,4,0,4,9,81,81,62,0,1.0,0.0,0.0,0.0,domestic_only,20
5,0,0,0,0,0,0,70,39,0,31,39,33,6,6,2,0,2,11,81,81,50,0,1.0,0.0,0.0,0.0,domestic_only,20
6,0,0,0,0,0,0,64,24,0,40,24,21,3,3,6,0,6,17,81,81,39,0,1.0,0.0,0.0,0.0,domestic_only,20
7,0,0,0,0,0,0,61,14,0,47,14,9,5,5,3,0,3,20,81,81,24,0,1.0,0.0,0.0,0.0,domestic_only,20
8,0,0,0,0,0,0,56,4,0,52,4,0,4,4,5,0,5,25,81,81,14,0,1.0,0.0,0.0,0.0,domestic_only,20
9,0,0,0,0,0,0,53,0,0,53,0,0,0,0,3,0,3,28,81,81,4,0,1.0,0.0,0.0,0.0,domestic_only,20
10,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
11,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
12,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
13,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
14,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
15,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
16,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
17,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
18,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
19,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
20,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
21,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
22,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
23,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
24,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
25,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
26,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
27,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
28,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
29,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
30,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
31,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
32,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
33,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
34,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
35,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
36,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
37,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
38,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
39,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
40,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
41,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
42,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
43,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
44,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,28,81,81,0,0,1.0,0.0,0.0,0.0,domestic_only,20
0,81,40,40,0,40,0,81,40,41,0,0,0,0,0,0,40,0,0,40,81,0,0,0.0,0.49382716049382713,0.0,0.0,customer_only,20
1,0,0,0,0,0,0,81,40,41,0,0,0,0,0,0,40,0,0,40,81,0,40,0.0,0.49382716049382713,0.0,0.0,customer_only,20
2,0,0,0,0,0,0,81,31,41,9,0,0,0,0,0,31,0,0,40,81,0,40,0.0,0.49382716049382713,0.0,0.0,customer_only,20
3,0,0,0,0,0,0,80,21,41,18,0,0,0,0,0,21,1,1,40,81,0,40,0.0,0.49382716049382713,0.0,0.0,customer_only,20
4,0,0,0,0,0,0,77,8,41,28,0,0,0,0,0,8,3,4,40,81,0,21,0.0,0.49382716049382713,0.0,0.0,customer_only,20
5,0,1,1,0,1,0,76,3,40,33,0,0,0,0,0,3,1,5,41,81,0,8,0.0,0.5061728395061729,0.0,0.0,customer_only,20
6,0,0,0,0,0,0,75,1,40,34,0,0,0,0,0,1,1,6,41,81,0,3,0.0,0.5061728395061729,0.0,0.0,customer_only,20
7,0,0,0,0,0,0,75,0,40,35,0,0,0,0,0,0,0,6,41,81,0,1,0.0,0.5061728395061729,0.0,0.0,customer_only,20
8,0,1,1,0,1,0,75,1,39,35,0,0,0,0,0,1,0,6,42,81,0,1,0.0,0.5185185185185185,0.0,0.0,customer_only,20
9,0,0,0,0,0,0,75,1,39,35,0,0,0,0,0,1,0,6,42,81,0,1,0.0,0.5185185185185185,0.0,0.0,customer_only,20
